f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
17.0,1.0,0.0914250921143447,0.020600415873714063,0.11255167500395746,0.0019910756285919876,0.01720109430402126,0.027083394232827546,-0.023647412603103674,-0.016475679042947944,0.021025308354117894,-0.02804500662861855,0.006697843519613486,-0.009854177112326824,0.04458424820098436,0.007483271218155447,-0.027769068386288447,0.03570073068918646,0.29756693927818056,0.44797254265332825,0.03155513212537089,0.08654250974368562,0.07961593161815024,0.0473355201981556,0.005057122216621695,0.1341400838791377,0.049662975426353576,-0.018135295008888584
18.0,1.0,0.06918567347341084,0.03392679485240983,-0.03882903319207368,0.01187380156669803,-0.042471271382691154,-0.02293290455967493,0.009967919892664899,-0.012950041855660774,0.006776141698908054,-0.016642561268439673,-0.01170426167942653,-0.01268242890290215,0.0019359967083174034,-0.033266605190954555,0.025363929968106737,-0.014758759072325442,0.07665616735367808,-0.15617201027447422,-0.0078721825438517,0.08686303657845977,-0.02478350915674443,-0.00919580185740154,0.0015701230007211674,0.10841363037812171,0.0311040657438886,-0.030764320135282835
19.0,1.0,-0.03677991393595694,-0.05704835310699043,-0.05033366032671187,-0.021708976321837034,-0.05349252374737059,-0.047494047036180626,-0.041908614306018284,-0.0068968321039046074,-0.011628491813617331,0.021298674185315114,-0.010652716431728274,-0.0011997079543053062,-0.027713318773363943,-0.08102173996779499,-0.04161209588715611,-0.04651438661258193,-0.1699554025510393,-0.01827952997562474,0.019804903848187935,0.016644422722845383,-0.016923818906381165,-0.000752814731003078,0.0004906244407105504,0.10233071773407347,-0.08590472339881357,0.05800811006560462
20.0,1.0,0.05841923730869538,-0.0871518590281562,0.010889708987273308,-0.0039516778703564725,-0.04479223665099953,0.013726303654679178,-0.04531280707351045,-0.010598645147050605,0.0010719438444768085,-0.03026085659661587,-0.01053173205606565,-0.010010652049364757,0.03617967834693166,-0.063749718904827,-0.05178016019401449,-0.06429232955465945,0.2577508480475015,-0.13817170034097742,-0.024528121267552674,0.06560450336393665,-0.037965400807281814,-0.03805003390995405,0.0008245187934173197,0.1078611955503826,0.01857593189421249,-0.030848618077983885
21.0,1.0,0.07369384559777678,-0.04001037819727367,0.02316351364298451,0.004944819930873368,-0.040049074702378964,-0.008536046781106406,-0.030899203746726122,-0.02424691928585822,-0.00521480563733514,-0.030576193660076502,0.025393632828129235,-0.009535783657967764,-0.015491745743856571,0.06248810940586227,0.001842928622147802,-0.032728016362336715,0.27294379110167305,0.438319181598976,0.007108644955501862,0.06593999453981106,0.05129700674971477,0.01290656891286793,-0.0010325391116396136,0.1274003709091338,-0.029026358265835262,-0.029613982203745885
22.0,1.0,0.05786999997249002,-0.1143457822590218,0.056633063024737154,0.010457946459788347,-0.010224785331603509,-0.02450281086467082,0.00765677475620614,-0.011941428799652808,0.0010469298148165634,-0.017058389416060395,-0.0058216074857560815,-0.02426327457794018,-0.010586381440244375,-0.07589613155934939,-0.006679952566900709,-0.02641710654283532,-0.05043625425826169,-0.15212284644817264,-0.023810736168375708,0.04591910656000355,0.04586818923497047,0.009991800062938436,0.0006055112314535085,0.10494645283804478,0.025042534137849206,-0.09705120502982825
23.0,1.0,-0.14106180501486487,0.007541040664224261,-0.07416236158266536,-0.08390794121058948,-0.0605477311542794,-0.016368630867842324,-0.051184135683290014,-0.012787920301301273,-0.011333619863938544,-0.008125743300423389,-0.014970895945852285,-0.036415895299097965,-0.028158573732717917,-0.05473803971876887,-0.020116222798191655,-0.05303295391444561,-0.17873533883035456,-0.16626862512045026,-0.07771161212999379,-0.0002595175404658174,-0.053811851855596615,-0.03979323986465392,0.0007342156755397579,0.11045323946637169,-0.10037905874947013,0.061882771302444656
24.0,1.0,-0.13056558706311855,0.02024205952169328,0.11994316329131813,0.029884546645789795,0.026492581954775635,-0.004643081513515821,0.01490565267432974,-0.003488753392255945,-0.006179953107761245,-0.012118657486696043,0.03672456756209013,-0.016118522659412486,-0.008672207639403531,0.10942739614579242,0.008589808199087353,-0.0003453329193875745,-0.12549507301328616,0.3858031224203544,0.022114748785033327,-0.00017793115422899903,0.07651370087794797,-0.0033975373222386064,0.0007720774046086062,0.11711262077610715,-0.03684978260544472,0.08383683053818645
25.0,1.0,0.08870846913049972,0.020397630401891065,0.08412372858139426,0.010940690434341673,-0.03450873745784482,0.019495022764445927,0.005373048000006531,-0.006141702396862684,0.031397487822823686,-0.021572891639674026,0.012739323451578365,-0.00876427854200248,-0.007320095124613128,0.1097871272746214,0.029111210494033396,0.009590293019444782,-0.13476074913375072,0.053213759004269584,0.049910792646561154,0.010352804699763954,-0.0231983214965589,0.01374755265047413,0.0011477884663530719,-0.11223681025262139,0.03503240951783241,0.08083998331902571
26.0,1.0,0.044410553238955194,0.029793805407136154,0.1030839821220689,-0.042015556485598085,0.04368646669798029,-0.008470767630308212,0.017883801753350005,0.00025395109783238475,0.03255334122774422,-0.020533597571331004,-0.006383675792601203,0.0721991879244193,-0.01406260049060337,-0.024163515329619047,0.015338046827946922,0.040067292362998067,-0.14905920972956435,-0.12517758367558984,-0.022078510428792233,0.039598784371256926,0.06703503757380264,0.011783186207847964,-0.00033260187543518536,0.13781269150570988,0.06033544321967843,-0.021022343720016122
27.0,1.0,0.0934538794090968,0.03680258357141485,0.1136721676473412,-0.0062946318284328295,0.023169397842276614,-0.00675994195855467,0.008407031878969176,0.000460802303630206,0.005802653507691985,0.02066333214801898,-0.008836502857191227,0.05831597881092679,-0.0120629621641482,-0.020120992764753803,-0.009302308478289872,0.0218846137182866,-0.010992764937898835,0.013057113648830271,0.03554401687389897,0.05481732109988855,0.07285405601279964,0.013960322107753439,0.0009700634061436827,0.13360454662308388,0.028313007114337405,0.09139278032896997
28.0,1.0,0.15399690589751636,0.03967126686153134,0.09541101744488835,0.022268073036036118,0.04551827673480484,-0.015041950080843913,0.013294247379729647,0.007366441604826851,-0.0037505430870503637,0.022337452670445887,0.03432520171400059,0.004832964488520652,-0.0027655191811813626,0.134203495499923,0.013910408607048914,0.013172453449209996,-0.015479305577174576,-0.12069620746022344,-0.012564362369357514,0.054656940329275976,0.0739975146726208,0.022928414295235646,-0.00023505462477074328,0.14540082744932775,0.04497399987969148,-0.01264675159073973
29.0,1.0,0.14902055586291604,0.03652391695292406,0.12936451476028957,0.022553781898043298,0.03864979106570162,-0.009004687620568014,0.009864794866009014,0.006160032382233994,-0.0016923109300841903,0.05412616881903914,-0.0070914774574604164,0.023675156236112133,-0.013126405350220666,0.08426506967451962,0.018486875554396005,-0.020627476566712214,0.06239215301399214,0.09197085599403958,0.03447853704761655,0.0807637927151351,0.07276427155907816,-0.012462237008847516,0.0029391198922657834,0.15480513614460917,-0.050172885144589945,-0.005736059088612221
30.0,1.0,0.08707788314895505,0.03191354274737823,0.09408336267615336,0.016585521205634824,0.019527771141266907,-0.003074327079858251,-0.04244635031135108,0.007047646005443709,-0.0017244483522927264,0.030344390797023994,-0.0011089613280597873,-0.006337048458806978,-0.010413989344567335,0.12010160055269,0.00836968220099612,0.0057817122814324586,0.26210984397933723,0.08184425895507738,0.049995829118694365,0.05632583115690918,0.08049604152467717,0.01835215664509548,-0.0016229798283302274,0.12657525238094847,-0.04928032524377519,0.07496086024402585
