feature_name,feature_importance,rank
ela_meta.lin_simple.intercept,0.2520931221466038,1
ela_distr.skewness,0.1486999882841344,2
ela_meta.lin_w_interact.adj_r2,0.1141885700726937,3
ela_meta.quad_simple.cond,0.1038904269808563,4
pca.expl_var.cov_init,0.0796692371103861,5
ic.eps.ratio,0.0785466814190008,6
nbc.nb_fitness.cor,0.0693833811367917,7
pca.expl_var_PC1.cor_init,0.0445355272140079,8
nbc.nn_nb.cor,0.0349385791368327,9
ic.m0,0.0256919827744769,10
disp.ratio_median_02,0.0215278375479459,11
ela_level.lda_mda_50,0.0188324346831995,12
ela_level.mmce_lda_25,0.0185286427781079,13
ela_level.qda_mda_25,0.0183191775785952,14
ela_level.lda_mda_25,0.0178035274970751,15
ela_level.qda_mda_50,0.0168399594115432,16
pca.expl_var_PC1.cor_x,0.0156399353418067,17
ela_distr.number_of_peaks,0.0151659717837909,18
ela_level.lda_qda_25,0.0135978563833923,19
ela_level.lda_mda_10,0.0124051058656745,20
ela_meta.lin_simple.coef.max_by_min,0.0108089575085873,21
ela_level.mmce_lda_10,0.0099613524038692,22
ela_level.lda_qda_50,0.0049349857512498,23
ela_level.mmce_lda_50,0.0037694656117801,24
pca.expl_var.cor_init,0.0027463594379192,25
ela_level.qda_mda_10,0.0019839267507296,26
