f_id,i_id,disp.ratio_median_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_qda_25,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
24.0,1.0,-0.2108440230382891,0.031352248489468874,0.125071771158269,0.018634388738654428,0.03375302356397547,-0.014497874730999205,0.002393083160638536,-0.00837171797983872,-0.021533433357249433,-0.0002755691141905041,0.0044441003862426024,-0.019003674296880362,-0.027402676249192816,0.03240547990265859,-6.618992993495676e-05,-0.00797470150305273,-0.1585944189877946,0.4495737378279947,0.0016370353830248566,-0.0801860235621993,0.0738521373054044,-0.05199644980749455,0.002821763571036603,0.1310263020401637,-0.05870985796925462,0.028107356249269813
