f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
11.0,1.0,0.07058286706563013,-6.316719497323778e-05,-0.023661179075743298,0.0065537603985933585,0.005111382441795551,0.02233280480231464,0.008420109959969524,0.007166722329606584,-0.045658403357905455,-0.014111262528035353,-0.012915522118022693,-0.010188014743939855,-0.06954647920623404,-0.01024542806804172,-0.002855800737859201,-0.14462767868162102,-0.1660545362416318,0.0007135429624381803,0.0630998867397642,-0.039518532137615976,0.01402274881888114,0.00797635155249601,-2.4476233189116292e-05,0.03380946367010184,0.03399183902154561,-0.005250895150630929
