f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
12.0,1.0,0.05992032365409503,-0.009220983970198198,-0.15051003882218036,0.006929213378280242,0.0006216142628699493,-0.015291823689321023,0.002846298097100996,0.008170079226886418,-0.06276241758714546,-0.007908997733945608,-0.018994029140044895,-0.01052275225572064,-0.06817344587015127,-0.025220415125627733,-0.018079330167787136,-0.16781222193658485,-0.16739252447600458,-0.006237514187366316,-0.18940036695897652,-0.036025995511404126,-0.059259962889563186,-0.03565941327810079,-3.7639125515517505e-05,-0.06865427264655281,0.02686009455625373,0.012966448229426917
13.0,1.0,-0.10304392490760841,-0.037991627634820516,-0.15258634775611563,-0.05706221039901141,-0.010263311363362062,-0.012148329746272257,-0.011547037645473778,-0.001366389945574428,-0.05770704586895147,0.013469582461376261,0.02716248231585095,-0.006992222029458039,-0.058466695913006864,-0.00502421208911907,-0.023147621932103825,-0.20474327595416117,0.11025992210991747,-0.05721027196767068,-0.23677872424980068,0.07389635051101466,-0.07804475451960144,-0.053353912119073796,0.0009283613169585978,-0.07171353061386046,-0.08741553919326969,-0.008357398345332301
14.0,1.0,-0.09382061666555103,-0.009732015663853186,-0.17399560402413605,-0.0488235102276713,-0.007236923174853228,-0.018521055020894787,-0.007371518649663322,-0.0003223307096680751,-0.04439071612077357,-0.001740829731159579,-0.009627399544967524,-0.012900915158551955,0.18409092547854064,0.026430406428384054,-0.020191428307996848,-0.16817728575145596,-0.15500205907072323,-0.023559526454697704,-0.21448400638757686,-0.019898039668617522,-0.07045466890730023,-0.06465362647589182,-0.0020281878685193084,-0.06072320467373771,-0.06767919238373664,0.006285493362276601
15.0,1.0,-0.0932550683723456,-0.12710233640424487,0.0365977566979421,-0.01130875912207111,-0.020435674728243185,-0.01691819180148555,0.0022399838894033783,0.00856211797685276,-0.05063220051793701,-0.015356054018786579,-0.006892556336242538,-0.012258221158097111,-0.047821349462274634,-0.019079158469054926,-0.046286296088114416,-0.04523960610402928,-0.2182124436986645,0.0034504129675644625,0.07814378785496445,-0.06227121892414125,0.004525773236852002,-0.014503307459304577,-0.0005352620742372952,0.020283880005823814,0.014136859322199982,-0.08527333879081897
16.0,1.0,0.0034194769219054737,0.022001743446770323,-0.09404380637835862,0.008502638507950978,0.0025549607401032437,-0.01347565786842477,0.0027728888071487825,0.010298294446009723,-0.04984867331582061,-0.01013215096727667,-0.013384319601052701,-0.011282368578210397,-0.06901350642311217,-0.022606122065504733,0.029144478797567975,-0.1534672361066828,-0.17069579176198713,0.006553545565229929,-0.17025733369715151,-0.04173333102440639,-0.04164383079852452,-0.007702928252089146,3.38752610091078e-05,-0.06358451770455202,0.02328050304685974,-0.02999281945609524
17.0,1.0,0.035156356126099395,0.06167477876608162,0.14403090349906958,0.000902011357602708,0.04947507932059733,0.03943142935996571,-0.007694231788806776,0.017776951199666706,0.06539103014170883,-0.013914416062697053,-0.007513571692846751,-0.010328171421625308,-0.043131709411934054,-0.008191655190522035,0.029309767704353524,0.29865350439371297,0.4540281046769843,0.056036811035028444,0.13271871545113928,-0.03851394288822415,0.07633592098505522,0.0705301001879216,-0.001405672593149115,0.031292987237111165,0.021469907165377222,0.017469515290236548
18.0,1.0,0.01825812940140999,0.030859540922906117,-0.058237424207387437,0.002755184521158876,-0.028025429113048825,0.002401401610735201,0.008659881380146513,-0.01804243245406444,0.10591857158458048,-0.008921019960243312,-0.007311079462688799,-0.01217794634729474,-0.06321003855122362,0.02502941933300113,-0.03343879120524386,0.07655371282131355,-0.19641701684113425,-0.0024350366503587276,0.1492983077464235,-0.02362299228130576,-0.05285864492351011,-0.011629271229089404,0.0010494869661439095,0.029637705499622448,0.027184872412941784,0.011427354735980094
19.0,1.0,-0.012274916489130263,-0.054039260441706684,-0.0750948699821328,-0.03574230991320563,-0.027546232242068515,0.00023280321305092495,-0.009251011631136683,-0.015290951152186294,-0.054660791360035446,0.014001362732230032,0.005948990349833053,-0.016925284476627986,-0.10237104539166239,-0.005434238553556313,-0.04006748233367501,-0.17330079259370773,-0.004947868504612807,-0.011231443779140447,0.0737360735407406,-0.011615357976812677,0.009446952913089788,0.020703542261758755,-0.004454399823665867,0.01335002516243922,0.0013747638372551062,-0.011401682823580197
20.0,1.0,0.006747346142262829,-0.08707153622229213,-0.015533372941485789,-0.009401573366211337,0.015488566711704522,0.009066928104426388,-0.012650030425457336,-0.007306563148730419,0.056792703314761744,-0.009683649026485337,-0.00945969856904922,-0.012213837210852865,-0.03703481069767357,-0.036687363706018175,-0.046797945853197416,0.2211174116808305,-0.22553960740576434,-0.032444048296654954,0.14059498419619249,-0.08778838559221394,-0.015680776954909097,-0.049218604710504814,-0.0029156437548418872,0.02448168413460303,0.012607268029279571,0.014108261881063558
21.0,1.0,0.030295214866864456,-0.005098990364532904,0.025419804021676828,-0.010307765461973631,-0.028643747823557594,-0.011965520650351174,-0.019047686757489832,0.0019070676139844498,-0.02519768413344383,-0.017472073676532786,0.027450740386265323,-0.01809597897982176,0.07865384000065327,-0.007315606546895621,-0.01583902549498963,0.29296251426958936,0.37853330595747103,-0.00591523968701894,0.15748597523768,-0.010927966178959064,0.0361402405401471,0.023377502053912865,-0.0011560014342045643,0.025038023411699844,0.05289416590513676,0.012800736434757005
22.0,1.0,0.02012398574125044,-0.1119915393078339,0.09283913215364784,0.0071963241218703945,0.0008570618872070588,0.00347079640284221,0.005099339800221269,-0.006153970036824371,-0.033491108146298,-0.008110194881952254,-0.006022787814100346,-0.012096540931019781,-0.06382812750819104,-0.010087836279690334,-0.029075866733839675,-0.030332173912150293,-0.18994672770137255,0.007518094000532039,0.07922568946391229,-0.021271567590939507,0.01619412596830202,-0.024951717380019948,0.0011631587095247225,0.01971935843984455,0.01806764206630348,-0.07050473265731312
23.0,1.0,-0.06633895232179238,-0.0064152870214918434,-0.11237844052290337,-0.06733325474317603,-0.018329413556788434,-0.00012977571534596557,-0.013150854946703979,-0.02101872674538157,-0.05242243821771131,-0.016366378789049077,-0.019387580416736522,-0.019372495892859172,-0.10054179602951233,-0.02046803456394793,-0.046767954851142865,-0.17834161154256736,-0.1933401936454125,-0.034237152009189635,0.053283980704914725,-0.03358824759740313,-0.07598675330278917,-0.06682432565823644,-0.00043688438468296367,0.015863908994011147,-0.08185806035880397,-0.0194955097795763
24.0,1.0,-0.06822287514020589,0.04024727986013756,0.14025993497309297,-0.0055878135247841776,-0.009600596864043917,-0.013528628353915108,0.0032505866534436774,0.0015665780767005267,-0.0302329049592803,-0.003373174008837439,0.055120719505500605,-0.0035156264630810366,0.1554607087416457,0.029482848048465803,0.003525000629489232,-0.15063280643269755,0.34659962358611457,0.008507365661045728,0.07653457165354534,0.02655030723893852,0.045430931828457005,-0.00014204983062233501,0.0006619459378376414,0.029826934861597147,-0.0474081791619046,0.03340919839250464
25.0,1.0,0.04003230964506181,0.046814501830389946,0.10438426755795796,-0.00032992645849471596,-0.02505773913247033,0.014681695926775398,0.0035527904567970283,-0.0011075018462469585,0.07842242883108402,-0.01749691937130407,-0.013355847537799405,-0.007545324759732178,0.12057460717731346,0.03729124586435173,0.028969702400723624,-0.13640282386676217,0.13288842451785374,0.0115859449388344,0.04884918424809189,-0.00273429352752028,0.016579305507435943,0.020838541905836533,-0.00030081395881807017,-0.045056081153848244,0.01844094037507295,0.006263651402465516
26.0,1.0,0.015363427177335597,0.05212502149782582,0.13651005404234762,-0.044591978576757896,0.0031838339440199673,0.010813521596364981,0.010253050617168427,0.013623540308382103,0.13157294072409584,-0.021562552857591115,-0.011221798082668807,0.08179543903689257,-0.030716828040479364,0.022689270157031368,0.0038588506100781287,-0.12956767271284667,-0.15265543624265177,-0.001407796040914493,0.06932394061378852,-0.036701900969237866,0.05076102692736261,0.011845451085864505,-0.0011159734886906807,0.027244330258194543,0.023261758109899187,0.016727465793814053
27.0,1.0,0.034942895181887264,0.05139762572669851,0.1478226143638733,-0.038230327966849824,-0.00449452972579214,0.002218401113888124,0.0038636473911912135,0.0180421268163974,0.027658147102428435,0.030540802783071388,-0.0018414530338065217,0.08617418038465016,-0.05234461457286559,-0.005771509112142408,0.059963075180058105,-0.02144431767174412,0.10209583911549158,0.010822335043601127,0.07664424066170133,0.04654607085368162,0.06635030020223165,0.028278093742570936,-0.0005955741360267385,0.030030488638604344,0.01927138261690824,0.042777817638742666
28.0,1.0,0.07363165368278923,0.030575526860522974,0.11556962283538702,-0.0027796750918930723,0.0037179725981577286,-0.008204012898721337,0.010664134079388104,0.015313110771502504,-0.019306660291572835,0.03883411766935347,0.06365428733558239,-0.005312731438910526,0.1763534185781501,0.015288268657402997,0.07046458719919813,-0.005750061174281285,-0.13606552808915484,-0.0005275456379802882,0.08576033884541746,0.06878499919795794,0.05599523057579211,0.03721157155806966,-0.0009674412797075669,0.032274714976055136,0.034069266006724004,0.023782391216099794
29.0,1.0,0.09123545658495504,0.05114137826423296,0.1416026980172566,0.009457367966099526,0.00415508585769459,-0.005031492110472297,0.007867746717138184,0.024529030477681034,-0.030692368205246092,0.039483063412310726,0.03994020566792123,0.00682131672195585,0.052034585361447484,0.013026762155930202,-0.010528878601090386,0.15911731000499355,0.15740383629723045,0.015595677604405762,0.12254565419692925,0.12157163005416548,0.0850277318368629,-0.007040635128262508,7.077998527467945e-05,0.031224457875140957,-0.01601688521947741,0.017828682133718503
30.0,1.0,0.030424446295691816,0.05171504028690751,0.14155468712946304,-0.007866254434867482,-0.0007799766247963101,-0.013413744257700566,-0.012991781438679953,0.010529823536654184,-0.013024697173412142,0.027060927158537255,0.053389688555837235,-0.010255830597362075,0.1601033211060303,-0.015705039585478885,0.04415130575540598,0.29532288341119395,0.14129485629876487,0.027566679891892074,0.10735439385907168,0.048606790486043265,0.057507176225542,0.026873975288175613,0.0004243896908639641,0.028664588601616935,-0.03300174314452207,0.004887424654459394
