f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
23.0,1.0,-0.009361929691788434,0.08996738838800672,0.014589405509378355,-0.05045545728383227,-0.030062979358320266,-0.0036062424565639823,-0.03247127386790723,-0.021764626875749316,-0.0069988626535924395,-0.004154097899495734,-0.005685065569779432,-0.009026604337267157,-0.010744541637188685,0.0021339376197797673,0.006965240608430779,0.016174327598230214,0.024286343252614525,-0.06580721534835832,-0.11889047357986016,0.024172533476987383,0.04953734324563664,-0.03203508637053712,-0.0008870568199531644,0.00043870913621661407,0.21593874024916518,0.025176314287724245
