f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
4.0,1.0,-0.15151367992447054,0.04753761329787081,-0.06054869396338133,-0.13222862967505505,-0.06840164047368827,-0.011606376185620354,-0.023012930494773393,0.0020617729325853287,0.064613606233587,0.0266981463253353,0.0020175391450029155,-0.013283000797696795,-0.021732683971854794,-0.029916895751956777,0.011101812692997008,-0.022604896259386872,0.02696310486250569,0.000608660778489174,-0.1689265460633597,0.04126773748138239,0.17923683243335492,-0.038212103236641815,-0.05869631778835084,7.808356135770929e-05,0.07555792663337649,-0.01220164620978315
