f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
12.0,1.0,0.13254428638082352,0.008639199666425488,-0.09911866417572064,0.0054841933693177405,0.029634996674639265,-0.015244108681092444,-0.006803234300619722,0.006144043428387612,-0.03983881580599255,-0.0006857648176169781,-0.03120154747148118,-0.004961604599444758,-0.03719527770259977,-0.020369925664000824,-0.00818249859606077,-0.11214692920652874,-0.1289956275573496,-0.021947911238836545,-0.3662951676734382,-0.011673282490744537,-0.03798443817270802,-0.03538284653483748,-0.0002996283292531482,-0.15472246342175916,-0.016813975744129454,-0.013345558886580603
13.0,1.0,-0.11351090300196778,-0.008257652252612959,-0.08005620840680115,-0.06547198515579523,0.004846160670104742,-0.0004606336039377221,-0.0026847074263573498,0.0012253558743540304,-0.05131284300465069,-0.0010155014882433629,0.028948787022966355,-0.015040284835100233,-0.03516722542485757,-0.0039922851000077034,-0.03760113010279781,-0.1293060150878197,0.09247520321133224,-0.09529849485920638,-0.3537576017714943,0.046793987686132514,-0.05383132186258459,-0.04602450032809131,0.0006257304297070151,-0.1732931905435348,-0.07771052846612786,0.009856718514294791
14.0,1.0,-0.10681866506500916,0.007597755640477459,-0.11536601389860111,-0.05613118314785253,0.008561217023902437,-0.011158635485124625,0.0006632295597619593,-0.009878735565550136,-0.04559623189790529,-0.0026831822583413076,-0.009526387778637216,-0.004461051801630658,0.15042936155165992,0.006917583904324219,-0.017311788735554175,-0.11211512089195345,-0.14231877849365274,-0.044230285954043734,-0.3497873534720096,-0.02898809603069204,-0.04045062629339011,-0.06195544553149788,-0.0005675821822229579,-0.1416131493763566,-0.03373077944939004,-0.006913048646177475
15.0,1.0,-0.1267076971531303,-0.13288125869638168,0.019528975004550496,-0.02105250751664203,-0.05602569251580449,-0.03314016510036418,-0.004928374606861989,-0.023866088114936714,-0.04754202818821287,-0.003921133022903069,-0.010814679683916239,-0.0007614954056148359,-0.03963553985334292,-0.004470352051423486,-0.10997132915689892,-0.037873675209189855,-0.1790262537350734,0.016497062891508842,0.10101636800716443,-0.03863416565149834,-0.0030498130735117576,0.008689116479915293,-0.0008568431941909834,0.06516294496625592,0.016107731174759988,-0.08735209223082979
16.0,1.0,0.015201562961939965,0.014699045293485515,-0.06574624137179817,-0.0003029643767973719,0.03283756337178774,-0.00906049072729498,-0.002953453759450328,0.030735121488458892,-0.037049053785442834,-0.004084618128526846,-0.028851585955431483,-0.0037950881868643992,-0.06113898748570335,-0.012934664733742884,0.028221294864128985,-0.10583587628463041,-0.13695093698191343,0.017056048151003825,-0.3343115607889805,-0.02642061164387228,-0.032370706637078285,-0.0023827707122620447,-0.0003918018563972098,-0.14721304856070053,-0.011322343087411056,-0.06685253272328584
17.0,1.0,0.0615388902742107,0.055475106792013104,0.04364644720624877,0.016840541686118798,0.011935615226749536,0.0009174886144479114,0.002488835667965123,-0.017667729516113662,0.056714685267962105,-0.0038156980024135435,-0.0011894674155833818,0.007444703834240889,-0.009559209910590394,0.03207455396468592,0.05640705000937261,0.20124346515320718,0.4401853270207625,0.04765636646946762,0.20375757494160288,-0.024752861528728812,0.04805579716973902,0.045434206269240024,-0.001934917646296179,0.08587833773138485,0.025823898140825093,0.0009461194065158738
18.0,1.0,0.018812960740796195,0.026250195456113196,-0.029508820039265478,0.005782650069291762,-0.07267064270622443,-0.03167633628136801,0.005567304819831678,-0.03191643542240525,0.0710241215746092,-0.0009886500323336832,-0.006259330445219483,-0.004677399326898893,-0.01925338935889213,0.028278125082834102,-0.054657779560272124,0.027970673751377476,-0.17534931205499496,-0.0060998682692516935,0.17684260570806037,-0.003039752908148723,-0.022571552916532747,-0.015936224986614633,-8.70278656467117e-06,0.07045520559197718,0.01685086534379635,-0.013944216854174003
19.0,1.0,-0.039240843306726045,-0.11666194458322267,-0.04116233898310122,-0.04404010766991844,-0.07789175809532475,-0.03979231853752674,-0.01626817357902001,-0.03994545079610103,-0.05145875997714913,-0.00035226198721850294,-0.007600238417381201,-0.009250069610738822,-0.0799895622187146,-0.007980609527314053,-0.04041859475239472,-0.11498610953606217,-0.0032901222613492412,-0.035566169444967696,0.08107307820602122,-0.018624747104176373,-0.004295042930056267,0.032963926306234216,-0.0002340994991839293,0.05292408764675206,-0.042727200745519986,0.0201077905731849
20.0,1.0,0.023341510125265384,-0.11840436630622314,-0.01568697302087652,-0.0007144947961949333,-0.03343166264168692,-0.03157511961531885,-0.028580578577047763,-0.020180103177464725,0.036088584251248744,-0.0035424730929224852,-0.005529743351633399,-9.320942140756804e-05,-0.04491026452749756,-0.018428722460702953,-0.08605188370008338,0.1950105825420083,-0.18146211242036037,-0.018290387888820238,0.1651415246150072,-0.05852436002983917,-0.019516402618261958,-0.05149468640678738,-0.0034200974862092005,0.061023002463703666,0.016026752321866296,-0.012846620360478893
21.0,1.0,0.04684498966535494,0.006547948942240008,0.00341944810783955,0.014354716371190013,-0.05741005401039254,0.01322893588016293,-0.032944348277332405,-0.011214313650301653,-0.02494468192696413,-0.002298948853637062,0.020831582404979128,-0.0019229678301862646,0.06663623080033451,-0.002297366312377605,-0.04182722542770508,0.18527478767786226,0.3825434366562089,-0.006534025197418517,0.1781444753609294,-0.026082952011561314,0.023308378383982396,0.024556578467654102,-0.00030264463874906007,0.07198435634074943,0.03507546592175785,0.00032346066457676756
22.0,1.0,0.003591574453109263,-0.1068408015840867,0.044144847237513656,0.021608064145222008,-0.059315558061156064,-0.03000137133165423,0.003259230214409467,-0.02415353203249057,-0.027848880567933238,0.0004373672362081525,0.0002735558867034448,-0.03823205474021343,-0.03468653649939238,-0.014897875819547806,-0.07575106877698833,-0.026667752842359664,-0.16521777514850994,-0.006305173591969784,0.09817631777647379,-0.01028486722960251,0.00965639007488598,-0.016434258617795416,4.5831569018744695e-05,0.05800729837787951,0.02421613367208955,-0.08399046515102751
23.0,1.0,-0.11983676921266297,0.009088740687097578,-0.06980065061274174,-0.07674847735715744,-0.08521656153968896,-0.019550294054844066,-0.02563039826899999,-0.03871430504078854,-0.05721969021178235,-0.004483181060847089,-0.009149496379489712,-0.04562186755099255,-0.06248272147216981,-0.027016910799869107,-0.06748430536751075,-0.12262905066314143,-0.18032488460942234,-0.0797089618555615,0.08407085277079823,-0.014551106950851458,-0.05479574882711804,-0.05147912690452472,-0.0007640760214006135,0.06543205287142191,-0.057356215920223906,0.014266357927715523
24.0,1.0,-0.07811565875367027,0.04098764172689862,0.05824069055671156,0.022115788192993972,0.0342404883826133,0.004409988036048435,-0.0024253480639750413,-0.013382506422835456,-0.021494310835862552,0.0023419280941554387,0.044918405854764656,-0.02708504294981894,0.1014243231954545,0.004854401098065181,0.008433322172483977,-0.08881133823185758,0.3323336581620009,-0.011699028420200005,0.11577928390036378,0.011320767490455108,0.057896792896359454,0.006056040228607582,-0.00031673322722263527,0.07824046550270078,-0.02316945618119241,0.04777779617134545
25.0,1.0,0.04004838352335501,0.02677883698822201,0.052752663555044696,0.010426681882191697,-0.05285644682299647,0.000611680045618296,-0.0023874618332197085,0.0018742342227076353,0.05588564769586052,-0.0019365025087676245,-0.0034463292246283118,0.0006997710051165856,0.08802326208636806,0.012649442865224667,0.03845467192976582,-0.07905749920897367,0.09151623393153249,0.025030372220964124,0.06437659543058281,-0.014405220434674381,-0.008363175262570993,0.030193588786522764,0.00014699956633290964,-0.08098703124910744,-0.0034071863243378547,0.031542037532332486
26.0,1.0,0.008194481388529462,0.0310833338086609,0.07416409327088629,-0.03306588039449593,0.06354241974365789,-0.010942146675865247,0.0023525080960660407,0.011953525306907466,0.10971024810110626,0.003168441592676526,-0.006255240719127146,0.03709628406770925,-0.015406806688690333,0.006350710963144066,0.033963484467884525,-0.08171279968814346,-0.12994892669596944,-0.03577306599401476,0.12389712520414646,-0.02697392971990865,0.03976120651464628,0.03432648759431219,-0.0013786593385696243,0.07780216909849087,0.020967846141344816,-0.0060768224066527375
27.0,1.0,0.02966328013776673,0.03350187317442245,0.06476831531030751,-0.044227996460164974,0.03669688438028687,-0.013330800347173623,0.00235294662387958,0.015103689508169975,0.002650419095925202,0.009497165373895203,-0.002957102996324418,0.03935348126027854,-0.01425480376030366,-0.005768404295588135,0.05454348091599209,-0.014787165080849691,0.053432000280273693,0.030545872644790948,0.1274158503954726,0.015625260861379643,0.031751349616574526,0.026399034695168445,-0.001095793212844212,0.08089739626522621,0.0297365599164377,0.054460422371687814
28.0,1.0,0.14379440492067724,0.04234680334946828,0.0757996767681373,-0.01649798332922254,0.07046228799470061,0.013958714966612579,0.005315110351157425,0.016207162852272146,-0.006526225792987182,0.009168668293292033,0.06263969208320003,0.00323732715786711,0.12761559443897727,0.009601884333939078,0.05324428321249502,0.001815623988880673,-0.10081276580457406,-0.032709093533276175,0.13247692714443893,0.02323631702610186,0.01948616195705463,0.029684003844217377,-0.0015977203532747803,0.082498572758355,0.02566657517524973,0.001704459773749831
29.0,1.0,0.15346985077186281,0.043933078981480515,0.060585199770345856,0.02129263740634315,0.04508645804763228,0.03310407615418805,-0.0010178598755783645,0.022661544975055473,-0.013811825712120302,0.005956902485799973,0.02781038272270834,0.012596393011857266,0.05704921632971305,0.006203170927870653,-0.016041686806809386,0.06832595600191999,0.12408014519951183,-0.0006819839408210836,0.17374790396561962,0.07102287110435962,0.03840919148777586,-0.0014729837325480957,0.0025110767318312814,0.08869418019151523,0.007202864466223087,0.004375714225066363
30.0,1.0,0.04454535736308172,0.041924696871280386,0.06431004933484907,0.017055214017979298,0.035640357716931616,0.010850249145413523,-0.02606704631450607,0.012559052345719158,0.0005398371780663339,0.009578127380571046,0.04187016935400495,0.0013274682878633536,0.11258177232622509,-0.006980916896171639,0.03897497895610005,0.17471308032379354,0.12239423717393752,0.02849216229792643,0.154005151063203,0.017812507316447877,0.03703950514267586,0.02389365562773409,0.003147353426804297,0.08486066348263878,-0.011024693511704323,0.032817171864679834
