f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
10.0,1.0,0.16234879979526162,0.024655665504407318,-0.04361949374198426,0.008675887140553796,0.06000669015304898,0.1541077464729316,-0.005393180239902715,0.014389852026260664,-0.021633252537058417,-0.001080153451253796,-0.004225611299884199,0.0022467176279669277,-0.01897153436263092,0.007153958439848438,0.004325789062321747,-0.06888555696558468,-0.11573036161101048,-0.024654570021331656,0.13011685656135816,-0.013556069403758057,0.009965879548322596,-0.008786355760222622,-0.001123433792899551,0.08376704618114801,0.014518022048604291,-0.012467154294259588
