f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
11.0,1.0,0.14876658752876828,0.042238543561912145,-0.054249376933900514,0.009951480022236723,0.04960152913755903,0.16683419312844516,-0.005258041511276831,0.04677105908563887,-0.007112416621082134,-0.02765972822675965,-0.0008005107758649891,-0.009142233172168833,0.020459142048489063,-0.02954078934892529,0.023769026054823693,0.039308555563292734,-0.06432091422110657,-0.037365589405231825,0.03553797995846221,0.05667356176753707,0.050037148811272254,0.025628617549742185,9.260281802103969e-05,0.19791261264892546,0.04577630017355258,0.09771768468854779
12.0,1.0,0.07054409464249888,0.02549682882991434,-0.14338958752710987,0.007049295741108382,0.023263404611331712,0.0063765884909079695,-0.0084274773530327,0.002223227315131732,-0.012151148018806443,-0.032437838561929284,-0.017464801074916807,-0.015335825633049681,0.01192297560799023,-0.0583814914438461,-0.01957515952187454,-0.021293964860743957,-0.08802255507646635,-0.05850026599039553,-0.012703288874571743,-0.130625964326018,-0.06043973065908294,-0.013965811252089833,-0.0007393519570560619,-0.3427838701596096,0.01174446161601045,-0.01882014595730471
13.0,1.0,-0.1488470926023922,0.01882616073792752,-0.18899827182427953,-0.09540885882624915,0.005453976867084924,-0.014254326158689934,-0.02161260963566465,-0.007514515993336023,-0.02872465762448256,0.04192796090162927,0.01809131635437295,-0.006719973967423606,-0.01255260375603762,-0.058166080721101646,-0.005189861807514928,-0.041062881439568766,-0.115788731217954,0.026177167446345313,-0.08634308654239632,-0.12848699834257973,-0.08355264216434993,-0.017289592914981045,0.00041462557422861286,-0.32505457057105874,-0.04561224536031856,0.020617176366116565
14.0,1.0,-0.14845382573519003,0.02116841584012474,-0.1833994313958121,-0.07277070540123262,0.003448352284996316,-0.016045205790588032,-0.010782862974038368,-0.007249876971103185,-0.009128504359393613,0.016512447511165214,-0.03314444648265515,0.0009734014878163975,-0.005791408284311866,0.18047618963238615,0.001359969953790395,-0.016238880575553345,-0.10368141942556788,-0.04840610728638587,-0.05967627236189911,-0.12126157569980023,-0.07243540162753132,-0.02259111744833253,-0.001081990727006898,-0.29995792376553726,-0.06291078565453294,-0.012081045609308514
15.0,1.0,-0.15645972618206114,-0.12076481221071085,0.07424092728159114,-0.019372082798511228,-0.025745325045171262,-0.020419321527596335,-0.010931329698254336,0.0033649912714386896,-0.025235395476948478,-0.0626639805249504,-0.04281435121450672,-0.017041983605155717,-0.00391514024975048,-0.02983116780614228,0.005480027770491528,-0.06631423587710188,-0.02748458850858558,-0.0974454953490646,0.02498255528378914,0.026855585529623582,0.01683714182386436,-0.012808945289184784,-0.002167782354817024,0.11484493165268517,0.02436506556212154,-0.06496687741891895
16.0,1.0,0.032250529294710825,0.0031936653413894628,-0.08676696702272628,0.0009697685937921026,0.01961155149310782,-0.004223898537832821,-0.011181602567795386,0.021999171635437013,-0.012538263050177231,-0.034284500575378844,-0.018695839507462134,-0.014248068945947448,0.01036032314186338,-0.06439306271846526,-0.02064220808753949,0.008835986311648959,-0.08362779847739538,-0.05466108890957972,0.03425696606136077,-0.13807487328597837,-0.04026218982718146,0.010876786976674432,-0.0017948091830575798,-0.3221773551941457,0.01761522455275521,-0.03676346075142826
18.0,1.0,0.03738240161827949,0.011344522370923912,-0.021015414680712247,-0.0035678674776126735,-0.05919303900543816,-0.019066417746932084,-0.006156690754980769,-0.03630621206998793,0.040057874275073596,-0.044256319346136275,-0.023657717695315484,-0.012304383710468563,0.0026873450422769665,-0.029977523540402708,0.03967387583227369,-0.026459664033416184,0.062444124087425,-0.07820975867372115,0.03016893336143768,0.08880681176957311,-0.030360230136039487,0.017584416770561776,-7.238196805258709e-05,0.14680626781066225,0.038958332358092394,-0.02960306452538548
19.0,1.0,-0.020859168719194684,-0.1408858372227125,-0.10559010972053054,-0.027214464500857617,-0.08027350102747265,-0.04354959869079368,-0.03242183783373258,-0.04595491111544172,-0.028898614885755868,0.04124703116450504,0.012602154898720967,-0.001406497549494363,0.0004820960313227967,-0.08104790599232518,0.018448070740520694,-0.0483588541259575,-0.10675640077043774,0.003239021839846451,0.028419794372553275,0.012747104992801114,0.0022711236624191992,0.00523609924078236,-0.004304936038889432,0.11475783570471838,-0.018122205747994884,0.024769465581461335
20.0,1.0,0.036856141338999164,-0.10872347360135602,-0.001852218115436584,-0.005347459446005615,-0.05428368259126155,-0.04524440525507919,-0.036437348069339376,-0.027394271232254318,0.01753907032466627,-0.06207752497897844,-0.04044826254009082,-0.014782413203038332,-0.009020967770436525,-0.07893860442832923,0.03316726942693139,-0.06372516782521975,0.21154726006461202,-0.054457828403785484,0.012722960375743256,0.0664547703576846,-0.01156207907101811,-0.01344143139548196,-0.00030014393208174594,0.09497920555045593,0.009828675226639586,-0.02018952552862895
21.0,1.0,0.05554955072816995,-0.010781078520846551,0.03413630879642686,-0.0024188732514279906,-0.04813622936177137,0.01277326058734379,-0.028180149146442374,0.0016172001736836515,-0.012524877109440474,-0.05528088323216701,0.020977546891474175,-0.012199002588384326,-0.0014235810546025108,0.19360684101668085,-0.0073392922380713915,-0.0367127099812761,0.1568149713145458,0.13463801731238534,0.029838199054027546,0.06962653233082926,0.06899192872157087,0.008559475957937747,0.0020253785731788763,0.141738365852397,0.026510465892662413,-0.018137918472001722
22.0,1.0,0.042493330596891685,-0.0807111271635337,0.0861811013795718,0.0014796658852551877,-0.03901267939566464,-0.030411840096196907,-0.013441386792800422,-0.01896294819011416,-0.005521010499983928,-0.0541708512061625,0.02925732770070887,-0.010959332743886316,-0.0006628277738557052,-0.05630422756963943,0.01729603223374007,-0.027934874844179097,-0.010194786281503295,-0.08267251968925385,0.014472262747594595,0.030216246585500615,0.026617993980069744,0.004866747174651768,-0.0004314805229138009,0.1080975820535009,0.017077998321886136,-0.06326282837200989
23.0,1.0,-0.07738024320176318,0.028139317542044722,-0.10978832474196679,-0.09233916043110409,-0.06804871705551035,-0.04067373635841095,-0.031545186889469216,-0.04270783630127334,-0.024241304450502942,-0.04910521886459548,-0.03966186268984117,-0.032255793274603664,-0.010559414584892039,-0.05870207055291779,-0.00851668362029279,-0.07520593064295496,-0.10485453023148318,-0.06754320284804989,-0.06912343114606219,0.005097862796849198,-0.08140946713795814,-0.03542251007023709,0.00010909800626123723,0.11367226963717207,-0.12020455098260306,0.03184841176439805
24.0,1.0,-0.09989937359332945,0.035635135970555044,0.17993206911902893,0.007731304551361254,0.039654653357837036,0.015960052178862434,-0.007648785075717875,0.005649957215540263,-0.00801886187648588,0.015745435365337315,0.018387431618934552,-0.018173944529543514,-0.0073394220050062514,0.2139931664683747,0.009003576961211523,0.013496214530025407,-0.08613216006401189,0.05712634854775763,-0.0073901854755486635,-0.027114713783598664,0.0742142735354583,-0.004804079343549983,-0.0023039219014660524,0.16622898604889597,-0.03742795581291385,0.04656692602177312
25.0,1.0,0.05477264883427505,0.014567128781608549,0.1216556801609096,-0.0006880499734706038,-0.04268825232150355,-0.006269978404839512,-0.003076930668047337,0.00019339586775054185,0.010470302846217546,-0.061055843861359003,-0.005196264505104172,-0.01229279345455419,-0.004337230192207523,0.17275494008444636,0.03669006733065175,0.028006939184504653,-0.07440855664361201,0.04373475129491926,0.036696056628728504,-0.01017117211981656,0.007473053738942584,0.01158630335417743,-0.0007304832164579788,-0.12549336613307813,0.02294286272312788,0.041515004313825744
26.0,1.0,0.03774365340170402,0.025116244599798943,0.13694266579230488,-0.06664161985186501,0.03691063829800632,-0.021820927481433616,-0.0061823884746695194,0.01427606740285141,0.03936534699933382,-0.052083777357850976,-0.014799125454740512,0.08338926205649427,0.00048715719487783934,-0.009753603784019712,0.023335949550746016,-0.0010647479895891845,-0.07751139753944288,-0.03000728547451098,-0.02439712408131208,0.021858971487520723,0.07539554558035846,0.014088956399617901,-0.002343690766519837,0.1646235270829836,0.017691671699792175,-0.020652132271736623
27.0,1.0,0.05711098411953205,0.026218374877008132,0.12378111902181634,-0.04500442511352304,0.035946447320670614,-0.02283169975576202,-0.00477901173062962,0.024227769549225543,0.0009163234370265924,0.07770631024485959,-0.020726931792896454,0.07032779510659734,-0.0031966075440368535,-0.024656939067001615,-0.001148192837320307,0.058920067734919826,-0.009655001567566067,0.04218896295308204,0.03355286583096376,0.02422102108459181,0.06331705601775026,0.009615924512508095,-0.0032395072691553104,0.15893172395499222,0.013527850798655918,0.06711391595039391
28.0,1.0,0.12169934401772776,0.04248568420483333,0.11418236553633765,-0.01160474014389056,0.043233229616952744,0.017589924466900816,-0.007926753194432503,0.016858296331532567,0.006138957282332507,0.0758308532054337,0.027132844994548704,-0.006259069065935457,-0.004427958311824969,0.16569974152194591,0.012159701139761657,0.06552410083209871,0.004374328179035066,-0.07800151137851587,-0.019392978190510078,0.02801954069502072,0.05688339911033543,0.008542729108357416,-0.0038525052206949237,0.17061780696703316,0.01715677516218046,-0.011928013682516354
29.0,1.0,0.15023364315736165,0.03967993680565003,0.15574908946801166,0.010960971341787832,0.05411490749613502,0.011954329859126494,-0.008969836147178268,0.022307016148130698,-0.0013810541595917572,0.11123033609838576,0.033675027350194606,0.029432725067869876,-0.00011422403900542954,0.023266833082733012,0.0250402621068055,-0.03915146538034931,0.05501145967990455,0.07514491240414214,-0.006876013749950973,0.07488949594904613,0.09263527427758224,-0.003755797211441283,0.004829410757599398,0.178880914142634,-0.02210974240257469,-0.01207524885339933
30.0,1.0,0.0682970707514938,0.023921002642517352,0.15313434667861797,0.008284278864930909,0.04739176371655136,0.02100121688808658,-0.019075937053367464,0.01570392922991533,-0.0005661166772649774,0.08342084182100924,0.020409547863905843,-0.01464719353112768,0.0011462066655956815,0.21749249208258892,-0.016173024857666106,0.03379117969001698,0.10316762508690729,0.0650079082245187,0.03316217289647381,0.06242536591967746,0.0678195546660623,0.004116899476781999,0.005103519634098778,0.16634886310716318,-0.030821060420020183,0.046438106784989996
