f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
3.0,1.0,0.12622996196515301,-0.03234478435245467,-0.019916843003810462,-0.002445576071733263,0.0006871777219729033,0.021551574328245393,-0.0431759118683956,-0.016557682581558434,0.01971358475691673,-0.020782232324615128,0.014470158574001158,-0.008479021684092392,0.03562312988780733,-0.018412554301368386,-0.039197786032314184,-0.005590203448409058,0.2727321734274358,0.025605811720790655,0.05064313404351506,0.10159383622057326,-0.029976313463585997,-0.03112687335625151,0.0014613968110516946,0.12909944115842314,0.04461541508716871,-0.027144861475065545
