f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
21.0,1.0,0.06440747903889749,-0.06483051116418645,-0.020530991520997674,0.016633132114287425,-0.06966909155010305,-0.007778871065021598,-0.014383172793418716,0.00343603697083449,-0.02225733470260622,0.04422181510793296,0.08678698811255983,0.0211023264973058,-0.006631686870848293,-0.014122574391330491,-0.05373040253943588,0.288987857560046,0.5247725345004006,0.003761407973922914,0.2612992647831205,-0.039046237852184675,0.051234100288996345,0.031567523498230644,-0.0048784378163504605,0.08187842416184042,-0.011839529291407266
