feature_name,feature_importance,rank
ic.eps.s,0.198142776657319,1
ela_meta.lin_w_interact.adj_r2,0.1373443240214572,2
ela_meta.lin_simple.coef.min,0.12872947570844928,3
pca.expl_var.cov_init,0.10314761626943965,4
ela_distr.skewness,0.09509880126087382,5
disp.ratio_mean_10,0.08389207480951988,6
ic.m0,0.05630523781805047,7
ela_level.lda_mda_25,0.05137202725629372,8
nbc.nb_fitness.cor,0.04826230954527248,9
ela_distr.number_of_peaks,0.0469328704970371,10
ela_level.lda_qda_50,0.04215529608690079,11
ela_meta.lin_simple.coef.max_by_min,0.04178721004573647,12
ela_meta.lin_simple.adj_r2,0.04012524256970314,13
ela_level.lda_mda_50,0.025302571804136056,14
ela_level.lda_mda_10,0.02470542857100028,15
pca.expl_var_PC1.cor_x,0.02384894502303514,16
nbc.nn_nb.cor,0.022051388974621756,17
ela_meta.quad_simple.cond,0.02120739971238751,18
ela_level.qda_mda_10,0.017075000386816634,19
ela_level.mmce_lda_50,0.01587482789379078,20
ela_level.qda_mda_50,0.014889229326383781,21
ela_level.mmce_lda_25,0.013379583284217525,22
ela_level.qda_mda_25,0.012878331506917574,23
ela_level.mmce_lda_10,0.011939540525398244,24
pca.expl_var.cor_init,0.0026469748946810956,25
