disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,fold_number,disp.ratio_median_02,ela_level.mmce_lda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ela_meta.lin_simple.adj_r2,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_50,ela_meta.lin_simple.intercept,disp.diff_median_25,ic.h.max,disp.ratio_median_10,ela_level.mmce_qda_25,ela_distr.kurtosis
-0.1537942517961732,0.0222109209440959,-0.1396193424369338,-0.0572267453536135,-0.0037544657805032,0.0179544989110409,-0.0074292443533567,-0.0149379225964127,0.0057040193339852,-0.0089988433966687,0.0019096226067257,0.0190453933602745,0.1661581966717317,0.005175697268338,0.0692097092122353,0.1218918910455193,0.0596032123064709,0.0962416209963168,0.1403509898701549,0.0159192897571243,-0.0429042477865048,-0.0531350120598396,0.0035293198843884,0.1853238739113694,-0.0333336298052088,0.0580202478065472,1,,,,,,,,,,,,,,,,
0.1003049267503023,0.013913993095077,-0.047588324268442,0.0185463660294933,-0.0288444928291039,-0.0246706542826273,-0.0063895164367912,0.0722154206125876,-0.0058085524035514,0.0123433330010362,0.0018624141784186,-0.013581450475613,-0.0026400233398637,-0.0042407811953713,-0.011292680934168,0.0672666853081137,0.1064105136872382,-0.0009245341522625,0.0802577281675117,-0.0256477744711897,-0.0314549088235279,0.0035218828634073,0.001469584343907,0.1517208529230804,0.0251847579647268,-0.0340197075754928,1,,,,,,,,,,,,,,,,
-0.1314169178292986,0.0465728642360433,-0.1276454344364701,-0.04963244250489,-0.0351178601611413,-0.0176121213273392,-0.0072558882545105,0.1160700631931878,0.0082610785401551,-0.0142707026852344,0.0166045086574406,-0.0185922114912573,-0.0122116839823626,0.0122869082363216,0.0028093917665716,-0.000291468905699,-0.091652692171689,0.0608824683926223,0.0323490904954281,0.0256065211785629,-0.0571095935084996,-0.0460432352056823,0.0005471788817006,0.1484887709365142,0.0457935566690645,-0.0258774598377036,1,,,,,,,,,,,,,,,,
0.1054609298164421,0.0164279498210695,-0.0999068668907112,0.0231704825549693,0.0152905045541248,0.0058672220110247,-0.000139749479581,-0.0232423271913622,-0.0024696233102068,0.0147384193087273,0.0009013747634714,0.0116742516263692,-0.0129975477248658,0.0160744489610264,-0.005877144030671,-0.0310500669485282,-0.0711363706112336,0.0485321829036885,-0.1238517433086891,-0.0203972646456695,-0.0125335295999033,0.0229373976099232,-0.0005992006867813,-0.2640517747058577,0.0134557735780774,-0.0420470705182557,1,,,,,,,,,,,,,,,,
0.0614749303862567,0.015416188070654,-0.123711118561787,0.0238094356542698,0.0144059320458759,-0.0087569154696609,-0.0035994527855561,-0.0399281679310296,-0.0026028113506694,-0.0023839881236294,-0.0013918590694562,0.0049032322899702,-0.0239607886114155,-0.0063956559971886,-0.0114786336558191,-0.0326472337757834,-0.0802387582790222,-0.0094229662916176,-0.1303924581492802,-0.0167075860213553,-0.064656248285127,0.0211328194344799,-0.0006724728794783,-0.2925622256220045,0.0299546661145178,-0.0350620757082822,1,,,,,,,,,,,,,,,,
-0.1945078422355374,0.0035780839651824,-0.2237411681418122,-0.0783014197465056,-0.0112511982862444,-0.0089440945035842,-0.0067538515142034,-0.0384164708526008,-0.0016710654853035,-0.0192036278174394,-0.0118516664933174,-0.0224535697036216,0.0360922162494139,-0.0045736731735358,0.0066949637295319,-0.0336813018864275,0.11074502737113,-0.1240703417923851,-0.0235692828304981,-0.0057542316172997,-0.0661295118998021,-0.0519350937635397,0.0020357172967581,-0.1940106764742031,-0.0793533731986179,-0.015019318733127,1,,,,,,,,,,,,,,,,
-0.1449681056752186,0.0121234684411172,-0.1217634525124927,0.0100774848911586,0.0170638775673203,-0.0081398484964749,-0.0083591426358972,-0.0386980823382587,0.0012547867571141,-0.0064171501274952,-0.0010529780014757,0.0123258650970904,-0.0223747237419355,-0.0049822410642328,0.0417736959882088,-0.0291633866807232,-0.0683482449818683,-0.0417111810887375,-0.0787615522866298,-0.0042281388821525,-0.0573549576415272,0.0394446905362239,0.0052606130721832,-0.2834373618911308,-0.0335344689527237,-0.0171066905017928,1,,,,,,,,,,,,,,,,
-0.1474218527752368,0.0165181424262488,-0.1601273056884874,0.0119085717129576,0.0212619302735779,-0.0099657557472858,-0.0064726444229707,-0.0246730944683749,0.0046198564483776,-0.0089500158812695,-0.0016347473043283,0.0180028609428942,-0.0135809528930481,-0.0046554680782583,0.0646613425251401,-0.0266115961580989,-0.0636505333077794,-0.0606661390459386,-0.0675674828380982,-0.0038612377368515,-0.0436609903659861,0.0065724806694956,-0.0001643260257408,-0.2775314237200934,0.0401123591152704,0.0531911928059224,1,,,,,,,,,,,,,,,,
0.0763531156588461,0.0219788420540333,-0.1047957285259754,0.0243023942541353,0.0247175629371524,0.1258336122997408,-0.0031463215758509,-0.0254161694651034,-0.0068833448450115,0.0059217877078963,-0.0002489757090702,0.0112897295095966,-0.0194259692987298,-0.0025167666539236,-0.0059087679009714,-0.0245161316391454,-0.0736502733655196,0.0141668321813074,0.0347899263277149,-0.0431643059182714,-0.0213720358360951,0.0263102344012455,-0.0003872659025868,0.1544686122590713,0.0512952866593589,-0.0413778368693809,1,,,,,,,,,,,,,,,,
0.1487589850352634,0.0344196780749913,-0.0901890586035838,0.0282446083183183,0.0293077034704842,0.171120307763467,0.0609096007515033,-0.0291958356559153,-0.0005590360690879,0.0096301595346481,-0.0011872046279528,0.01027600195852,-0.0084206882414874,-0.0041779432262493,0.0592029106482366,-0.0226947704786846,-0.0538316210792848,0.0664576855424797,0.0534249580081743,0.0127917352444703,0.0021814617405707,0.0328072519340698,-0.0002068331812099,0.1725541739593864,0.0438794581756721,0.1171898585552921,1,,,,,,,,,,,,,,,,
0.0760758214895165,0.0111310822961956,-0.1794327938359513,0.0206693597700216,0.0135913001730062,-0.0015230968010207,-0.0036592933612104,-0.0531739724990194,-0.0014166964330124,-0.0020939070125053,0.0003142691890253,0.0089827997878934,-0.022085031927083,-0.0208761603267969,-0.0192014460988365,-0.0372112257331815,-0.0869747215255126,-0.0126286038746293,-0.1368512274704696,-0.0251969197869597,-0.0697096346625794,-0.0177550923721666,-0.0005106746890185,-0.3097918062706383,0.0070167921033286,-0.0406670071695597,1,,,,,,,,,,,,,,,,
-0.1797658669393236,0.0051136979395974,-0.2123210607325353,-0.0617741042980291,-0.0041279469105011,-0.0089940281798934,-0.0129667800299627,-0.042165354411618,0.0069780810959474,-0.0123998184672151,-0.006768894647369,-0.0024494130185967,-0.0262868389884025,-0.005908297965275,-0.0433820935997533,-0.0450439805719167,0.0906305845502875,-0.1099520846786563,-0.1350016404068539,-0.0067622214744764,-0.0716143573554421,-0.0472989940510553,0.0015368413116289,-0.2844909900322585,-0.067671710737654,0.0372264998795261,1,,,,,,,,,,,,,,,,
