f_id,i_id,disp.ratio_median_02,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_mda_10,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
28.0,1.0,0.02265389480924281,0.032716110475224325,0.016614364066625417,0.043799562258121705,-0.024856678077784973,0.021962934938752666,-0.030163377458259085,-0.005045756914151401,0.0156333994149624,-0.029640321659742327,0.008153257061058279,-0.012035703294941425,0.0014932607309257023,0.06246983178413813,-0.005702130144985043,0.04027284359714597,-0.09875084151115775,-0.2179994927899922,-0.0782159671467689,-0.0004049431243295373,-0.012164609183971112,0.04164727684710685,0.0124723769128887,0.11792760333250604,0.03723580946992137,-0.014560749534619142
