feature_name,feature_importance,rank,fold_number
ela_level.lda_mda_25,0.0684016404736882,6,4
ela_level.mmce_lda_10,0.064613606233587,7,4
ela_distr.skewness,0.0605486939633813,8,4
nbc.nn_nb.cor,0.0586963177883508,9,4
ela_distr.number_of_peaks,0.0475376132978708,10,4
ela_meta.quad_simple.cond,0.0412677374813823,11,4
nbc.nb_fitness.cor,0.0382121032366418,12,4
ela_level.qda_mda_25,0.0299168957519567,13,4
ela_meta.lin_simple.coef.max_by_min,0.0269631048625056,14,4
ela_level.mmce_lda_25,0.0266981463253353,15,4
ela_level.lda_qda_25,0.0230129304947733,16,4
ela_meta.lin_simple.adj_r2,0.0226048962593868,17,4
ela_level.qda_mda_10,0.0217326839718547,18,4
ela_level.mmce_mda_50,0.0132830007976967,19,4
pca.expl_var_PC1.cor_x,0.0122016462097831,20,4
ela_level.lda_mda_50,0.0116063761856203,21,4
ela_level.qda_mda_50,0.011101812692997,22,4
ela_level.lda_qda_50,0.0020617729325853,23,4
ela_level.mmce_lda_50,0.0020175391450029,24,4
ela_meta.lin_simple.coef.min,0.0006086607784891,25,4
pca.expl_var.cor_init,7.808356135770929e-05,26,4
ic.eps.s,0.3832465963376512,1,5
pca.expl_var.cov_init,0.2034583902917183,2,5
ela_meta.lin_w_interact.adj_r2,0.1446488411458705,3,5
ela_meta.lin_simple.coef.min,0.10016128680917,4,5
disp.ratio_median_02,0.0866200339107042,5,5
nbc.nb_fitness.cor,0.0684949080438568,6,5
nbc.nn_nb.mean_ratio,0.0429777833659016,7,5
ela_meta.quad_simple.cond,0.0270853045624198,8,5
pca.expl_var_PC1.cor_x,0.0232019087781676,9,5
ela_meta.lin_simple.adj_r2,0.0197756574543246,10,5
nbc.nn_nb.cor,0.0189087920270003,11,5
ela_level.qda_mda_50,0.0186980295124351,12,5
ela_meta.lin_simple.coef.max_by_min,0.0161825229726661,13,5
ela_distr.number_of_peaks,0.0154256986396073,14,5
ela_level.qda_mda_25,0.015283649772488,15,5
ela_distr.skewness,0.0152005425321661,16,5
ela_level.mmce_lda_50,0.0150895421198439,17,5
ela_level.lda_qda_50,0.0130713840486857,18,5
ela_level.lda_mda_25,0.0122712753008121,19,5
ela_level.mmce_lda_25,0.0096946474504402,20,5
ela_level.mmce_mda_10,0.0092332281303457,21,5
ela_level.lda_mda_10,0.0066008823417336,22,5
ela_level.qda_mda_10,0.0058566093698071,23,5
ela_level.mmce_mda_50,0.0022236653210009,24,5
pca.expl_var.cor_init,0.0015613522459595,25,5
ela_level.lda_qda_25,0.0011688663857747,26,5
ela_level.lda_mda_50,0.0004470625730344,27,5
pca.expl_var.cov_init,0.2868251542473968,1,6
ela_meta.lin_w_interact.adj_r2,0.126993695651732,2,6
ic.eps.ratio,0.0981710340583201,3,6
ela_distr.skewness,0.0979940960721318,4,6
ela_meta.lin_simple.coef.min,0.0968159304439635,5,6
disp.ratio_mean_10,0.0871938256842559,6,6
nbc.nn_nb.mean_ratio,0.0512588602417042,7,6
pca.expl_var_PC1.cor_init,0.0374288315925011,8,6
ela_level.qda_mda_50,0.0299870177608417,9,6
ela_level.lda_mda_25,0.0252402601601308,10,6
nbc.nb_fitness.cor,0.0251496826669182,11,6
ela_level.lda_mda_10,0.0244442719817558,12,6
pca.expl_var_PC1.cor_x,0.0223666892063357,13,6
ela_level.qda_mda_25,0.0192711963324447,14,6
ela_level.lda_qda_50,0.017492714337489,15,6
ela_level.mmce_lda_25,0.0172052713317517,16,6
ela_level.mmce_mda_50,0.0171453719085366,17,6
ela_meta.quad_simple.cond,0.0159451914471416,18,6
ela_level.lda_mda_50,0.0143377391891397,19,6
ela_distr.number_of_peaks,0.0111804861602458,20,6
ela_level.mmce_mda_10,0.0075128460295892,21,6
ela_meta.lin_simple.coef.max_by_min,0.0042639152513115,22,6
ela_level.qda_mda_10,0.0032516833829696,23,6
ela_level.lda_qda_25,0.0012802193769629,24,6
ela_level.mmce_lda_50,0.0003950858661978,25,6
pca.expl_var.cor_init,0.000355438320567,26,6
ela_meta.lin_w_interact.adj_r2,0.2554073682329266,1,7
ela_level.qda_mda_25,0.1331608910700307,2,7
ic.m0,0.1276775011483751,3,7
disp.ratio_mean_10,0.0905104686996805,4,7
pca.expl_var_PC1.cov_init,0.0819861274440244,5,7
ela_distr.skewness,0.0810896387110454,6,7
ela_meta.lin_simple.coef.min,0.0687959952461429,7,7
ic.eps.ratio,0.0659935283361505,8,7
ela_level.lda_mda_10,0.0623499310277734,9,7
ela_meta.quad_simple.cond,0.0495485228275317,10,7
ela_level.mmce_qda_10,0.0323114396405718,11,7
ela_distr.number_of_peaks,0.0282559071543272,12,7
ela_level.mmce_lda_10,0.0270605407431642,13,7
ela_meta.lin_simple.adj_r2,0.0262645170787219,14,7
ela_meta.lin_simple.coef.max_by_min,0.0223259998666213,15,7
ela_level.mmce_lda_25,0.0170112320599764,16,7
ela_level.qda_mda_50,0.0147628723841296,17,7
nbc.nn_nb.cor,0.0136174636042599,18,7
ela_level.lda_mda_50,0.0134111666482306,19,7
ela_level.mmce_lda_50,0.0133590688059672,20,7
pca.expl_var_PC1.cor_x,0.0129729844856531,21,7
ela_level.lda_qda_50,0.0121940641815444,22,7
ela_level.qda_mda_10,0.0115685851635619,23,7
nbc.nb_fitness.cor,0.00897705486818,24,7
ela_level.lda_qda_25,0.0066604890193354,25,7
ela_level.lda_mda_25,0.0050629320131267,26,7
pca.expl_var.cor_init,0.000200667299919,27,7
ic.eps.s,0.3982316474050436,1,8
pca.expl_var.cov_init,0.204092711234217,2,8
ela_meta.lin_w_interact.adj_r2,0.1341453589190288,3,8
ela_meta.lin_simple.coef.min,0.0926772414454149,4,8
ela_distr.skewness,0.0863717194201642,5,8
disp.ratio_median_02,0.0754378366309931,6,8
ela_meta.lin_simple.coef.max_by_min,0.060544763668515,7,8
nbc.nn_nb.cor,0.0525512357192482,8,8
pca.expl_var_PC1.cor_init,0.0479484791983135,9,8
ela_meta.quad_simple.cond,0.0395205511798735,10,8
ela_level.qda_mda_25,0.0374207880262774,11,8
nbc.nb_fitness.cor,0.0313060269801648,12,8
ela_level.lda_mda_25,0.0274229399654855,13,8
ela_level.lda_qda_50,0.025779386051768,14,8
ela_level.qda_mda_50,0.0225083840643194,15,8
ela_level.mmce_lda_50,0.0200780252152162,16,8
pca.expl_var_PC1.cor_x,0.0153987524940788,17,8
ela_level.lda_qda_25,0.0109521110564588,18,8
ela_level.mmce_lda_25,0.009242972572464,19,8
ela_level.mmce_mda_50,0.004500798757126,20,8
ela_level.lda_mda_10,0.0030236447671397,21,8
ela_level.lda_mda_50,0.0025520573734058,22,8
ela_level.mmce_mda_10,0.0022760665859969,23,8
ela_level.mmce_qda_10,0.0015118014771352,24,8
ela_distr.number_of_peaks,0.001465560989339,25,8
pca.expl_var.cor_init,0.000370598463373,26,8
ela_level.lda_qda_10,6.535030844105009e-05,27,8
ic.eps.s,0.395847263539575,1,9
pca.expl_var.cov_init,0.2217886739989389,2,9
disp.ratio_mean_10,0.1482454305226243,3,9
ela_meta.lin_w_interact.adj_r2,0.1334166773470836,4,9
ela_meta.quad_simple.cond,0.0949211414331338,5,9
ela_meta.lin_simple.coef.min,0.094209135186435,6,9
ela_distr.skewness,0.0940199621901407,7,9
pca.expl_var_PC1.cor_x,0.0501467571942945,8,9
nbc.nb_fitness.cor,0.0452763980631587,9,9
ela_level.lda_qda_50,0.0349369750490212,10,9
ela_meta.lin_simple.coef.max_by_min,0.0323026808639675,11,9
ela_level.qda_mda_25,0.0298948142210543,12,9
ela_level.mmce_lda_50,0.0287424438935087,13,9
ela_level.lda_mda_50,0.0256146576977627,14,9
ela_level.lda_mda_10,0.0182091880400252,15,9
ela_level.lda_mda_25,0.0152111296057425,16,9
ela_meta.lin_simple.adj_r2,0.0144937134486375,17,9
nbc.nn_nb.cor,0.0125571469990827,18,9
ela_level.lda_qda_25,0.0091364390685472,19,9
ela_level.mmce_mda_50,0.0086250918262583,20,9
ela_distr.number_of_peaks,0.0070154291684219,21,9
ela_level.mmce_lda_10,0.0061194745258069,22,9
ela_level.lda_qda_10,0.0053954643122603,23,9
ela_level.mmce_lda_25,0.0029215548949825,24,9
ela_level.qda_mda_50,0.0022494170256644,25,9
pca.expl_var.cor_init,0.0004051604970766,26,9
disp.ratio_mean_10,0.1623487997952616,1,10
ela_level.lda_mda_50,0.1541077464729316,2,10
ic.eps.s,0.1301168565613581,3,10
ela_meta.lin_w_interact.adj_r2,0.1157303616110104,4,10
pca.expl_var.cov_init,0.083767046181148,5,10
ela_meta.lin_simple.coef.min,0.0688855569655846,6,10
ela_level.lda_mda_25,0.0600066901530489,7,10
ela_distr.skewness,0.0436194937419842,8,10
ela_distr.number_of_peaks,0.0246556655044073,9,10
ela_meta.quad_simple.cond,0.0246545700213316,10,10
ela_level.lda_qda_50,0.0216332525370584,11,10
ela_level.qda_mda_25,0.0189715343626309,12,10
pca.expl_var_PC1.cor_init,0.0145180220486042,13,10
ela_level.lda_qda_25,0.0143898520262606,14,10
ic.m0,0.013556069403758,15,10
pca.expl_var_PC1.cor_x,0.0124671542942595,16,10
nbc.nb_fitness.cor,0.0099658795483225,17,10
nbc.nn_nb.cor,0.0087863557602226,18,10
ela_level.lda_mda_10,0.0086758871405537,19,10
ela_level.qda_mda_50,0.0071539584398484,20,10
ela_level.lda_qda_10,0.0053931802399027,21,10
ela_meta.lin_simple.coef.max_by_min,0.0043257890623217,22,10
ela_level.mmce_lda_50,0.0042256112998841,23,10
ela_level.mmce_mda_10,0.0022467176279669,24,10
pca.expl_var.cor_init,0.0011234337928995,25,10
ela_level.mmce_lda_25,0.0010801534512537,26,10
ela_meta.lin_w_interact.adj_r2,0.1660545362416318,1,11
ela_meta.lin_simple.coef.min,0.144627678681621,2,11
disp.ratio_mean_10,0.0705828670656301,3,11
ela_level.qda_mda_25,0.069546479206234,4,11
ic.eps.s,0.0630998867397642,5,11
ela_level.lda_qda_50,0.0456584033579054,6,11
ic.m0,0.0395185321376159,7,11
pca.expl_var_PC1.cor_init,0.0339918390215456,8,11
pca.expl_var.cov_init,0.0338094636701018,9,11
ela_distr.skewness,0.0236611790757432,10,11
ela_level.lda_mda_50,0.0223328048023146,11,11
ela_level.mmce_lda_25,0.0141112625280353,12,11
nbc.nb_fitness.cor,0.0140227488188811,13,11
ela_level.mmce_lda_50,0.0129155221180226,14,11
ela_level.qda_mda_50,0.0102454280680417,15,11
ela_level.mmce_mda_10,0.0101880147439398,16,11
ela_level.lda_qda_10,0.0084201099599695,17,11
nbc.nn_nb.cor,0.007976351552496,18,11
ela_level.lda_qda_25,0.0071667223296065,19,11
ela_level.lda_mda_10,0.0065537603985933,20,11
pca.expl_var_PC1.cor_x,0.0052508951506309,21,11
ela_level.lda_mda_25,0.0051113824417955,22,11
ela_meta.lin_simple.coef.max_by_min,0.0028558007378592,23,11
ela_meta.quad_simple.cond,0.0007135429624381,24,11
ela_distr.number_of_peaks,6.316719497323778e-05,25,11
pca.expl_var.cor_init,2.447623318911629e-05,26,11
pca.expl_var.cov_init,0.1914522927694271,1,12
disp.ratio_median_02,0.1786719309211613,2,12
ic.eps.ratio,0.1542021402562048,3,12
ela_meta.lin_w_interact.adj_r2,0.1243705712060569,4,12
ela_distr.skewness,0.093833471449009,5,12
ela_meta.lin_simple.coef.min,0.0787554996629835,6,12
ic.m0,0.0359133507393146,7,12
ela_meta.quad_simple.cond,0.0334453618840519,8,12
nbc.nb_fitness.cor,0.0331029395572452,9,12
pca.expl_var_PC1.cor_init,0.02789659849979,10,12
nbc.nn_nb.cor,0.0251840698563705,11,12
ela_level.qda_mda_50,0.0233736919939606,12,12
ela_distr.number_of_peaks,0.0173828115030698,13,12
ela_level.lda_mda_10,0.0167601848945542,14,12
ela_level.lda_mda_25,0.0155431539039376,15,12
pca.expl_var_PC1.cor_x,0.0115633369341552,16,12
ela_level.mmce_lda_50,0.0114709543720103,17,12
ela_level.lda_qda_50,0.0113787322125881,18,12
ela_meta.lin_simple.coef.max_by_min,0.0093537608814088,19,12
ela_level.lda_qda_25,0.0071359164126558,20,12
ela_level.qda_mda_10,0.0064464393383315,21,12
ela_level.mmce_mda_10,0.0047913560959371,22,12
ela_level.mmce_lda_25,0.0030790292153443,23,12
pca.expl_var.cor_init,0.001529912803056,24,12
ela_level.qda_mda_25,0.0014218020180836,25,12
ela_level.lda_mda_50,4.967219786538744e-05,26,12
pca.expl_var.cov_init,0.2152730068292993,1,13
ela_meta.lin_w_interact.adj_r2,0.201940546274406,2,13
ic.m0,0.1271018703691974,3,13
ela_distr.skewness,0.1206948919841097,4,13
disp.ratio_median_02,0.1196295220114469,5,13
ela_meta.quad_simple.cond,0.1078011147795053,6,13
ela_meta.lin_simple.coef.min,0.0993360191652398,7,13
ela_level.lda_mda_10,0.08582191892953,8,13
ic.eps.ratio,0.0679239173135702,9,13
nbc.nb_fitness.cor,0.0637301042169172,10,13
ela_meta.lin_simple.adj_r2,0.0556965570630691,11,13
ela_level.lda_qda_50,0.0473202296367328,12,13
pca.expl_var_PC1.cor_x,0.0464216071512727,13,13
ela_level.mmce_qda_10,0.0366407555980365,14,13
ela_level.qda_mda_25,0.0347942296842926,15,13
ela_level.lda_mda_50,0.0347282652445545,16,13
ela_meta.lin_simple.coef.max_by_min,0.0223992102628783,17,13
ela_level.mmce_lda_25,0.0210967916756642,18,13
ela_level.qda_mda_50,0.0201435831941207,19,13
ela_level.mmce_lda_50,0.0200575497713847,20,13
ela_level.lda_mda_25,0.0157391044436904,21,13
ela_distr.number_of_peaks,0.0147015067565361,22,13
ela_level.qda_mda_10,0.013694401636117,23,13
nbc.nn_nb.cor,0.0113669133150298,24,13
pca.expl_var.cor_init,0.0016891868348878,25,13
ela_level.lda_qda_25,0.0013606857607538,26,13
ela_level.mmce_mda_10,0.0011784338124136,27,13
ic.eps.s,0.2890480820996047,1,14
ela_level.qda_mda_25,0.261834396399157,2,14
pca.expl_var.cov_init,0.1310264207129849,3,14
ela_meta.lin_simple.coef.min,0.1104328689134223,4,14
disp.ratio_mean_10,0.0987980957644101,5,14
ela_meta.lin_w_interact.adj_r2,0.0986160110332506,6,14
ela_distr.skewness,0.0806974540908966,7,14
ela_level.lda_mda_10,0.0686436651126786,8,14
ela_level.mmce_qda_50,0.0435383621286859,9,14
ela_meta.lin_simple.adj_r2,0.0388145695261371,10,14
nbc.nn_nb.mean_ratio,0.0342881208842698,11,14
ela_level.lda_qda_50,0.0276795910449168,12,14
ela_level.lda_mda_50,0.0230423060034396,13,14
ela_level.qda_mda_50,0.0217013027333878,14,14
nbc.nb_fitness.cor,0.019843819954102,15,14
nbc.nn_nb.cor,0.0162594619850361,16,14
ela_distr.number_of_peaks,0.0153855858935835,17,14
ela_level.mmce_qda_10,0.0141500012287794,18,14
ela_level.mmce_mda_10,0.0109131400668614,19,14
ela_meta.lin_simple.coef.max_by_min,0.0095851119455445,20,14
ela_level.lda_qda_25,0.0065553151460738,21,14
ela_meta.quad_simple.cond,0.0038586148127109,22,14
pca.expl_var_PC1.cor_x,0.0030966425509197,23,14
ela_level.lda_mda_25,0.0024653160482473,24,14
ela_level.mmce_lda_25,0.0021919927388228,25,14
ela_level.mmce_lda_50,0.0020972173231792,26,14
ela_level.lda_qda_10,0.0020001801651434,27,14
pca.expl_var.cor_init,0.0005021721515163,28,14
ela_meta.lin_simple.intercept,0.2520931221466038,1,15
ela_distr.skewness,0.1486999882841344,2,15
ela_meta.lin_w_interact.adj_r2,0.1141885700726937,3,15
ela_meta.quad_simple.cond,0.1038904269808563,4,15
pca.expl_var.cov_init,0.0796692371103861,5,15
ic.eps.ratio,0.0785466814190008,6,15
nbc.nb_fitness.cor,0.0693833811367917,7,15
pca.expl_var_PC1.cor_init,0.0445355272140079,8,15
nbc.nn_nb.cor,0.0349385791368327,9,15
ic.m0,0.0256919827744769,10,15
disp.ratio_median_02,0.0215278375479459,11,15
ela_level.lda_mda_50,0.0188324346831995,12,15
ela_level.mmce_lda_25,0.0185286427781079,13,15
ela_level.qda_mda_25,0.0183191775785952,14,15
ela_level.lda_mda_25,0.0178035274970751,15,15
ela_level.qda_mda_50,0.0168399594115432,16,15
pca.expl_var_PC1.cor_x,0.0156399353418067,17,15
ela_distr.number_of_peaks,0.0151659717837909,18,15
ela_level.lda_qda_25,0.0135978563833923,19,15
ela_level.lda_mda_10,0.0124051058656745,20,15
ela_meta.lin_simple.coef.max_by_min,0.0108089575085873,21,15
ela_level.mmce_lda_10,0.0099613524038692,22,15
ela_level.lda_qda_50,0.0049349857512498,23,15
ela_level.mmce_lda_50,0.0037694656117801,24,15
pca.expl_var.cor_init,0.0027463594379192,25,15
ela_level.qda_mda_10,0.0019839267507296,26,15
pca.expl_var.cov_init,0.2918252108436771,1,16
ela_meta.lin_w_interact.adj_r2,0.14234940236055,2,16
ic.eps.ratio,0.1338441858684782,3,16
ela_meta.lin_simple.coef.min,0.1295808556596658,4,16
ela_distr.skewness,0.0860517237723904,5,16
disp.diff_median_25,0.0688436946757899,6,16
ela_meta.quad_simple.cond,0.0618244623249931,7,16
ela_level.lda_qda_25,0.0585671882670788,8,16
ela_distr.number_of_peaks,0.0394976965519011,9,16
pca.expl_var_PC1.cor_x,0.0386013046436504,10,16
pca.expl_var_PC1.cor_init,0.0340390294439172,11,16
ela_level.mmce_lda_50,0.0273167889150219,12,16
nbc.nn_nb.cor,0.0248767350091658,13,16
ela_level.lda_mda_10,0.0216034073080657,14,16
ela_level.lda_qda_50,0.0209332499438186,15,16
ela_level.qda_mda_50,0.0160530204782208,16,16
nbc.nb_fitness.cor,0.013820117428551,17,16
ela_level.lda_mda_25,0.0066656077171675,18,16
ic.m0,0.0042226310011063,19,16
ela_level.lda_mda_50,0.0038103076205233,20,16
ela_level.qda_mda_25,0.0035761313248268,21,16
ela_level.mmce_mda_10,0.0034190892355008,22,16
ela_level.qda_mda_10,0.0031142001247898,23,16
ela_meta.lin_simple.coef.max_by_min,0.0023082192962247,24,16
pca.expl_var.cor_init,0.0015211480799017,25,16
ela_level.mmce_lda_25,0.0011418121490031,26,16
pca.expl_var.cov_init,0.1264212766626533,1,17
ela_distr.skewness,0.1028771480355271,2,17
ela_meta.lin_simple.coef.min,0.0891603420234737,3,17
ela_level.mmce_lda_25,0.077058813371737,4,17
ic.eps.ratio,0.0753836459170152,5,17
ela_level.lda_mda_25,0.0646716080813192,6,17
ela_meta.lin_w_interact.adj_r2,0.0602463739130161,7,17
nbc.nb_fitness.cor,0.0592463435924745,8,17
disp.ratio_mean_10,0.0487451550678331,9,17
ela_level.lda_mda_50,0.0391153079040775,10,17
ela_level.qda_mda_50,0.0357976123132356,11,17
ela_level.qda_mda_25,0.0354318430242403,12,17
ela_level.mmce_lda_50,0.0349256271637698,13,17
ela_level.lda_qda_10,0.0318401255844924,14,17
ela_level.lda_qda_50,0.0274491870009408,15,17
ela_meta.quad_simple.cond,0.0260363257493339,16,17
pca.expl_var_PC1.cor_init,0.0251611484714303,17,17
ela_distr.number_of_peaks,0.0241791314698994,18,17
pca.expl_var_PC1.cor_x,0.0182061574360069,19,17
nbc.nn_nb.cor,0.0160460936838551,20,17
ela_level.mmce_mda_10,0.0156050506650596,21,17
ela_level.lda_qda_25,0.0076321821999065,22,17
ela_level.lda_mda_10,0.0069185272862306,23,17
ela_meta.lin_simple.coef.max_by_min,0.0042455777571549,24,17
pca.expl_var.cor_init,0.0014934075687115,25,17
ela_level.mmce_mda_50,0.0010940630910085,26,17
ic.eps.ratio,0.2070293038921727,1,18
pca.expl_var.cov_init,0.1682321933002104,2,18
ela_meta.lin_w_interact.adj_r2,0.1495059270104427,3,18
ela_meta.lin_simple.coef.min,0.1406722517567171,4,18
nbc.nb_fitness.cor,0.0947018286512889,5,18
ela_distr.number_of_peaks,0.0623615664774006,6,18
ela_meta.lin_simple.coef.max_by_min,0.0602023147823795,7,18
ela_distr.skewness,0.0571817153066651,8,18
ela_level.lda_mda_25,0.0488016144488113,9,18
ela_level.lda_qda_50,0.0412140424481301,10,18
ela_level.qda_mda_50,0.0272344878381713,11,18
disp.ratio_mean_10,0.0265868666177757,12,18
pca.expl_var_PC1.cor_init,0.0260955519726857,13,18
pca.expl_var_PC1.cor_x,0.0254445809499246,14,18
ela_level.mmce_lda_25,0.0197781168667281,15,18
ela_level.mmce_mda_50,0.0155753096155783,16,18
ela_level.lda_qda_25,0.0147145770497407,17,18
ela_level.lda_mda_10,0.0126063741888358,18,18
ela_level.lda_mda_50,0.0122515562574994,19,18
ela_meta.quad_simple.cond,0.0113258296346378,20,18
nbc.nn_nb.cor,0.0087331182884847,21,18
ela_level.qda_mda_25,0.0085879288545624,22,18
ela_level.mmce_mda_10,0.0060156159964377,23,18
ela_level.mmce_lda_50,0.002123719508784,24,18
ela_level.qda_mda_10,0.0011975817185624,25,18
pca.expl_var.cor_init,0.0007671089550522,26,18
ela_meta.lin_w_interact.adj_r2,0.159461077176244,1,19
ela_meta.lin_simple.intercept,0.1265738003675964,2,19
ela_level.qda_mda_25,0.1138186364327335,3,19
pca.expl_var.cov_init,0.1048294406355422,4,19
ela_distr.number_of_peaks,0.0982630157175432,5,19
nbc.nb_fitness.cor,0.0783810824586898,6,19
pca.expl_var_PC1.cor_init,0.0699016110597177,7,19
ela_level.lda_mda_25,0.0643232640900554,8,19
ela_level.mmce_mda_50,0.0422647678013253,9,19
ela_level.mmce_lda_25,0.038517608927778,10,19
ela_level.lda_mda_10,0.0371157207806686,11,19
pca.expl_var_PC1.cor_x,0.0363051719298041,12,19
ela_level.lda_qda_25,0.0338351294044869,13,19
ela_meta.lin_simple.coef.max_by_min,0.0320327385208455,14,19
nbc.nn_nb.cor,0.0260683465605396,15,19
disp.ratio_median_02,0.0260024348236681,16,19
ela_level.mmce_lda_50,0.0247893492954059,17,19
ela_level.lda_qda_50,0.0204018744227876,18,19
ela_meta.quad_simple.cond,0.0178370235761137,19,19
ic.eps.ratio,0.0155257544315133,20,19
ela_level.lda_mda_50,0.0141088562944579,21,19
ela_distr.skewness,0.013310495732217,22,19
ela_level.mmce_mda_10,0.0092848279831607,23,19
ela_level.qda_mda_10,0.0066926293068828,24,19
pca.expl_var.cor_init,0.0025304266987979,25,19
ela_level.qda_mda_50,0.0022261663904131,26,19
ela_meta.lin_simple.coef.min,0.5558360110430877,1,20
ic.eps.s,0.1972002503729507,2,20
ela_distr.number_of_peaks,0.1210558378054415,3,20
ela_level.mmce_mda_50,0.1210190271416404,4,20
ela_level.qda_mda_25,0.1008318322169386,5,20
pca.expl_var.cov_init,0.0978260212296587,6,20
ela_level.lda_qda_50,0.0790121636557175,7,20
ela_distr.skewness,0.0614562826538678,8,20
disp.ratio_median_02,0.0495843819234618,9,20
nbc.nb_fitness.cor,0.0418377716447454,10,20
ela_level.qda_mda_50,0.031333837249783,11,20
ela_level.lda_qda_10,0.0278608877788305,12,20
ela_meta.quad_simple.cond,0.0262070779429774,13,20
ela_level.lda_qda_25,0.0249794448749202,14,20
ela_level.lda_mda_25,0.0215311522082138,15,20
ela_meta.lin_simple.coef.max_by_min,0.017710486729289,16,20
ela_level.mmce_lda_25,0.0158694889751581,17,20
