f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
12.0,1.0,0.17867193092116132,0.01738281150306982,-0.09383347144900905,0.016760184894554244,0.015543153903937679,4.967219786538744e-05,0.0071359164126558,-0.011378732212588116,-0.0030790292153443214,0.011470954372010348,-0.004791356095937199,0.006446439338331563,-0.0014218020180836886,0.023373691993960638,0.009353760881408857,-0.07875549966298359,-0.12437057120605699,0.03344536188405193,-0.15420214025620488,-0.03591335073931468,-0.033102939557245296,0.02518406985637054,-0.0015299128030560644,-0.19145229276942713,0.027896598499790034,-0.01156333693415523
