f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
30.0,1.0,0.032340152001336664,0.05155140587981198,0.07691735394577844,0.01929814121328876,-0.003632644387443663,0.003444841480994034,-0.030654443924409566,-0.0016492750708975272,-0.012111784424574239,-0.026438313985537205,0.016460486053165056,0.002027087269531844,-0.029497791797562165,-0.019543814999936057,0.11489258927436188,-0.015741360443720747,-0.04147911529766558,0.05017746720485006,0.08760183372025807,0.1211952274439923,0.044000530742324684,0.013266403938215082,0.040534919938884695,0.005886359641295467,0.013588358164321225,0.06532679449051099,0.04631209850229621
