f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_qda_10,ela_level.mmce_qda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
14.0,1.0,-0.09879809576441019,0.015385585893583536,-0.08069745409089667,-0.06864366511267866,0.0024653160482473496,-0.023042306003439605,0.002000180165143463,0.006555315146073886,-0.027679591044916848,0.0021919927388228066,-0.002097217323179214,0.0109131400668614,0.014150001228779407,-0.043538362128685934,0.261834396399157,0.021701302733387825,-0.03881456952613716,0.009585111945544554,-0.11043286891342231,-0.09861601103325066,0.003858614812710952,-0.2890480820996047,-0.01984381995410208,-0.016259461985036177,-0.03428812088426985,0.0005021721515163609,-0.13102642071298498,-0.0030966425509197314
