f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
19.0,1.0,0.026002434823668184,-0.0982630157175432,-0.013310495732217072,-0.0371157207806686,-0.06432326409005545,-0.014108856294457912,-0.03383512940448692,-0.020401874422787614,0.03851760892777808,0.02478934929540598,0.009284827983160741,0.04226476780132537,-0.006692629306882806,0.11381863643273354,-0.002226166390413188,-0.032032738520845545,0.12657380036759644,0.15946107717624403,-0.017837023576113782,-0.015525754431513328,0.07838108245868988,0.026068346560539614,0.0025304266987979615,0.10482944063554224,-0.06990161105971775,0.03630517192980412
