feature_name,feature_importance,rank
ela_meta.lin_w_interact.adj_r2,0.2179994927899922,1
pca.expl_var.cov_init,0.117927603332506,2
ela_meta.lin_simple.coef.min,0.0987508415111577,3
ela_meta.quad_simple.cond,0.0782159671467689,4
ela_level.qda_mda_25,0.0624698317841381,5
ela_distr.skewness,0.0437995622581217,6
nbc.nn_nb.cor,0.0416472768471068,7
ela_meta.lin_simple.coef.max_by_min,0.0402728435971459,8
pca.expl_var_PC1.cor_init,0.0372358094699213,9
ela_distr.kurtosis,0.0327161104752243,10
ela_level.lda_mda_50,0.030163377458259,11
ela_level.lda_qda_50,0.0296403216597423,12
ela_level.lda_mda_10,0.0248566780777849,13
disp.ratio_median_02,0.0226538948092428,14
ela_level.lda_mda_25,0.0219629349387526,15
ela_distr.number_of_peaks,0.0166143640666254,16
ela_level.lda_qda_25,0.0156333994149624,17
pca.expl_var_PC1.cor_x,0.0145607495346191,18
pca.expl_var.cor_init,0.0124723769128887,19
nbc.nb_fitness.cor,0.0121646091839711,20
ela_level.mmce_mda_10,0.0120357032949414,21
ela_level.mmce_lda_25,0.0081532570610582,22
ela_level.qda_mda_50,0.005702130144985,23
ela_level.lda_qda_10,0.0050457569141514,24
ela_level.mmce_qda_10,0.0014932607309257,25
ic.eps.ratio,0.0004049431243295,26
