disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,fold_number,disp.ratio_median_02,ela_level.mmce_lda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ela_meta.lin_simple.adj_r2,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_50,ela_meta.lin_simple.intercept,disp.diff_median_25,ic.h.max,disp.ratio_median_10,ela_level.mmce_qda_25,ela_distr.kurtosis
0.03067782003076436,0.031149659818379402,0.06419996438604074,0.03642160129175608,0.011246404678815167,0.011703836956505759,0.006100851765981349,0.0311884824027179,0.004274245778546389,0.007082318616448445,0.008589319872277339,,0.039941887883784326,0.008872287679441206,0.015991870664145067,0.1806665940978915,0.20576463674622286,0.02682511744208434,,0.03487383221704501,0.03125410001341522,0.026027389342850166,0.0013773617930378525,0.02044071052118143,0.025799490605295086,0.006479430293854716,11,,,,,,0.010509952497918399,,0.12254083260360008,,,,,,,,
,0.03496895247679497,0.05746741733635291,0.03372533228087478,0.014076293967882092,0.012148884968629902,0.004225277967491154,0.024108227686666678,0.0034506888770483956,0.009060825190871416,0.0075954761730059024,0.010747357352587628,0.036295503073138335,0.011046912411124571,0.018614412684342045,0.10354536379171639,0.19927423532084917,0.046625860712926806,0.07754120811496379,0.04436518390488906,0.021994320858805403,0.027218802553336384,0.0013568340464855304,0.07709919993047668,0.03215214261207133,0.013852462677873387,12,0.07744282302879534,,,,,,,,,,,,,,,
,0.028492494813933136,0.05304354007833957,0.024588309180509787,0.014224923286253134,0.025434400509991024,0.009466558163218142,0.027117917292487324,0.006318656814886708,0.011716776677112578,0.008702066969019638,0.010570974221483986,0.02563351108480708,0.016037058860335913,0.0181066011346251,0.0934588223704034,0.27731872312856404,0.03327944702486493,0.04137795762360956,0.05131749794066891,0.02934955456033682,0.015846547813048745,0.0009885656383809341,0.09134321351825948,,0.01556044308194297,13,0.0360685326212338,,,0.02084576345474583,,,0.013791142136937351,,,,,,,,,
0.03691817057419603,0.016650659004075963,0.035734483377935417,0.03494742489063365,0.011380308052041814,0.02772431258144214,0.007977300461616,0.028216535935714,0.009806724245687962,0.004536829968862952,0.014442488684694704,,0.0705448231401649,0.013158174901964055,0.02665003976646621,0.11052976261872392,0.16052719483308436,0.02069905046596956,,,0.014106173404684185,0.016428960295278665,0.000506958608109651,0.05051727154983016,,0.00890137685245136,14,,,,0.018571143963582802,0.022799393699506534,0.003511738123237022,0.00931002011991907,0.161556408815685,,0.06334627106444166,,,,,,
,0.011775394784101305,0.06717912230085842,0.02379419951435544,0.010711872624312365,0.013784096824966962,0.0052527293336464415,0.010075790425549555,0.005620931484724943,0.007328396065286076,,0.014721958982499136,0.021339065442113538,0.01225215332613963,0.01712812670145201,,0.15775278390081843,0.04778924622820799,0.05186988631980906,0.020030002396761778,0.03193014661717861,0.021895843580548677,0.0013150336796194891,0.0467544152388332,0.01342426657343185,0.01074931848690141,15,0.015172184693287011,0.005491937002123156,,,,,,,,,0.3548610974724737,,,,,
,0.04418372643019821,0.06566112255936749,0.04609295755847267,0.006101282752079609,0.021262735001350664,0.0052032243471322095,0.020797079628492268,0.0068261652666206955,0.009688947860263157,0.005051924353790236,0.00835280064829513,0.02658323049659032,0.008172953058267336,0.0273338136395798,0.1705929171500937,0.16421747655911945,0.033231386114315316,0.06155039661953359,0.024601748699412052,0.013096375080560817,0.03400547553281263,0.00028714009868766835,0.11868653824447553,0.020815551193530145,0.01468168777497735,16,,,,,,,,,,,,0.04292134333198213,,,,
0.06072565514568569,0.03317088471723665,0.06571396488717252,0.06245642750202611,0.016386395445069084,0.02294869208974412,0.010228217267651933,0.018191088006769586,0.02777970337200737,0.023327457020042748,0.009812132865012337,,0.05385443597531186,0.011797243199329174,0.018609074833906246,0.11132661814505927,0.07521701420733172,0.025370576567111724,0.05544835957347887,,0.03128882686668295,0.014159572214850948,0.0010382940368583186,0.15364347371174297,0.01727707823850642,0.022950578964748843,17,,,0.006324591051844925,,,0.050953644094817396,,,,,,,,,,
0.06517085862704247,0.05860902323861322,0.059808600855753354,0.04158319762997278,0.01315102950733546,0.01945398754499887,0.003779214643560315,0.020135965239864585,0.008827790387778854,0.0066487488620999066,0.007140215048366496,0.009784673271775353,0.02816381258216686,0.008872629234496606,0.027168656584929913,0.11472745215351558,0.12316131901629748,0.028758631818854248,0.12252366410650826,,0.0523057408387697,0.009886498259554401,0.00040334381260135883,0.1356936256650424,0.01323415524728527,0.013533498913518701,18,,,0.007473666909297694,,,,,,,,,,,,,
,0.03800341343258232,0.042076327694240925,0.03581957208285675,0.023087628709859503,0.009731103814561616,0.006892952129479566,0.009224904171262168,0.013622115186156645,0.01519760295930545,0.009682366916477019,0.01736968642313093,0.019623295087216854,0.0043821465179824295,0.020888242671129563,,0.20124299265895276,0.026590437836320334,0.05982310016262013,,0.04725116084416573,0.009957907504642878,0.00038320061348832816,0.07118349976944119,0.009132397720665805,0.010824769067027751,19,0.03611412649128772,,0.014424379052163573,,,,,,,,0.24747067048298188,,,,,
,0.028664984790663504,0.0464271706353499,0.02437827930128596,0.021002307999165654,0.017258120128318753,0.007611192271179513,0.029400299808252473,0.009904564515002068,0.007216701371286246,0.0021887389449658625,,0.021956872830387025,0.0079776770445399,0.02045498581379099,0.2943107665642591,0.05209414606685834,0.016471736400434842,,,0.035981454633219404,0.011238112931677827,0.003511919498700134,0.06287026812739775,0.014811674855982865,0.012541532074473595,20,0.040133841643600406,,0.023526681054865686,,,0.018658182363990982,,0.1694077883303512,,,,,,,,
0.04799988837930953,0.03815070569123934,0.04800716590601717,0.017043915861352062,0.025238537789414518,0.01360969697766773,,0.023399378666628994,0.006360006958816588,0.010829151488460934,,0.02297668281334274,0.011908103090959792,0.012345250679409532,0.02648794597275786,0.13439239306083764,0.1594279575879995,0.019431189011013345,,0.042975251121990236,0.030559901398248563,0.009193465838941069,0.001312368621202802,0.052962084093769485,,0.009941664509459726,21,,0.009029516059391807,,,,,0.01812455344332846,0.2082932249784404,,,,,,,,
0.056562920222110666,0.034271988366109174,0.03706739604503456,0.03048899227622743,0.021694853053291635,0.009029498265640548,0.005712354330990911,0.015563470798648437,0.00555149195997137,0.011198460982641935,0.003776564170646525,,0.02166078643257117,0.007712638547399058,0.03250825496530005,0.13989503953463253,0.14288028742102263,0.018928592791454375,,,0.036598766304662064,0.006155957169506295,0.000918115325460454,0.05457080153883529,0.009475261836875578,0.010546071790003364,22,,,,0.01656549617181381,,0.023475809926898118,,0.20867641089934255,,0.03287409987171404,,,0.005639619001195442,,,
,0.08015573673158741,0.07915049172653174,0.0366826324034577,0.012602424908010473,0.012334948004044721,0.006209194062051387,0.011180824053518603,0.008916506590476781,0.001887763039895515,,,0.021101489925132378,0.00837834418016653,0.020672262057188074,0.06719308008722469,0.14072925708975162,0.027234732153824215,0.07156368859773146,,0.017259641709392703,0.012305571805840677,0.003405290145867101,0.24991712651357137,,0.009254791771916498,23,0.050491644781805886,0.006686150647462207,0.020290262213155167,,,0.0139619750132294,0.010434169787165826,,,,,,,,,
,0.020165258709178648,0.05452415081382853,0.021419373691771573,0.019967824602536884,0.008987980973294205,0.004868326942927912,0.014276099820101328,0.014960260791726852,0.003324975346942836,0.005665051136892262,,0.01971176110856502,0.0038946592015086487,0.032147958062731755,0.15905773304746237,0.1929203259693528,0.02790561740066231,0.08982306329166997,,0.020144402553351315,0.021681413677043557,0.0001619164069094683,0.11231157432827554,0.025007653888145666,0.01225669322166396,24,,,,,,0.014079449305732654,,,,,,,,0.08392112493978848,0.01681535076793554,
0.04576323312706953,0.01472472753614601,0.03497105228512685,0.03755485063733301,0.023442405670171012,,0.005695088001802206,0.0056222852408340206,0.008110542323910253,0.001195838285880439,0.009526317588871687,,0.02248359443431816,0.007533207556125104,0.03367176150092269,0.15959915932207397,0.1820235795500588,0.031706641514703135,,,0.053035521473843376,0.016192440713874583,0.00036899784194240965,0.1593573796532173,0.009480816749950782,0.0133830497507237,25,,,0.013236190049862973,0.01662103486947904,,0.013711178677887279,,0.08098910564387166,,,,,,,,
,0.016688874439412537,0.0663553158828951,0.029396739047032754,0.01556332429715647,0.015149446713935139,0.007442428948284109,0.018920054656537254,0.013567517961866697,0.009529575487679463,0.0026014621463364895,,0.03256403235212635,0.004426301151539184,0.04198127911139563,0.1396910872540052,0.17878894901209344,0.04140153198472009,0.06372459497715087,,0.033656459949740966,0.020644885202969344,0.0,0.12163304658706195,0.016371626174348394,0.017955514391297032,26,0.05494483133532003,,0.01150304843948466,,,0.025498072495610972,,,,,,,,,,
0.05060434263422899,0.021836497849091238,0.05694941856894626,0.045595154773951686,0.011448007320291064,0.016045192012065328,0.004250317800752763,0.021861746325891315,0.011518356087155603,0.01753073685196346,0.006471816586167126,0.009900337069754008,0.03932519789649634,0.008826855675086903,0.024494419927138775,0.15287397028455024,0.13707144633404073,0.04200089790081384,0.11903446279472561,,0.029150385151575173,0.020904302429928193,0.0,0.08916531636339264,0.012762518185846321,0.01624006518929029,27,,,0.024191332611682805,0.009946905375173306,,,,,,,,,,,,
,0.010344605920254456,0.04207775467746255,0.02403173266072754,0.011174329160140129,0.016614522335966848,0.013003370112400927,0.022843668064141533,0.008808945642251298,,0.004534151944348341,,0.021463631651741706,0.007201935668112665,0.02513948626012802,0.11584336781374938,0.25319082146891086,0.06388751458449787,0.0480144522754307,,0.03572780648757322,0.023989011002152574,0.0032480197178324038,0.11896350716836994,0.016284413859201166,0.017864060394817284,28,0.029826860571819724,,,0.02091978707869344,,0.015299162658077457,,,,,,,,,,0.0297030808211982
0.04205160005225732,0.026446921174499104,0.04490566687173072,0.027456629517494568,0.017697856278594805,0.013292436490706392,0.009727959272633634,0.03249285780186781,0.006174370241304803,0.006131598031559531,0.005013514706415537,0.01023144518327961,0.05270514949663452,0.015585240402608828,0.031679133636755785,0.09422395503845192,0.18682781435718837,0.049900583702714565,0.0501312448350475,,0.026810891532978394,0.014105644431500875,0.002239690955974876,0.15118265791033084,,0.026688753317225106,29,,,,0.014853142698558896,,,0.018613441483630387,,,0.022829800578055354,,,,,,
0.036878641178139444,0.02799307084985661,0.04346214625353588,0.024601626862955014,0.022433134877222816,0.01505354724979101,0.005086457782801852,0.016892699664784447,0.0054111152143908395,0.004953907300705276,,,0.029521899836969852,0.012128711899713955,0.034482755284583624,,0.1989863719898431,0.04431896545776076,0.06828378124130119,,0.017364109886305497,0.016495829767322754,0.0026164072455736823,0.047468420383807525,,0.01556358328631546,30,,0.012344501648572967,,0.013561834614266636,,0.019775411858718783,0.014420628077964587,,,0.015023600353317252,0.2348768399334792,,,,,
