model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
RF,3.810071752044304,6.716326346316011,0.8853472516988732,0.24284962455943715,0.6273342518798574,0.2143826782185011,0.41037147441434985,0.4260858425824825,0.6980694628724851,0.20737970262914773,0.4595708098053084,0.9982536616012876,1.289157554880812,1.5657452293682008,1.7085753258412213,0.6556592766718821,0.9706035945667257,1.294647719701775,1.9420204079775276,2.959727028163258,0.2758674014407765,0.3240248033231683,0.31187006897185077,0.861941157650526,0.862077276584061,0.030933320002968223,0.37148706358528516,0.3728141485982892,0.3227515713058824,0.497931008794243
0.9,3.810071752044304,6.716326346316011,0.8483974669675725,0.3365468461837766,0.26343694042632126,0.46534411002542064,1.1336649964317227,0.7081001778732843,0.6980694628724851,0.8734630437510322,0.975643631059065,1.2638288887524067,1.289157554880812,1.5657452293682008,1.7085753258412213,0.6484909394226903,0.8207695261325934,1.294647719701775,0.91166652438259,2.2267906042702683,0.2758674014407765,0.3240248033231683,0.31187006897185077,0.861941157650526,0.4726956266309865,0.030933320002968223,0.4289059800294708,0.3728141485982892,0.02434468963161862,0.497931008794243
0.7,3.810071752044304,6.716326346316011,0.9449664202736097,0.012764433978701195,0.26343694042632126,0.46534411002542064,1.079030018827894,0.7081001778732843,3.1062207492661775,0.8734630437510322,1.103467571802906,1.2638288887524067,0.8955985875136234,1.706173400045601,1.5036081640945764,0.7905697434170669,0.9207046452045118,0.35559826326445965,1.0450066491685233,1.6795340626683397,0.2758674014407765,0.81133290283555,0.0485786077735173,0.861941157650526,0.4547153345576871,0.030933320002968223,0.3083328677768793,1.1415270139802014,0.12084460737947333,0.33019261754321727
0.5,3.7990640471931796,6.716326346316011,1.0222704328946315,0.1604956362205412,0.26343694042632126,0.46534411002542064,1.056076741044128,0.7081001778732843,0.5866883363165949,0.8734630437510322,1.103467571802906,1.2638288887524067,1.6690398777128121,1.4910256502744133,1.5974449289825818,0.7905697434170669,0.9861533040795547,0.35098356064375835,1.3381142581089605,1.6263324656432512,0.015200737421289023,0.0630632869150185,0.38022722520390273,1.2812414942829742,0.47193770313275385,0.02877259514839947,0.6562678549285548,1.1415270139802014,0.12084460737947333,0.33019261754321727
