disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,fold_number,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_10,ic.eps.ratio,pca.expl_var_PC1.cor_init,nbc.nn_nb.sd_ratio,disp.diff_mean_10,ela_meta.lin_simple.coef.min,ic.h.max,disp.diff_median_25,ic.eps.max,disp.diff_median_10,pca.expl_var.cov_init,ela_distr.kurtosis
0.058092749185603546,0.09502985169377703,0.0009489834756379404,0.005513189673445768,0.041176481664523396,0.029768774966525084,0.05064578526224878,0.05406231849093208,0.023049241303498363,0.018360787412014662,0.008103513710493315,0.013593726576001898,0.03226312638708314,0.0,0.0,0.025820591636392803,0.0216156746768267,0.005395214283352064,0.03264517127762839,0.02912001197352061,0.03291555183977784,0.1435178052596972,0.027889883917628634,0.046588202959560704,0.007298412996275829,0.05352169530602276,0.1430632540715316,1,,,,,,,,,,,,,,
0.06738482144688517,0.08766867747955147,0.0,0.0435332036575869,0.03579934767967368,0.019637963017189407,0.039729036697871506,0.04840292513733798,0.01716291985527046,0.010599058495965711,0.0,0.0,0.022024944441511735,0.0,0.0,0.012798955968336466,,0.024842148649494772,0.08385372484010795,0.01881770109645444,,0.16022115282451,0.0,0.01783186995974233,0.0,0.03326151909589242,0.22961732510428334,2,0.0,0.026812704552334317,,,,,,,,,,,,
0.07009901925924228,0.0640467591322563,0.0023350823130142977,0.06155321933891467,0.04054666032889038,0.0028479497731930814,0.04052465422397774,0.04442133563755863,0.0,,0.018727731426683478,0.015064506564824434,0.017329516534746015,0.0,0.010336762882777425,0.0,0.020981229049554028,0.036907574916999863,0.05235073874892646,0.014938264841560843,0.016764364275153647,0.128932689790196,0.00584003209542546,0.05393594178108085,0.03407896557042104,0.06815793114084207,0.12453748988906355,3,,,0.05474158048469737,,,,,,,,,,,
0.06542342453045831,0.062406799767020744,0.001937933829204254,0.06271660696331348,0.04982357224893023,0.013779655267556735,0.05546440002875506,0.051405681363187405,0.014605666157841809,,0.027301616500562273,0.019007211510590313,0.02275770168661837,0.005957495594314224,0.013072621972798537,0.01114091663719228,0.014247913867007215,0.021359735440229902,0.042510873397554695,0.015915900872404205,0.01963705887361347,0.11149252760168757,0.008954776240739398,0.051675236278384315,0.02093174127732023,0.060702049704228656,0.10825582968896921,4,,,0.04751505269951693,,,,,,,,,,,
0.08280245115594902,0.06995152836378075,0.0099794177400438,0.07112440619893833,0.04469381167608853,0.00940634180685931,0.03973402732925076,0.04935773147182578,0.005342569266101702,0.015571223324430712,0.022603470032956482,0.018442952171037152,0.00974313047482495,0.0,0.012099648122501283,0.005939303910141944,0.012440856440723447,0.019667217982304884,0.0472008458001633,0.013336278419126298,0.014108572384442901,0.1352853404702524,0.006784396127073881,0.06252584671331392,0.018575317856475225,0.06899403775262225,0.13428927700877108,5,,,,,,,,,,,,,,
0.07618150284859576,0.07333072499046886,0.004829068941198995,0.06967517266420825,0.046079984775758795,0.01388053374276135,0.046585130850278565,0.0513732250979388,0.007874092612308987,0.01778235971633225,0.025369857587898323,0.02462945515891751,0.016847133582260577,4.8503909903868645e-18,0.005751065593469535,0.009415114342189489,0.03157383791515235,0.02215830737491559,0.05437672499288832,0.013870451964082207,0.02641352911818615,0.13828694748446116,0.00942851261103632,,0.033745552198257096,0.07231189756769377,0.10822981626874123,6,,,,,,,,,,,,,,
0.059022308259203723,0.06477561484316624,0.0037659945490253243,0.045294005462987855,0.05454918782060673,0.02066774732082505,0.04744351134577077,0.05240129756001041,0.01763752373257345,0.006643154171668191,0.03444568957855073,0.02646679498383285,0.026177639553298142,0.009128185917366284,0.006551839898374875,0.01620706109273371,0.015306636124678993,0.02222920287778753,0.04378881520697336,0.012993427710799562,0.022896229948772343,,0.010706786516247846,0.05115587524524022,0.0260805311924751,0.0608545727824419,0.12350261379955364,7,,,,0.11930775250503528,,,,,,,,,,
0.061754670190593636,0.0662370123737874,0.0018095136096283643,0.05868716405649097,0.05264098053794719,0.02035334042275347,0.05025002105375,0.05249729753378156,0.01573165107212542,,0.01833415479221954,0.01313568280413082,0.020973124694361064,0.012482606138550895,0.00018955457410657755,0.01312152790793651,,0.01693119484982156,0.04405631338618115,0.012170170499525155,0.023302374257500633,0.11221922762158158,0.016886066038091223,0.06445329406059015,0.019789497536727037,0.0593684926101811,0.11593915110021197,8,,,0.05668591627742479,,0.0,,,,,,,,,
,0.07600552878100603,0.006761695901147859,0.054816102184674545,0.05562067123612661,0.020328647176918933,0.049306713536045925,0.060751163610957566,0.018215615916996573,0.01106565130938406,0.021377670731030692,0.017974253833031105,0.026032827603036848,0.0073685888334539444,0.005535516241880426,0.01462351484903301,0.007638692599322731,0.02340964255780141,0.050286061674636305,0.015287826358728532,0.02737439888222964,0.12237961738319211,0.021371940129051876,,0.019549317313245173,0.05620428727557987,0.14459782361759138,9,,,,,,0.06611623046389659,,,,,,,,
0.059930618708889626,0.06735984246094023,0.0017713177592633908,0.05233459266222877,0.05440337622642702,0.019797328199763903,0.05651928739892272,0.05647845342638946,0.01870096146163008,0.011963838564734269,0.02128817317753675,0.014462211250794001,0.031185282307895305,0.01875986520505668,0.015439153433127104,0.016689991809526704,0.016611348450418877,0.01705658373733405,0.03945808511586192,0.0162549090748637,0.022495177343204976,0.11074955610732513,0.020903315119907024,0.05680330851881125,0.024387824766573696,0.054872605724790816,0.10332299198778243,10,,,,,,,,,,,,,,
