model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
RF,3.810071752044304,6.716326346316011,0.8853472516988732,0.24284962455943715,0.6273342518798574,0.2143826782185011,0.41037147441434985,0.4260858425824825,0.6980694628724851,0.20737970262914773,0.4595708098053084,0.9982536616012876,1.289157554880812,1.5657452293682008,1.7085753258412213,0.6556592766718821,0.9706035945667257,1.294647719701775,1.9420204079775276,2.959727028163258,0.2758674014407765,0.3240248033231683,0.31187006897185077,0.861941157650526,0.862077276584061,0.030933320002968223,0.37148706358528516,0.3728141485982892,0.3227515713058824,0.497931008794243
0.9,3.810071752044304,6.716326346316011,0.4934137270727996,0.24284962455943715,0.7155051566129924,0.05088208032007979,0.41037147441434985,0.225151657121899,0.3369259956055848,0.6685069413640088,0.3204594203821389,1.0966850299404538,0.8818159208862886,0.7481463595801546,1.7085753258412213,0.40610945351668093,0.8126248248296237,0.5899297820281197,1.9420204079775276,2.959727028163258,0.0542164237227345,0.3240248033231683,0.31187006897185077,0.861941157650526,0.862077276584061,0.030933320002968223,0.36950123400152757,0.3728141485982892,0.3227515713058824,0.497931008794243
0.7,3.4948090729454337,5.663217354760965,0.9063025368686048,0.037323982726401805,0.24181282174947727,0.41842431495161614,0.48507254603892735,0.5602625371051131,0.5305728225271689,0.8554795564647462,1.0887635567089058,1.2441762473584197,1.2993606984824408,1.1574173399205503,1.966359920479268,0.8372770331220492,0.6605180803319497,1.3000492322214035,1.9420204079775276,2.6080853630249696,0.07953192836018763,0.81133290283555,0.7543405298557531,1.1999703051463235,1.133703705213183,0.4507585596148431,0.36950123400152757,0.3728141485982892,0.509282131070981,0.009975244040043574
0.5,3.3737373199248353,5.663217354760965,0.8895757006410618,0.1522063063341519,0.24770393756784292,0.4005524182604966,0.5180533134810654,0.37599577354843583,0.3565668530086683,0.7476084268796426,1.0215397883528914,1.2768816503199028,1.382317440397854,1.4241879976526224,2.091411830777823,0.7521278802691147,0.8263504240155379,1.3000492322214035,1.8356493262431068,2.6080853630249696,0.07953192836018763,0.011411889282155308,0.5940302955608685,0.9907066785495602,1.1604440083968341,0.3724459224815231,0.5361095291573421,0.3728141485982892,0.056663479189065225,0.16717202810415133
