f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
12.0,1.0,0.047468626321519505,0.017266784234677236,-0.1284656548982432,-0.000445168711837016,0.013367917720752288,-0.013317554312801063,-0.010272257040119076,-0.03272047628749224,0.011264569091637484,-0.0008802204080338821,-0.035048362319665086,-0.0063833428563804685,-0.01772079295484124,-0.028891960184036544,-0.004261032270909196,-0.0009881802383106073,0.008794702143464023,-0.02485269001336169,-0.7206486765238718,-0.009052190133793317,-0.0073087940834489626,-0.6825551617391602,-0.007614711940263194,-0.05826930727281242,-0.0013085650616864249,0.0009441070095938941,-0.16394412072146608
13.0,1.0,-0.28102246281420207,0.01588221901198583,-0.13224450084695386,0.008504175360644402,-0.0021775095308858915,-0.015414883506381413,-0.011732207379110605,-0.029249274026549327,-0.005433882314650836,-0.0018861283753748262,-0.0020595695892777254,0.0023492908822987943,-0.007252786984771787,0.00470464636479752,-0.006103395968903869,-0.003798583772959012,-0.04003684366091615,-0.037575449524829364,-0.6946184209216275,-0.001977045045008168,-0.014348753423650195,-0.5898209529349344,-0.007161915824972838,-0.0009286336488792092,-0.000619193850885103,0.009830603539421865,-0.1445408278174156
14.0,1.0,-0.01022161272336697,0.015729712948749114,-0.11100541645125955,0.0029349078201387287,-0.005993230085380286,-0.020873722992758522,-0.016357640058915126,-0.03187352321256654,-0.01274700669947937,0.003847333193682222,-0.011274244304523014,0.001674073200686528,-0.025879793508720498,-0.016729536065991476,0.00733495863639219,-0.0036061705616026777,0.004242855589469299,-0.0290596504301398,-0.6259904091843664,-0.00052851755523038,-0.014087571413063923,-0.5693789178053423,-4.360859170028284e-05,-0.006498719480892249,-0.000902530500258359,0.0002107645050569572,-0.12674444259870393
15.0,1.0,-0.4139510234597252,-0.17805360939871284,-0.04022335568829335,-0.028368689985115637,0.013286479790892283,0.020466510213572243,-0.025400931356118605,-0.058375737979556676,-0.029477040952688414,-0.000700444510521417,-0.013324252683666679,-0.016718622654168645,-0.01668257869075176,-0.05837098162983986,-0.011129484108433365,-0.0016269851469113091,-0.0041036374292712655,-0.020811941769706584,-0.08325648822485032,-0.003252093419173802,0.006775677677905212,0.025055608169796982,-0.019702667865916366,-0.0008977594188259179,-0.0003016427771627084,-0.06894794233915413,0.06501145446357329
16.0,1.0,0.02928163387033281,0.006396413228660073,0.031847691883937594,-0.00235445908024696,0.0008361119502341243,-0.016128766625143565,-0.009053920456033019,-0.03425725582105913,0.008014068252828273,-0.009539180922087664,-0.03740283083204249,-0.007084157503680542,-0.018677047306654697,-0.03144805863492814,-0.03651918089901964,-0.00748125838784416,0.007304069361320738,0.009329627261377751,-0.659274197693499,-0.007365844071343933,-0.011499736256032452,-0.6089096473130006,-0.009120680001963446,0.0039694182994612715,-0.002633724048536173,-0.03289649524096989,-0.1441734028983771
17.0,1.0,0.12694610308768026,0.04988584940003332,-0.00832390644189979,-0.009510014282166296,0.00894446969280641,0.05970218024709729,0.0006371333230392781,0.25233068454207624,0.06988690899455276,6.163562726170871e-05,0.019730434271177513,-0.006648503432432613,0.07534934910167504,-0.01678354475844993,-0.003328392264660609,0.012200468994319466,0.018098011636782065,-0.0015383554795150823,0.2622941261446748,0.015848456589682914,-0.002651013015755299,0.215356035624688,0.01136295851492505,-0.009989568573093341,0.003836605927871254,-0.0005048130187013491,0.08323249687122902
18.0,1.0,0.04221128954340602,0.03321236227692501,-0.02369306290704314,-0.014221545185110623,0.006792428679434785,0.02344262216539057,-0.020991151867982807,-0.06603279522011987,-0.03819568854998493,0.005695142662989686,-0.003350989429269207,-0.009196581707011939,-0.0032480072950420657,-0.014049880264323675,0.0031445248437325215,0.011971672340856438,-0.0107248163782757,-0.007296700033074085,0.24211145642171963,0.0003943804079362044,-0.006707649712444189,0.15379215230390056,0.0026408277256081045,-0.012500563576929222,-0.0036957249125815213,-0.00450105858965707,0.07714502601080675
19.0,1.0,-0.08743372480462115,-0.18001853125611178,-0.03602396884180212,0.0160786145638153,-0.008746131402906053,-0.002698616671277303,-0.013371848707829407,-0.07913180201706367,-0.030947534179975467,0.006161385319192008,-0.011214015421000516,-0.006068399734943196,-0.02789195057077636,-0.029841425641345697,-0.024543794386294965,-0.022952154998225335,-0.0632243105450703,-0.018001063186143234,-0.053067120929449214,-0.18820891762422684,-0.009344571899036199,-0.00390060411933867,-0.008053986908933214,-0.011388235908156468,-0.009202690380476757,0.011205061260843195,0.0656682753312059
20.0,1.0,0.07754394064742658,-0.10982659022773708,0.004783219581861627,-0.013327700219525984,-0.004858836814242634,0.023854096390930505,-0.01205398733579409,-0.05658449024256579,-0.033603457655257254,0.004992341473841845,-0.004566749414241745,-0.023580395996984298,0.01140309203743816,-0.016609232411081944,0.003484115060410964,-0.0014875457582563538,-0.009695151100522858,-0.012538758369740574,0.697976460454062,-0.0068411552935100425,-0.003506913511093684,0.6164094655216374,-0.026391955646422008,-0.03009432932469654,0.0007582630135632872,-0.0032889307115093287,0.06919913839677085
21.0,1.0,0.10722713081343847,0.012590642107015857,-0.001490221893526137,-0.013070560624408305,-0.0030368221048419,0.020686190761089747,0.04814845210565128,0.1669193433392174,0.0149443855944942,0.002537790148499355,0.009746614910395239,-0.02634634783133112,0.033271256847419654,0.01638949707479651,0.002965578134850711,0.004357838986534155,-0.027246400131224854,-0.01612316082717825,0.2991583326153059,0.0013478006154379286,-0.0008485168649005112,0.41252416701722705,-0.025540058557522078,-0.016179334183587957,0.0027297588462207056,-0.00013166679974214947,0.0774817412642406
22.0,1.0,0.017912871652231897,-0.1308753705936924,-0.015956944686606557,-0.00791069459948524,-0.007666433469551047,0.005251008349164261,-0.024437576934525338,-0.05918755908638209,-0.019945162359333395,-0.005646047867767904,-0.009632586924510161,0.014111977941927135,-0.02187743486512177,-0.028181509334762284,0.002784341623703339,2.887555395484121e-05,-0.002580144139323797,-0.007692573398624782,0.006599877483665751,-0.007868470816324892,0.007954589926701307,0.03710952318445997,-0.015472904780022351,0.005834378696678756,-0.0011050652184045064,-0.06908671046010391,0.07474866997720679
23.0,1.0,-0.04952542835478698,0.07051194678160924,-0.028266337248685092,0.018381113836718317,0.00440182858851487,0.009913917135509282,0.0438992880066996,-0.05945458898491082,-0.033380359158404226,-0.0016902106690690373,-0.005874725750757448,0.03112168716127458,0.0032424024747834085,-0.028128623572608653,0.0018582237435258548,0.0020496424429998863,0.005051278247116573,-0.0032144684517147813,-0.028703157132297995,0.0225073808174171,0.012356010009444356,0.06713951209259258,0.006377338362423936,0.004225113806428101,-0.0007349617205005325,0.01253808329687046,0.08088737432308006
24.0,1.0,-0.18950949657568958,0.05576573820225068,-0.007298158259311472,-0.010239359863059813,0.007358878667273583,0.01258415026119775,-0.016434516744573347,-0.05428618224436197,0.019116141097702603,0.003338620002642305,0.023994456090929057,0.0332884825620671,-0.006605099153638641,-0.01631160495376093,0.0025037485920663084,0.0036127137917256274,0.005178135019777817,-0.008831185549406073,-0.03694050558600647,0.0238239489253324,0.008845700694793646,0.05490421569017497,-0.009276119135748084,0.0011162746988056984,-0.0015361284226485291,0.02073300552593982,0.08644763765842517
25.0,1.0,0.041501399612077,0.04692749336437939,-0.02849827433505101,-0.008546583148665599,-0.006887430605371155,0.026670060306861098,-0.019648397875505225,-0.06824493132711235,-0.020277616187743167,-0.0059287487808269606,0.005448921943659789,-0.005837235483072968,-0.005205465229757293,-0.024244327011328618,0.0007594645038237426,0.0022795500346984164,0.009706064383370221,0.013012019060553232,-0.062338908262070225,0.008038111257809543,0.003270978584725002,-0.06494355073436471,-0.006953152718446861,0.009014631460198621,-0.002272454765843529,0.011855267137506672,0.04808748420818435
26.0,1.0,0.0013118138998058026,0.04846791350256724,-0.014914828334157717,0.0163410804925101,0.024108803530069268,0.016422106572719666,-0.015785116137985274,-0.05491839081084343,-0.04249102870551672,-0.004626700902908919,-0.009866729486410455,0.0011942322435747395,-0.014102680919851318,-0.027619655247775567,0.0006403272816226247,0.0018168990494068355,-0.0025980888859733053,-0.0035004780379083436,-0.012591357981486868,0.022779657261010503,0.015955691418998625,0.053440770900933424,-0.009040503289960911,0.01636507004295708,-0.0016979195191716499,0.000863133943970804,0.08276442407309846
27.0,1.0,0.05514529429986416,0.05314855752084265,-0.007419219404170143,0.025617359893235127,0.021972338580439732,0.01153073477749143,-0.013959718001941028,-0.05430849438259888,-0.03569462442913712,0.010108477236766151,-0.007561147606667999,0.0066501204879107325,0.0019295356528275561,-0.024890928629188215,0.0002791432379260483,0.003189899588820969,-0.0005351901106421027,0.024960277216839234,0.002707744811144188,0.01398267700645448,0.017802514091811755,0.0550842011630904,-0.003638238117261188,0.0090905375771535,-0.0002438179373897268,0.02354980970273192,0.08754775086260441
28.0,1.0,0.1042038619388078,0.07343602698316398,-0.022964296546360317,-0.025317861247202027,0.014260613759820998,0.0035664870971887854,-0.019049913153697903,-0.05074071286935951,0.012467264622352725,0.009015627839546705,0.03140857662098947,-0.00660352736318259,-0.009665773218469181,-0.018296906600057998,0.0029928338596172145,-0.00018919415549317972,0.00882104151357708,0.015383422397320415,0.020482601909392797,0.02569894253972711,0.006154710019134603,0.08777448792896865,-0.009754795070575518,0.0030017959583097664,-0.0009353850895685309,0.003178950597436547,0.09012287459911676
29.0,1.0,0.1081070023532274,0.048824259569716644,-0.004921839820503342,-0.010208816377172037,0.016589769459307558,0.021325265306778304,-0.017913680578620663,-0.051001286300133626,0.012278319372677177,0.007654666776943338,-0.005633621901712848,0.010046835699128094,-0.0031124895310135595,-0.02030904480937523,0.0005573784028124395,-0.0002944099089339817,0.006245376263524272,-0.004240811422475682,0.0930996965110017,0.02894722148285499,0.007146304793689238,0.10924222116152907,-0.005897582042989593,0.003223802292929837,0.00492644861995946,-0.0009171185235567076,0.08133902397689496
30.0,1.0,0.10542617381484237,0.04157968917537609,0.0012437495979074182,-0.009416557436466385,0.013031748332706955,0.005100248390726082,0.05502138739635936,-0.04607634526568867,0.027859392522064774,0.007196400537596089,0.03135947299012329,-0.008199825771119537,-0.0060186297216184605,0.025695944164143867,-0.0014292320464937532,0.00395921375866769,0.018561422832647296,0.019425866202048753,0.04213120401175337,0.021296610400358823,0.01087070847010381,0.09106870798504178,-0.00461076202895561,0.007664113048295228,-0.004945090181011126,0.013866402519845264,0.08790917045653383
