f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
6.0,1.0,0.10044196241941677,-0.008888518147156658,0.021725935877178394,0.00044260590407060613,-0.004941122553171372,0.0005315229489630151,-0.017454413637813214,-0.030080295795377007,-0.005500747889197976,-0.0038126830154910875,-0.00826706299348872,-0.007715718061752089,-0.01749758083828538,-0.029132721137062754,0.00019264045504030128,-0.0033996519176432436,-0.006313226574491414,-0.029258801384629454,-0.7233211921335975,0.025566491206091838,0.01327531007796414,-0.5049218090219258,0.0007381882750582666,-0.006560397850296665,-0.004879893937474517,-0.13866529487674611
