f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
11.0,1.0,0.10952668918617482,-0.0027139242920054514,0.07439692208573175,-0.007305583587483368,0.007322595161003369,0.0287538785728152,-0.028513089736159597,-0.05320666308030645,0.04638133050345539,0.002126956911563938,0.002803818182735014,-0.005317204513900614,-0.019001497241200756,-0.016627696205759417,0.003125848017194669,-0.0028336295223710356,-0.0035864650108825393,-0.019679655871620887,0.010287533405884095,-0.0028600003949643287,0.18856399968504228,0.01205777312080533,-0.00807172486621819,-0.00454910185965703,-0.0004137789599505927,0.018906719999489563,0.11021991880744307
12.0,1.0,0.0681943101295214,-0.005416485123550283,-0.08068365946242827,-0.0032817527390682413,0.006482107471618376,-0.0019810188111150408,-0.02287216661334471,-0.025299183195455106,0.016023919131936955,0.005890748569365252,0.00017309644710446193,-0.0019178905893635508,-0.011419251757459838,-0.019453485191517673,0.0027805418706598885,-0.0017973333737491127,-0.033734432327135494,-0.6978018393734637,0.0020445333639430357,-0.0024696743324058015,-0.8231873421356916,0.004072808138105022,-0.06014918791849004,-0.006118889848586873,0.006134508130372742,-0.005545732416494502,-0.21318722142142812
13.0,1.0,-0.237813023846409,-0.0055707512052828026,-0.05782849865915767,0.015334057825179586,-0.021875458958901108,-0.000681107194368159,-0.019132401012873366,-0.02097596225002241,0.008633518623428824,-0.010845558089108016,-0.014756563355004275,0.011799583392638747,-0.031206173780632018,-0.006634592624489245,0.0024184083437861765,-0.010371198970962206,-0.038128514725157964,-0.7667957930219413,-0.006861336751752674,0.004257754263253032,-0.7280515741795953,-0.002328537452368065,0.10520429762532274,0.007723074488148532,0.0015791545133500646,0.014106750972921632,-0.2000372367022705
14.0,1.0,-0.23024657015018263,-0.004799098910597422,-0.05798349275131357,0.0198625312606685,-0.02173035459239367,-0.012618220681889367,-0.014549151805973298,-0.020773003073608035,-0.01158669633205178,0.005009352935701183,-0.008952631752011437,0.011775903945386955,-0.019853276201262187,-0.010915423015120822,-0.006743951121722788,-0.022247893907086733,-0.031989867876229566,-0.7203382433752894,0.0073249921336987,0.0034260358679453935,-0.7176986483374311,0.0042670644568718885,0.1067270394238536,-0.005683212709221178,-0.00047254032666187086,-0.0066343410661771,-0.1683713453027755
15.0,1.0,-0.4401231317469459,-0.02970211458135722,-0.05504821527832554,-0.010798474975511313,-0.005085147812319452,-0.019846096743855516,-0.02761920017210865,-0.06367157309278916,-0.03147693609946948,0.0016636914781260372,0.0016692713557375654,-0.004272339669827387,-0.03521613437095342,-0.030761775061390408,-0.005991679629432398,-0.0056620876873811786,-0.01714679829506812,-0.07653871256790686,-0.01095601668294841,-0.009390473851092785,0.052654406826306455,-0.07124314007072759,-0.0015776568867425483,-0.002705176422967596,-0.005239449098653975,-0.11594598179277613,0.07046898489250805
16.0,1.0,0.05822248753994893,0.0014352117776931309,0.06387397381845966,-0.003403171313486138,0.003732905081734502,-0.002632031597717149,-0.02058763689944312,-0.025575950596810806,0.01594721177585189,0.002389624044422486,0.001881219096633655,-0.002109877133593027,-0.013010447588609428,-0.019727559570608028,-0.005682560982129324,-0.009146146302315455,0.0030616015306020395,-0.631122576852081,-0.022396681694250947,-0.0032097464955252453,-0.7228950160763596,0.001540121133675641,-0.005580645373753574,-0.006016025351352644,0.008499006181430527,-0.061655114044109754,-0.19714081842212255
17.0,1.0,0.12816261757244993,0.03604374548671409,-0.018409983583046206,-0.017541911715915987,0.021723143322626405,0.02726110465527156,-0.012063211616724301,0.2483240400088263,0.044276556365913954,0.0032147700706853435,0.008428502070143434,-0.0023742700798057253,0.09608980105196226,-0.019945894343088567,0.004280904821591733,0.023712196830561676,-0.005039943793579468,0.26339641100106975,0.007726768983455399,0.02155606477694532,0.32990758048650937,0.00807066734106532,-0.019042171790961293,-0.002957940875914708,0.016082491730396855,-0.019176942888908345,0.10641388759148039
18.0,1.0,0.06042500813775516,0.012179993889504408,0.08945251869355181,-0.02374887200391044,-0.015770006193473275,-0.010621637307326926,-0.027759296929927176,-0.059134260583551784,-0.050801344422129496,0.002349404672083241,0.007035834645589695,-0.003628919408399689,-0.016721715196893236,0.0063924991767896925,0.008228248022137676,0.004766562227464063,-0.006508114604678983,0.2137370094666686,-0.018106823306002443,0.022849023638374794,0.30417087489111605,0.011734230437021138,-0.02628125451199149,-0.002287678073700369,-0.0042717991738463225,-0.02092661272025102,0.09390188069251709
20.0,1.0,0.07365367435999522,0.0015328543945602952,-0.025232207864404686,-0.02035307558858475,0.002135649419799926,0.02446858912852924,-0.013713454466780513,-0.04585117885740439,-0.051774503335747936,0.008148953483592196,0.010314114393655364,-0.010672199653743792,0.010071928344051287,-0.023333620172803236,-0.002522833951000356,0.028962202292731415,0.0003144928797308734,0.6109315169243805,-0.016015326698362,0.01712945664118857,0.6810540145033761,-0.0006902205029907371,-0.05178809063008542,-0.004573586921552881,-0.0028647978355557232,-0.04446660692864222,0.07649521259892104
21.0,1.0,0.09685450115549997,0.01898280114910475,-0.02811720103632704,-0.013309277549379514,-0.012940324208003806,0.0061145912335282895,0.06474995591323185,0.1587946178409883,0.016492911945742768,0.001996682144330939,-0.011937360257618705,-0.004309044539120359,0.04976727576416636,-0.0006854115755410696,-0.01050720880228721,0.008790942946078847,-0.017558101047922856,0.22398737170071248,-0.016397668648586657,0.011671559517755564,0.5060902088490397,-0.0020827654653505206,-0.0308496012051137,0.005780283969973483,-0.0010872961029896543,-0.024559248159277854,0.0977594119090817
22.0,1.0,0.0021229775066651806,-0.030173349812366346,-0.01585666627398373,-0.00595358771871592,-0.015535893206724822,-0.013766568681197968,-0.03106781516141612,-0.058729285626515054,-0.03525474569542032,0.007135673697512135,-0.009243710511913505,-0.0034361091759443894,-0.011823770709854577,-0.014815652404415725,-0.00046665742400378243,0.03817135830782119,-0.020317669942202667,-0.007519945365830374,-0.016434561227065866,-0.0035362082601738945,0.17123129243441243,8.76180002593375e-05,-0.010938655924550273,-0.003278938456869185,-0.009088217639115072,-0.10950900148039552,0.09210422014800537
23.0,1.0,0.011209606094902336,0.018861513861175253,0.000878766838802153,-0.0025220666869601362,-0.020067203105711424,-0.009728497049711245,-0.019665321243108127,-0.05997869849980446,-0.03411280386081773,0.0070709770755797985,-0.005193429815536129,-0.002732393306523791,-0.022200337828923573,-0.014173266973839246,0.00936219857674194,-3.043469204330653e-05,-0.0009634296457916201,-0.05758228730267831,0.006298699421648477,-0.008022186614683902,0.17646712404983697,0.008091292705936507,-0.004497951577498566,-0.0025554164116585055,0.0024229364251679266,0.015397130695819798,0.10500412911161285
24.0,1.0,-0.09432992160391586,0.014082820925306976,-0.011706331400378682,-0.0082369394395606,0.003192727126275513,0.007433561938847031,-0.02837272562872266,-0.04865166428426869,0.0412070847407832,0.008470120587227934,-0.004637255205571065,-0.005098825988744782,-0.019638992625391608,0.01212913874721154,-0.007514353039288315,-0.008436831794588812,-0.005582485011683808,-0.06159050925309278,0.0011019559126696351,0.0039016324149780115,0.18719011880075617,0.0020447472398767803,0.0010167444763790686,-0.0027712845574333917,0.00739819701990267,0.026129652089437756,0.09841640757438465
25.0,1.0,0.047934937009193636,0.007168292434582125,-0.023151564067176424,-0.007900499550454902,-0.02970912128820851,-0.00917373439687342,-0.02468999739112715,-0.06642097369096504,-0.04734306236420055,0.005042741753142263,-0.0004233926478893466,-0.002012587357863726,-0.028500972179261494,-0.014763884147117531,-0.007056757985811229,-0.006765815256535349,0.003841462133327572,-0.0803061351338345,-0.0027482057179261557,0.0037980343502559567,-0.01615849244091689,0.006724962642615344,0.0016662263614923099,-0.00470802271622077,0.003355154733997191,0.016017631518735507,0.0018600896317093531
26.0,1.0,0.014164143927826705,0.009348640591895233,-0.018032589366410615,-0.002686384524853219,0.00853761716574606,-0.010139346913667198,-0.027737611531579314,-0.05897354371491457,-0.05823735000343168,0.007835448117587072,0.0027600179754215482,0.027984847129716574,-0.024555026352685073,-0.017455968194475178,0.0012399436258617974,-0.007229512966743394,-0.00663942651993297,-0.044037117458671005,0.007862296421009395,-0.006449153947584503,0.16932988386753164,0.0031479182318683917,0.0021612884215728738,-0.002529612721186479,-0.007544720489984711,-0.004588793986200315,0.1042183040552184
27.0,1.0,0.04887333819112391,0.012293047136061499,-0.013434017567735405,-0.00046787002601799137,0.004344470721255832,-0.010635096207852609,-0.02288287350386346,-0.05275612072345131,-0.03644622545837087,-0.008096780129697924,-0.004601853744312096,0.03207544115680879,-0.01955831072432662,-0.018206746105846924,0.007994696146658849,-0.00011377851828671382,0.02365181778986879,-0.02844776912611285,-0.000791013167068845,0.002031628098698693,0.16817029934656488,0.007874675205980737,-0.008657337501513724,-0.0025426144618198414,-0.008097548601808318,0.031670316727943196,0.10311080637738206
28.0,1.0,0.12069670827837935,0.01606935150334711,-0.0333482339965271,-0.00723350891549419,0.009407217061882665,-4.407906900679893e-06,-0.024604685685988163,-0.04795796649160633,0.041526665018094086,0.0023999908256091555,-0.003278483456427253,-0.004005289051995726,-0.004632521245372672,-0.014649727739305663,-0.0037558475231635486,-0.0028802199766180835,0.022290209849844745,0.00651519238387662,-0.0009093217930722739,-0.0020455869349805212,0.1726733274342612,-0.06845817428312537,-0.011207847064069033,-0.004632437875404045,0.0015565150504910895,-0.0015386728919592578,0.10228510242242765
29.0,1.0,0.10060461172874605,0.00899268578109992,-0.009832887131323173,-0.005036280188509095,0.010868548717795665,0.009740893617967837,-0.023554263631748812,-0.04996361035386517,0.034971862805483554,-0.0032434607465119374,-0.0029361729887632778,0.0315506448638634,-0.012647494299640035,-0.011398508159620974,-0.003627499127376469,-0.00895176898106356,-0.0006981264671733101,0.07061289041808505,0.008112726283896834,0.0021385348982680473,0.17783962993693916,0.0065827804871253885,0.000511437223785785,0.009133510981672801,0.0003498843276445547,-0.0028132477932771645,0.10924666736323763
30.0,1.0,0.111019362824497,0.01778294829823327,-0.0062682198927841775,-0.005566212354819186,0.012990593761332462,0.011205894700329238,0.09194197233160914,-0.04764036786533759,0.04414532929626491,0.004921638261341812,-0.004997275178906941,-0.0028805751926023054,-0.01345006573926434,0.009225273346429884,-0.004978984551814836,-0.0034485898983433083,0.021329422256104083,0.03247352261045521,0.013867326797227074,0.007368529092030449,0.21059629945661248,-0.0024599233780738076,-0.01157605340572665,0.007575145826877305,0.005477700035664621,0.016519527281456205,0.10929538622367754
