f_id,i_id,disp.diff_median_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
24.0,1.0,-0.3687777202016065,0.029393992733891653,0.020548344507624595,-0.004822965222335317,0.0030858713554366628,-0.01389425643060552,-0.024641981471823355,-0.06349870404840366,-0.011543967325402887,-0.010436017983491292,0.006060273289113239,-0.00534727123313804,-0.00526657329130062,-0.020326574486301777,-0.0015281642248597582,-0.009400526760687094,0.007831792559013619,0.005331022613263613,-0.13717807732963205,0.02328924449206091,0.02177888357609809,-0.01899925290636158,-0.009403862625038036,-0.03339267933959118,-0.001432167231608604,0.01593259844828973,0.07185350800428647
