f_id,i_id,disp.diff_median_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
11.0,1.0,0.1574736621986249,0.023951479713415567,-0.015672435313207105,-0.003787790161552517,0.0054916495236978485,0.05292370267107776,-0.026021659124586958,-0.05447329733419016,0.012619206643786409,-0.0012479226234660456,0.0032707557102894524,0.005818972606758502,-0.00254005616872573,-0.017156697145707493,0.003810429587189539,-0.00025449938140254013,-0.016437027232248557,0.006711956521518268,-0.0063254333151168945,0.021259140443970245,0.024409340171587766,0.04107618175991674,0.019219251861122156,0.02709112138446496,-0.002299863651943886,0.013861014307862872,0.0867188891728161
12.0,1.0,0.08013671869825009,0.010314363014776956,-0.14673377973368867,-0.004414878663775414,0.0068166651035000084,-0.0015353224322971178,-0.02978981521982987,-0.042601388001869585,-0.004276949036123875,-0.0022618471849978985,0.0031647947262344106,0.0029687924339231214,-0.003768570054900371,-0.023349949122589992,0.005583973283078548,0.003961202919158446,-0.013171290370089243,-0.014426068282563344,-0.8583673187940043,-0.0008795214281304896,-0.005555221341319531,-0.5675425738597331,-0.0007039690325547775,-0.0418380560987317,-0.003991279857562861,-0.0033005625679015885,-0.14582082994419965
13.0,1.0,-0.21530873071170445,0.013126215261425466,-0.13051605928431645,0.01346169205783874,-0.02236828325923764,-0.0049515349122139386,-0.02755978355809792,-0.042713604361886426,-0.024217242853546914,-0.0022235952879014567,-0.014275182412971807,-0.00608415069559033,-0.010277778048209821,0.012684678513062876,0.0019751332085045166,-0.004956709388729328,0.058957278512099795,-0.02787536973012335,-0.7982586390407806,-0.0049909138740001574,-0.03162713321777042,-0.5604247008941063,-0.0011273706069590123,0.025941892143673994,0.004614576307190098,0.012271865495264043,-0.1352878412780058
14.0,1.0,-0.06611703810178113,0.013645156031542226,-0.1327028524609059,0.01827407995731567,-0.018857338514937476,-0.018332419513316642,-0.02587474840171414,-0.045116356035224035,-0.019279520576796775,-0.002587191198558863,0.005064883373444379,-0.0035852423478351532,-0.005967680639968168,-0.004729604439442297,-0.006303154581976687,-0.021639676116127805,-0.002556987325469754,-0.01291859778480965,-0.7922587975798182,0.00018413737591026392,-0.030878700957827666,-0.5348051972879212,-8.994441690637141e-05,0.02258804599756178,-0.0036529750923492135,-0.0037096442773807688,-0.08846234490203171
15.0,1.0,-0.36208632780353345,-0.0780066822485782,-0.018963604061665997,-0.008489343135339743,-0.00610874118992584,-0.04813108292562568,-0.02413380953017675,-0.08888836005901675,-0.047757339304137614,-0.021807277457491156,0.0026794663176779813,-0.003977484038859748,-0.0005858416333869879,-0.030742765309679478,-0.007617091768558499,-0.005935803901846269,-0.02054493442330188,-0.0650262822415819,-0.03207591133845364,-0.030380058120483992,0.012620248657383693,-0.012376169315172403,-0.02340449771835088,-0.033455113657339206,-0.0006239644719935617,-0.028151607397891184,0.06142020974893804
16.0,1.0,0.06184998403593715,0.00938606260022229,0.008524840001460456,-0.003933457614313227,-0.00025240615957357673,-0.0002286766625153369,-0.03068735029387729,-0.033935144530835404,-0.0036959664097558666,-0.0026496051641804277,0.0005585770394826925,0.002859006228963796,-0.007342993010653306,-0.021592653712641786,-0.0070445979905512405,-0.003742461847775804,-0.013457105256500557,0.010865086813307157,-0.7814492513814429,-0.015606526261187864,-0.005416662403298749,-0.5189535707915963,-0.0017316144720483,0.015834302226966027,-0.005586675460402358,-0.02257900178996381,-0.13284911941272445
17.0,1.0,0.14588013687492055,-0.0011069547936759666,0.012566906600216919,-0.015489685386920827,0.04262771092647556,0.007003095725242846,-0.03194352513567015,0.3114615687101381,0.07902639864647944,-7.391148144664976e-05,0.0011709973934134093,0.008530034559578552,0.04623971540829597,0.0038948051313289376,0.012386802856781252,0.008513181019146792,-0.01889405258990448,0.012060795395918303,0.40057222299791645,-0.015876841311006158,-0.014102139743502329,0.27118009282809136,0.01890942351621913,0.008973526350301948,-0.0009200360816396081,-0.01527398746519194,0.07528761167454943
18.0,1.0,0.06769889878712372,0.0324218099699932,-0.017578485431391056,-0.022663518183800666,-0.009661945892268509,-0.011148927280140875,-0.025373822014227037,-0.08692251546552938,-0.0037533884155889993,-0.0004060626563609336,0.0005142746414687812,-0.004568119383372964,0.012168245499495413,0.0021026052255706845,0.014411025947778952,-0.010535625316508762,-0.03463182828673668,-0.04232854194808007,0.35887098065716655,-0.013648779177085926,-0.02281640974022103,0.3156653801273033,-0.003532630259064926,0.0012007937576381106,-0.003914641795595072,-0.017084253039246978,0.06792254925215514
19.0,1.0,-0.24468465253120064,-0.07139851460126169,-0.04684028740840137,0.022759047433412886,-0.014854480895020502,-0.02282938096014464,-0.03319169507944813,-0.07358665281401484,-0.044859040031913114,-0.0034473404809440404,-0.004973380448049,-0.006501650235275409,0.0017024980260353993,-0.006374958934879986,-0.0016518715431895527,0.00506990897766634,0.05891120411766177,-0.07663428085869303,-0.10803154096197747,-0.15604938078590466,-0.047323654614578416,-0.04209953646106543,0.000983532387628417,-0.041494633705576864,0.0008313385050672227,0.009401178966298284,0.06648813009490694
20.0,1.0,0.06134431079801042,-0.0640230426298246,-0.004461173099296208,-0.021507805500694123,0.03842042390801048,-0.0289171208168156,-0.021365694096792166,-0.06129183891401006,-0.02803949027792547,0.0001587731948238602,-0.0017527271535894085,-0.01399895155986244,0.02113838487609009,-0.0032652658111713153,-0.016501805034230467,-0.00133872865650048,-0.037564937652397226,-0.047989189134545765,0.6904708862110801,-0.01776256835351925,-0.019175041847148362,0.6618473247468546,-0.01597527784052488,-0.021218712316481047,-0.001930153294082517,-0.01694742044373005,0.06070024641479032
21.0,1.0,0.15552036800877242,-0.030529255565130458,-0.009029395011678555,-0.015590790347142326,-0.009344856532663325,0.003119073026911376,0.09030870347352672,0.21303966121557205,-0.004535290055529926,-0.0006413309944084094,-0.0011359503361427442,-0.005684223985672875,0.019359074044111323,0.015490453553654528,0.005649886454203836,0.000478233737135218,0.0788124438135801,-0.04552418092924977,0.3761914662592456,-0.013067727265023452,-0.012618524811857245,0.4477857023586607,-0.001031526322483946,0.0013576281427276063,0.004315150918036812,-0.01317470273564343,0.08052890203214658
22.0,1.0,0.0036788384032638306,-0.04814634363247596,0.02041118858549793,-0.0012564683476311385,0.044469512933585816,-0.027483900139599195,-0.03197040861387178,-0.0625822264701684,-0.02579983606475292,-0.0010150460473123447,0.0007080071249307958,-0.008889279557125353,0.0004337378555630463,-0.004029717710419831,0.0015483706991297006,0.02375179962825968,-0.013809659502076143,-0.061423825113466175,0.014739440456794583,-0.03450558526424169,0.008216998694848087,0.03596494034359418,-0.01422366030823273,0.017655346143664933,-0.0022537934070650397,-0.02588044736849934,0.07592301525494162
23.0,1.0,-0.17915320201707294,0.048799178908465614,-0.008751812690409111,0.02397941977906485,-0.007848516024677584,-0.022564898025521706,0.09341790087873722,-0.07512012679386146,-0.02249846610147067,-0.005040171361882962,0.006372739286850273,-0.0019334562359735981,-0.001476427490423128,-0.006144670629896569,0.00958095877117398,0.004246492127806891,-0.0011150120994230116,0.002561713019812267,-0.06693082346689208,0.025381152763295004,0.0005486084238761817,-0.003895104041712995,0.0027984147327839554,-0.030718996890588882,-0.0005069247720160772,0.011792649147733604,0.06987659463406326
25.0,1.0,0.029773909302002122,0.020103020199155514,0.0003017468498161222,-0.0033567530624860928,-0.024847994374821533,-0.022838825494326746,-0.031062732720403347,-0.06098083897010993,0.02716803840394182,-0.0004014499989962034,0.002600156274985096,0.006806942840925485,-0.0066639931508349105,0.00236290699206724,-0.004849925484287142,-0.010197081526501207,-0.01703743025679069,0.02512476833569838,-0.13530509491558732,0.007443925969334749,-0.018092010387714633,-0.07152730931558851,0.0018746768636118839,0.00653516201883554,-0.0015012119187411872,0.008856081988871795,-0.005669310450436299
26.0,1.0,-0.02538546314050349,0.024301025761759628,0.024828217150579614,0.02294391923698404,0.0038436578486115577,-0.026109523626611526,-0.022427627380510764,-0.0753489283056593,-0.0065660757645700845,0.005856759274846321,0.005548887489318282,-0.006171364085766294,-0.0038679639115446313,-0.0030423391938459096,-0.002909685033982851,-0.005110285211306543,-0.010170662326292929,0.005192856267666622,-0.04955014117434934,0.023551994952917522,0.01971550767191286,-0.004247322082789431,0.000853940166825231,-0.020501687683699536,-0.0015831257480336688,-0.0025799880161918544,0.08317448367324694
27.0,1.0,0.04260243232701229,0.017153550142452744,0.023644175812046805,0.024113077953212058,0.004651485130577572,-0.022076495243728313,-0.017577567416305402,-0.07533014676600545,0.02081897953569606,0.011892196141709326,0.00035533774436586653,-0.004648587176446472,-0.0012415633946062789,0.0028667026060035915,0.007727744048519149,0.0033432348437769255,-0.011165251524571068,0.03215544246668478,-0.0173524375647163,0.01235114756452304,0.023562665587829414,0.01283748738632713,0.003990145385246162,0.018291712543621164,-0.0028399177715937142,0.025548002993339692,0.09369604367529458
28.0,1.0,0.1695883010460716,0.0432763794343732,-0.0019522720149555406,-0.003944926030873189,0.005653417128742859,0.004573719667175345,-0.023369440379597622,-0.07441040984399834,0.011514880104663568,-0.0022205960091399826,0.001208354217325441,-0.004567015331330975,-0.0018374649893961145,-0.0008526843324471482,-0.001435073934160827,-0.004907113538304843,-0.022256090121420557,0.034790258995671765,0.025343060490855465,0.023443396219680813,0.023472555068616174,0.044517735427341026,-0.023553990976366897,0.021481092123007445,-0.004272021849251096,-0.0007696613049424003,0.08513864224514864
29.0,1.0,0.16335406517463694,0.01682737532585104,0.035044405775389795,-0.015422065202989105,0.0072743066662948695,-0.00013096897317716686,-0.0187135200332809,-0.061382185890349814,0.002851745080856427,0.013007132090950719,-0.0030740189333735173,-0.0010991394215312447,-0.003113374049703653,-0.0015519780337509956,-0.0046302588585157185,-0.008876388416219046,0.05337518559426993,-0.0002703508916784101,0.18659374164342074,0.015561895769487136,0.022596005964793595,0.055739597565860145,0.001030735303699844,-0.03199420225377515,0.0072367098043457844,-0.005926926854057295,0.0865322236991896
30.0,1.0,0.1613566550311616,0.019142581862653756,0.013130038366854769,-0.00842416127155855,0.00539394168095957,0.004699588361718835,0.06803461832041229,-0.06433578200819322,0.016298513163213364,-0.016623085563345647,0.0003019143811909819,-0.002300452081657578,-0.004432115841276878,0.030213271574170662,0.0032806463786010567,-0.0006149257933022838,0.022001759736739086,0.031142275076445267,0.07029988705086865,0.017773172568408185,0.026608163031750592,0.0633440107945666,0.0017183619793887672,0.018419513980271012,0.007092374162541676,0.011862560227745417,0.10002490614377671
