f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
2.0,1.0,-0.06523334406320935,0.04017615779572647,-0.08586916571336364,0.023469161620738366,-0.016487278288653286,-0.007192228450775083,-0.017063430074606784,-0.05064943882899106,-0.01770148376854287,-0.0014169420072968214,0.004189816613512269,-0.0004971302407407346,0.0042236817198132845,-0.02053134176051955,-0.006440972824517269,-0.003792900717643085,0.040953880958169715,-0.009282026503053774,1.1232820436359217,0.01185182387486662,-0.016636476320592782,1.5585126922986166,-0.0015494660923553363,0.14449880290139375,-0.007942539327739744,0.004141852171286625,0.06435022409041133
3.0,1.0,0.16155072496532646,0.028483838884267504,0.03616054995947324,0.0055065307015289555,0.004539811202526989,-0.010591057134514435,0.03735890009593442,0.3199441387095368,0.10619048339276885,-0.0015717987095046314,0.0012037631927352217,0.01377770340237132,0.07477696120348075,0.0768144598037017,0.0021355656778406923,0.015781731182442124,0.011460329172132052,0.021543023125417494,0.31559654367983536,0.011329539435794463,-0.005448429186867541,0.22106128322027066,0.0037972215151028084,0.026242242714660476,0.014362352218859852,0.010064210524444032,0.0997194431328677
4.0,1.0,-0.15381708365585375,0.05309277906069117,-0.03285573563647101,0.0006791337832332901,-0.015360042555852322,-0.031939084659583845,-0.015445894579851625,-0.07034174390372377,-0.04437503492994956,-0.0019867110477028473,-0.001105880302967418,-0.002316005944920503,-0.007458029698659491,0.049812737511848976,-0.0018612723941750027,-0.011875462589002479,0.003321582256012914,-0.0034770007673424865,0.09102073181753567,0.010354960251790517,0.0032831586116728365,0.09796307537303298,-0.0022099364296008137,-0.03201512487065594,0.0037300335767726307,0.005661948357610556,0.08460911603684679
5.0,1.0,0.06405445797040743,0.02305575670644381,0.008588639868695892,0.0057500521110015745,0.0073834354282972725,0.015553728932585166,-2.3408333005522127e-05,-0.03712363193947644,0.01202911751783489,-0.0010320911424033788,-0.0014071770300186548,0.0034486617028243504,-0.03775257123578146,-0.022695848454458184,0.008327607654422394,0.006763046567697996,-0.01368161059221436,-0.00306552020196876,-0.47884815025063027,0.007403128577409821,0.0029591341947460444,-0.46421428909334783,0.0022298686216826393,0.025003598898004346,0.0005998680244891792,0.008906898795739936,-0.17823253454208995
6.0,1.0,0.05036420027215857,0.022213042049874888,0.014436154748832343,0.0041404384953890126,0.006456409291092008,0.0010073107118386056,-0.015646499131736113,-0.03934040191431421,-0.003154336992665371,-0.000734623252138238,0.00329969583472767,-0.00831379229957248,-0.01983892154574725,-0.02421721482643084,0.006849539604992542,-0.009247336165584834,0.002909317797227271,-0.02474026718726149,-0.4944588771641544,0.006578862832703217,0.002962396111187227,-0.4790476362746121,-0.0013767127565168715,0.012418552695085645,0.0011751362577641475,0.008486252221727266,-0.1873405686924967
7.0,1.0,-0.26949284595131484,0.032934573703295646,-0.013227324949703492,0.000775810528616903,0.006934241886913248,0.004005285520962648,-0.00969945559397268,-0.04248323169933042,-0.020903737113459865,-0.005990146763763935,-8.68961447017671e-05,-0.0006697736432269122,0.0027687587311957455,0.014240915375082711,0.003962449269757109,-0.008476740976865413,-0.018591004646855418,0.025830170288460606,-0.4296807423783285,0.002187221429456138,-0.024294987265837772,-0.2508553341331411,-0.004148019183694053,-0.004092231677453661,-0.024896576813715036,0.0050982375765902975,0.011208504020882484
8.0,1.0,-0.22671500393073607,0.025953112696281876,0.011761029058702601,0.011110776704720398,0.01494306411398212,0.009766195551196925,0.003475473759648157,-0.036302932585550986,-0.004694594926784365,0.006072144295122358,0.012793606844901623,0.005439055057501847,-0.006577065068918209,-0.006139973862880285,0.0179971992196251,-0.0016688593969587473,-0.008883390828342313,0.07474105557966591,-0.3821556157267524,0.025222056874572504,0.005843223955721619,-0.37884320348008516,0.0008239037810414537,0.02257329756179325,-0.007619955951610805,0.0065120973701300626,-0.12351649270840513
9.0,1.0,-0.1694347508007866,0.02548040689447749,-0.16043524361361822,0.009025461817186865,0.007005726050434798,0.00014280075741281682,0.0023319182269525814,-0.037541378722676,-0.022747920518958402,0.003342875888721713,0.005522213021315856,-0.0038718326157870927,-0.010291053707001988,-0.009827395612759719,0.013933144800609233,-0.0013704343005994512,0.00886673990294322,0.07706560298030697,-0.4477097662257372,0.02882540804447724,0.0099637392955449,-0.38156938168617555,0.0009589623612886768,0.007069690531772309,0.0010365616124515156,0.00813990506191554,-0.1462489690602772
10.0,1.0,0.135200900039579,0.038293455425014854,-0.028788066553753672,0.005197135480929936,0.0030390364644088882,0.07712264524023979,-0.002985357216590761,-0.06353516221430787,-0.0005043651705445833,-0.0021895558373630107,-0.0013102068230530094,-0.0060771784440557305,-0.02333412733297567,-0.04096187786018021,0.006469287122892013,-0.0031026430462919473,0.004472720839435769,-0.00483321227224811,0.11440125003964664,0.021640560710176,0.0026815399431053084,0.11756245428363181,-0.00029158047154793974,0.020254328350079637,0.0009313921938189137,0.010171203439326707,0.08066135730565528
11.0,1.0,0.14325453551645087,0.03871401566747105,-0.024194630172095433,0.004641494817187743,0.004721324991001066,0.08065256010994654,-0.0022289086048545353,-0.05848364443568769,0.00384871477803177,-0.0020227310080319204,-0.0015005693785332687,0.009073272094796999,-0.021725582837585182,-0.03851174350630882,0.006847795748709308,-0.0018754630859035804,0.0056984680303298965,-0.0004826359750556321,0.11955566540477064,0.029065852804715884,0.0045816266139128,0.1353938420792119,0.0017287882209711372,0.021420873941604565,0.001403691336713411,0.011847670812913744,0.08492056617090268
