f_id,i_id,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
9.0,1.0,0.04238278684210506,-0.21138094726531742,-0.01786140411858202,0.011540983977851355,-0.038272778120785445,-0.04272282450732051,-0.020945333771247136,-0.021940316121721915,0.007810370303534086,0.012684393299456264,-0.001925077020365981,-0.006708258444541486,-0.0005974830809067794,-0.005027690180047393,-0.005650098853463566,0.006351860221509922,0.05056413310411383,-0.7648898125104587,0.008139848445857713,0.01186653835874308,-0.562523678070472,-0.006298495541017784,-0.008862492103252321,-0.006040575630385391,0.023819329554998887,-0.1474389537954287
