f_id,i_id,disp.diff_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
12.0,1.0,0.13600271774095427,0.022126767559632537,-0.023644285283147635,-0.0019125924558344254,0.004587163600965893,-0.0024359075210673388,-0.025484638999803643,-0.02855012874669044,0.003702115478944735,-0.002521687926549667,0.012121841766552215,0.011484218329517112,-0.04106857812315781,-0.03130068568922633,0.004119229882564267,-0.0032032263585028246,0.0070028564201357205,0.005924191989317578,-0.6409001807974288,0.003732604878833748,-0.005380211815142153,-0.568882301719289,0.006210279721163668,-0.009799851166573597,0.0010090210442345116,0.006390460304709402,-0.1288279250380312
