f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
7.0,1.0,-0.22922028199670008,0.035552493507870195,-0.06366184682033753,0.06242375108251276,-0.005516475059827552,-0.019858390940329103,-0.0006095965390854378,-0.0346784049845268,-0.015975274872820893,0.004701377821394667,-0.003641062993676185,-0.013844785210346214,-0.006389330376045856,0.010404647797624652,0.007153548167868045,-0.003816013905877229,0.007106789319805003,-0.010675586772243813,-0.6025801553321097,0.013072156601656526,-0.057070627490223444,-0.09769810060997747,-0.001792491009631447,0.0036015268400902264,-0.022795530128816178,0.003532604411061338,0.10229036182161833
