f_id,i_id,disp.ratio_mean_10,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
28.0,1.0,0.0975191112000388,-0.0041204085875247015,0.04158920982116307,-0.03580975511216727,-0.0480671117067725,0.005899231233952678,0.011882458389413951,-0.036603405653125844,-0.04382014378551199,-0.0009727313532530337,-0.004319402403405834,0.01002122907032327,-0.0022532746412571992,-0.03373297414762908,-0.0006852682857293613,0.06165942136559287,-0.004141602404124722,0.027498387295360655,-0.09787679830007757,0.02360900985014392,0.13487986970289642,-0.05159522980409499,-0.0011848710196233402,-0.004994881105809079,-0.005549520035600161,0.06855885604111764
