f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
23.0,1.0,-0.15050290415330456,0.03453716385228666,-0.09276711201311194,0.00015034223928810314,-0.01790928864525829,-0.029274784687873492,0.1395960761671475,-0.059305649076011095,-0.04147366870965148,-0.01503121795018362,0.0025888393323682743,0.005373700240635398,-0.009151263951558422,-0.0060645420437149536,0.0026397382183484756,0.0031574404441475747,-0.008443231546006284,0.003559952764895077,-0.10253005632179554,0.022383176677198986,0.004924731458324034,0.03926464405463025,0.0022502676614471733,-0.01072901725952663,-0.0011358477159365127,0.0013842465951281334,0.07634372782619524
