f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
5.0,1.0,0.09141116229039012,0.008715093352846799,0.01554339226385281,-0.008087112476761943,0.0028125560514155046,-0.017511989700366902,-0.02817837752815525,-0.025249440069777387,0.004155676877226128,-0.009841724122351646,-0.00412270755936383,-0.00938558312801372,-0.02908815278140472,-0.034532384965610265,-0.014028373369740926,-0.007304957427579119,-0.00682231037048612,-0.04128366080706632,-0.7353707370988787,-0.00021521053173164173,-0.011673415507725752,-0.6998744336133034,0.015034390632977405,-0.00530342621385424,-0.004146981691183235,0.0031000224695326467,-0.14746988262532312
