f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
26.0,1.0,0.005742008467151606,0.027642987940621616,0.014708922105873446,-0.02500267540025632,0.0023980789632223865,-0.016030118175926256,-0.010846868159325502,-0.022946756703671717,-0.009570405170415618,-0.004341881401910026,0.0038867192567564757,-0.0126219239137503,-0.015300632233485554,-0.007452059140920125,0.005068023079337219,-0.001957693874583559,0.013672335017470016,0.0336778557521272,0.015160069473011155,-0.2820214877883997,0.16631273724652904,0.009839724805922613,-0.0033979944632441285,-0.002222155210289022,-0.002578894379502294,0.10664073670760643
