f_id,i_id,disp.diff_median_25,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
16.0,1.0,0.06230518734954601,0.029937538649690284,0.0871407661957859,0.009392932417727946,0.00481152734366438,0.015296280314061134,-0.018871528956563945,-0.029549795064241623,0.0102001047621059,0.0026184921811936448,0.007759204487285014,-0.0007134456543257015,-0.01106258947789266,-0.0002483754471226044,0.0008341031680881824,0.0006634346888224529,-0.0007618963608974869,0.02295234753265777,-0.6588945970764448,0.00017343188689294877,0.013663994891677918,-0.610668821232338,0.017646011342174417,0.021027111526650332,-0.000310420932239481,-0.049475438929125426,-0.07888022956362176
