f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
12.0,1.0,0.05604247912958957,-0.014189336231739237,-0.16148278132314703,-0.007036987150162757,0.004471021493515666,-0.03151951836483239,-0.033610680625648856,-0.02727570757430428,-0.02647481218088436,-0.0039679088884602455,0.002531531704144109,-0.013268787517211734,-0.02882992351098529,-0.05494476236661301,-0.02055237800521091,-0.00041133522223303176,-0.011146174383662959,-0.03859749740921802,-0.6305714247346088,-0.0038513063622422107,-0.006172889809853922,-0.6042703540477987,-0.0012723824885156813,-0.008662366368266991,-0.004396852641967067,-0.17792879733694697
13.0,1.0,-0.1854708899962134,-0.002862251055592739,-0.15919235097922893,0.03927217576489183,-0.01020689713019313,-0.03808671219768487,-0.008011261457613345,-0.03307293093476779,-0.02531206042267493,-0.002069764130136935,-0.02532367511463556,-0.011779518486371229,-0.01128531117789856,-0.0015255983799257115,-0.00647825115214705,-0.006375567446029479,-0.023063041080644324,-0.007636962511113779,-0.624318466948335,-7.592273366979475e-05,-0.007955965309717221,-0.572043197868381,-0.014560827340896053,0.008316111272958924,0.017571021108466305,-0.12772863278990154
14.0,1.0,0.011407018019235769,-0.016253340754429354,-0.1510257634991075,0.02587473424107841,-0.014228400186313142,-0.014038339885806642,-0.03840004772347635,-0.034630526718998494,0.008191028768692684,0.004003953289913096,0.008128408803480848,-0.0068015639138028945,-0.026160719316600963,0.004878386924850894,0.01896375252277842,-0.013780556088120873,-0.01224127040604707,-0.05777575855417471,-0.5660060142212088,0.0141121387410177,-0.0065446672416170915,-0.547454796508852,-0.011949102834966993,-0.007877012866362694,-0.005623427120391315,-0.09615764739745976
15.0,1.0,-0.2543810072184492,-0.1725176177430088,-0.006444924965846667,-0.04178368476569029,-0.010657850905383823,-0.0082973607132648,-0.04589836483534879,-0.06826584800934134,-0.02743195055360673,-0.010875911474443088,-0.006505238630751734,-0.004068672763386917,-0.040291205483483764,-0.08960610418968652,0.006680802132965411,-0.012607515181908162,-0.002452958867067868,-0.03428420097460719,-0.1207005913285401,-0.006410012897240509,0.0028478720543934897,0.0026705452465930414,-0.03160626626829314,-0.015664671740947548,-0.02686364189214188,0.0490718581377969
16.0,1.0,0.03499347341578878,0.016143726677088893,-0.009101779162798753,-0.009303110540697237,-0.002292159658851465,-0.023021486701678487,-0.03443162397560682,-0.03127136107123789,-0.019350760065661925,-0.00469509732777783,0.0015819464499853986,-0.009763040491693272,-0.033370326625167944,-0.059964681494556187,-0.031650119775356575,0.000307833809722951,-0.011504763466276794,-0.01567117172419403,-0.5733062480229866,0.002975173999889559,-0.0059620167646703285,-0.5586966498145736,-0.0039365426517463,-0.008709213534657268,-0.015485629480040343,-0.15795744125565397
17.0,1.0,0.09855601326148208,0.06030780071992202,0.04284674139999515,-0.014432965982540564,0.03841095567788984,0.054795944307645596,-0.003723028255695025,0.23190617252555298,0.07564319820161795,-0.0013370768233644565,0.0027761875324719713,0.014676070886443324,0.10121146434996449,0.015805292325758565,0.0038106139429007506,0.02776366032834025,0.02005952946202559,-0.0041881689977004925,0.2659550193739265,0.009133051677654892,-0.0035467663131731066,0.21229834755062815,0.020721417787204974,-0.019893596587747562,-0.0148935292644948,0.06457289126900034
18.0,1.0,0.03323755262524875,0.035802555168172684,-0.006493384109300589,-0.021187679000531964,-0.013845760385006912,0.013953533263239035,-0.03520703889427196,-0.05502752758734043,0.016903026092939373,-0.0016493383537867024,-9.265363894300186e-05,-0.02440329728442994,-0.03194048654392637,0.0029325603453338595,0.008100207153794914,-0.005328948525851437,-0.006182805674284531,-0.014385747221975932,0.31646452583996404,-0.002751564107570009,-0.0073486480597339775,0.13428970742009122,-0.010398123841876558,-0.030276168374416493,-0.015553688914743779,0.061081190965574704
19.0,1.0,-0.04290169076957057,-0.1578632936566314,-0.08272378041786582,0.0290428181230402,-0.02379798010480261,0.014193781019512179,-0.0143476030558269,-0.0666223785735852,-0.049265867032161716,0.0029190045038019925,-0.02211006196160886,-0.0021391593749347047,0.01742574731346372,-0.004478140794915952,-0.03487338930752054,-0.010356910632926375,-0.045421025136533365,-0.04309736593450215,-0.20856930036486626,-0.11787800447478665,-0.015894741560570795,0.03832304887345948,-0.011969178227897715,0.021581249791469134,0.017998375120391912,0.046418065994260786
20.0,1.0,0.05669292112327958,-0.1020887700632724,0.023638965960768348,-0.03702620666241831,0.02460948526252567,0.023506522757634245,-0.008687391705455875,0.015319817579688137,-0.011392995205182783,-0.0009189628376751089,0.004080163391454171,-0.03376197168228292,0.03055180481814641,0.010946967315839964,-0.019710703562002697,0.01669008121372702,-0.018800983152370488,-0.013472644784502125,0.7737558187095961,-0.005731208337970154,-0.0037210216961643637,0.7424928251248043,-0.046349720823948524,-0.043636010876456015,-0.01800332389800481,0.04491652488957874
21.0,1.0,0.09392922551698688,0.032349522954215254,0.05463427296903853,-0.01482695629657664,-0.012694360480816428,0.002948872241991268,0.0994828503537129,0.20340341075329585,-0.0047289129765493414,-0.00479793753920562,5.877228186538966e-05,0.008996215309386477,0.03657829035523797,0.01137031279279847,0.01084550913615257,0.004674316574242043,-0.005467439731404743,0.0024023068497363645,0.3353034495712702,0.00042051335782205873,-0.003927711569284768,0.26315678910241336,-0.010899942583880254,0.020152505789742925,-0.019107708870419658,0.06854593406219084
22.0,1.0,0.004115790755743044,-0.1146169816648187,0.05136704883424363,-0.004393379771195091,0.009386040039514898,0.009432893404110843,-0.037850106793033494,-0.024223731202382495,-0.02053104092548414,-0.0016848071881937615,-0.0016519393724668985,-0.0032661612205485964,0.014635486000715923,-0.005148483806311367,-0.035544652930634975,0.0027370267125357045,-0.009381665108533806,-0.04438497698518311,-0.11454518147352555,-0.00925963395515581,0.006618645309691587,0.04628656753049903,-0.002143823241766265,-0.014228275686392278,-0.030377981470936607,0.054444847143568606
23.0,1.0,-0.011540232294640778,0.06998414219887031,-0.051101673526434827,0.08645229637825322,-0.01589185934690932,0.010409936442140125,0.05804542826052748,-0.04962765025896486,0.025137115012754795,-0.017563591276042956,0.0029748035385020284,-0.004640665704293314,0.0017337844970344498,-0.00044460588481719633,0.010961154351406351,0.0033952212002463017,0.010191527364271579,0.018554313950699182,-0.1577259789501304,0.0236267518770041,0.005272891642122312,0.06919307902793866,-0.010954631300978918,-0.023223003943915903,0.017499617101490755,0.06938875213648545
24.0,1.0,-0.1047909105386532,0.0538181203864986,0.05848751588431442,-0.0073392883844387215,-0.00024496853046037,-0.009497978368635081,-0.03309129549538042,-0.045448192648142115,0.008693279807959002,-0.010526263617733199,0.009839760094723978,0.009807003005969482,0.014704988467815924,-0.0016862516014407056,0.019483503474316453,-0.007258854705935288,0.005925231096427491,0.006773153650601436,-0.11957540238809047,0.016231758062440645,0.008291355880694084,0.07358666109554188,0.002108862931081112,-0.010886400461756183,0.023592185198835554,0.06624940852846307
25.0,1.0,0.032697846348606875,0.03217228875657006,0.028285816511133474,-0.0065454668804686466,-0.016174426353959288,0.05434891076796118,-0.037250212787313934,-0.045488051555025104,0.011537015781373262,-0.001851198304726141,-0.009097102847352047,-0.0038778861581679307,-0.019670344807101958,0.00037510296028394913,0.00634424605881936,-0.01152231817351716,0.0059499150468435786,0.014271403110846964,-0.13359305735220328,0.006174497257220177,0.005357509175077978,-0.017771834004921588,-0.013000666847659737,-0.023277176759006604,0.017762710187544512,-0.055147090163844316
26.0,1.0,0.004999733756364439,0.04055712063699225,0.046938863770210726,0.04561520642584541,0.0016216707849036852,0.015359066099277615,-0.036206827076992014,-0.04859425109700344,-0.0055157075204321825,0.013861553883401425,-0.0013762633499402154,-0.009244496558962433,-0.039199929105394174,0.007830495490553039,-0.0005247192881867883,-0.011080276092464812,0.0063586092495787625,-0.02527327898272127,-0.11465051241114523,0.017144065576460133,0.004342244023900033,0.07384170407781804,0.007265057023378086,-0.020060218531254247,-0.0028807417431578825,0.06458339368069886
27.0,1.0,0.045731114090139614,0.05400231578093097,0.05946890166842119,0.035282081383301946,-0.0009115484418980233,0.015204868209197024,-0.034195195209796206,-0.04682919727610122,0.024323948123577847,0.01774665820301751,-0.011683554131412796,-0.004779385612536884,-0.0038991886637276168,0.0056900082709309885,0.007361904933488804,0.0077434650534159285,0.0021978576633288486,0.03795823716001043,-0.11197257398572269,0.018437659574357026,0.009235940781513814,0.07483437191235331,0.006952998964561753,-0.0183414558884977,0.024457792600865308,0.0631529588442302
28.0,1.0,0.10054185135998155,0.06666725397256361,0.03416182300443889,-0.025431598251666312,0.006022363553972585,-0.0010057379322144424,-0.03308520577982533,-0.04938205140533101,0.00014585327630661256,0.003440205188888674,0.014648163097038876,0.014859334083181666,0.02131336856154159,0.009566554174108212,0.020574815241575967,-0.005541568917570206,-0.0056754629529211596,0.04313409804721607,-0.0814920083392306,0.01906747773770081,0.0016478905566489808,0.08186341218304537,-0.017585948320144096,-0.009780526974470712,-0.0017676991376731638,0.07042063451237474
29.0,1.0,0.0950920569460567,0.04273910975992278,0.04367818854577655,-0.004109686077801363,0.00521904284007259,-0.006653372403208734,-0.03375435588137649,-0.04866318454611296,-0.0007338794625023039,0.0028575385711674954,-0.013420509213634758,-0.004990087303579387,0.0035779745622262086,0.007192756040856878,0.005046182438325448,-0.010798672569705292,0.019602785127871575,-0.0008426833776296791,0.1039222817676297,0.015998470112199358,0.004675669151450591,0.10154307803828554,0.009757575355502056,0.016959905343535538,-0.005072841614867611,0.06875535993133962
30.0,1.0,0.09327017259661273,0.05698159097145306,0.06255556755811535,-0.007861954850913414,0.00631570402532023,-0.007071626413535498,0.08797751716438239,-0.04478765346408105,0.009918265563386954,-0.009973166503970678,0.011654416268067574,0.015532641990850594,0.005555385872389925,0.019919815446187275,0.017730496707637218,0.00010330832108832382,0.0167521555238387,0.03512996279735797,-0.05644139088185395,0.02321323835713905,0.005161807683235213,0.10188350036178295,0.0038614970950506273,0.020718434770308027,0.017070010849065842,0.07206841811324327
