f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1.0,1.0,0.04340860008971878,0.07288981779345145,0.036360879657096314,0.14552187320232543,0.09474885254663462,-0.015543632426705947,0.1533060995390588,-0.015079803232696396,-0.029871572614984854,-0.006477988746565678,-0.010993025318559817,-0.009771655511275294,0.008743681920073892,0.037954734817866286,0.006679522677387595,0.004498224864610756,0.08255984181240666,-0.02881039332767252,1.0465939455390216,0.003651126952070182,0.0057841620485293,0.3181264244986176,-0.0016379386048187333,0.007429807582399992,0.00016309283399225635,0.005617275300530467,0.06741918229310369
2.0,1.0,-0.01579377771552044,0.075066550005022,0.026086574919716464,0.07644561031839965,-0.013942833081478258,0.003481259192615355,-0.014876913018447204,-0.039364044490736126,-0.020647686285580072,-0.006019104991306319,0.009673573853464665,0.001725517400349812,0.030465039672816288,0.012909400564166059,-0.006067100093024257,0.011601477875620558,0.09421939181612636,0.0059233820811548646,2.1577526028490595,0.02311393061362051,0.0011413730726890013,1.4416021711352203,0.012037955913523041,0.05884218619282529,0.0028990691891845203,0.004224442904994806,0.042124526158659505
3.0,1.0,0.08254460022296413,0.019893991143983266,-0.010442232088513458,-0.019433250890940664,0.09430490336536344,-0.021902893062340376,0.0990531625370176,0.3049708835313832,0.051837127321502266,-0.00256687276799463,0.003962928211497538,0.01800125469061745,0.030790937381879106,0.009455029045571882,0.017900787225858687,-0.012109665812782517,-0.018268596033452527,0.01242709297788071,0.4527762256067526,-0.011974125332380181,0.01138708707185147,0.2240639511100103,-0.0013146820842465357,8.115746426119047e-05,0.005894672411119399,0.0021183004898018263,0.08303699790969778
4.0,1.0,-0.07670314687466614,0.04123695070353449,-0.03018831266766499,-0.019387723849436125,-0.02115565362102201,-0.05540802966658604,-0.028894518787238026,-0.07258308592302348,-0.03580425954509267,-0.006683347429526658,-0.0018842003613536726,-0.005844932318213588,-0.008652368194114994,-0.007192003906671405,-0.003939383987622393,0.006674223366615807,-0.00212013220500998,0.015753647991938225,-0.1192025874657795,0.011250857960347025,-0.02238699435610535,0.02773282234817871,0.0040010156915546435,-0.0022849613575971956,-0.00010929669940499328,0.0009960089985665607,0.06984348516835755
5.0,1.0,0.06611378932021245,0.013312322831047932,0.041613201316592525,0.0017794731170854585,-0.0030937140559925617,0.013349440054335257,-0.015113853482619422,-0.036642635413160374,0.017473396947330876,-0.002233740980143527,0.0031557233829686677,0.000512990777386532,0.004800622410094527,-0.012631199295637486,0.00873927887585957,0.020436360480297792,-0.013634416435463054,-0.0019569890097912187,-0.7616344379439028,0.00848287749749299,-0.007296297367963555,-0.5380242690594631,0.01723376987395957,0.01593825648104594,-0.0018559381519629927,0.004350742439751266,-0.1771533748874739
6.0,1.0,0.05331082641948139,0.013859226427428055,0.02528711468346355,0.003854275372744297,-0.004768518679081316,0.010526482483378924,-0.019814879601806,-0.03746377584465638,0.000273552805117148,-0.0034454675302422466,-0.004887884982018923,-0.004386518292711982,-0.001868012999850172,-0.014924205681175121,0.008189365326173715,-0.01344761752889906,-0.01756010760471948,-0.01790701373344695,-0.7718530133460855,0.006702818573867522,0.006787279185909303,-0.5768273713794065,-0.00452680453150176,0.00636131333654203,-0.0024283226009683945,0.003995612689266306,-0.17899865581799446
7.0,1.0,-0.16255112312171424,0.017481306497605324,-0.003921346039682494,-0.010682824724804604,-0.008796709602235296,0.01845284095320115,-0.03917402150166827,-0.03949600025113539,-0.009444105038472142,-0.0011904794748930404,-0.010353031421669257,0.0002660001252702487,-0.012908462756745677,0.007163319465938067,-0.0037921264156412955,0.0029984976968829543,0.0447323145610571,0.02343912152386045,-0.7132517391127718,0.004153178905628799,-0.01126989062692426,-0.23381775610013486,0.0009601376120485308,0.012561023519374106,0.0052066002525098755,-0.0002525798115011589,-0.005534864350149416
8.0,1.0,-0.12017121614150901,0.014713754112801045,0.006889874971092928,-0.008645847727431566,-0.0013606230194215109,0.011965471280561042,-0.005007350427485116,-0.031217612371023048,0.0078913910395104,-0.0061722140342459104,0.012116356677715597,0.0029388229572858337,0.004658936021800094,0.004920178829229378,0.005418080869251519,-0.01980138271023354,0.06490920408043004,0.0567639711515566,-0.7322516969473638,0.04321726633972264,0.00887720849382583,-0.46061052302382993,0.0009985607795017512,0.01051509020863088,0.004160837515026528,0.0012678422652393692,-0.08051000027829566
9.0,1.0,-0.06707213079864861,0.012745165900243513,-0.09261429087650562,-0.009986601032912823,0.00046279810740512044,-0.0067487824341229,-0.004847300198755299,-0.028059268130724922,-0.020529040141025922,-0.007821033083140456,0.006368375378299814,-0.011262886996581933,0.005972998878993482,0.005982888035423275,0.0003808902282472881,0.0026671011583243465,-0.007506480234589704,0.05798862100872961,-0.7464138693247943,0.0437166409541706,0.008367668769964816,-0.3980485324669848,-0.002022841379148898,0.016091920608936966,-0.0015894906476810202,0.008473772563358524,-0.07865653736505092
10.0,1.0,0.07776963652392137,0.0251096862385724,-0.0027937383232380358,0.012128783962052737,-0.004340547441807743,0.0723000294570161,-0.01906790845061435,-0.05811036791723431,0.016005807003425288,-0.0030487800377102543,0.002286304909782808,-0.0027256480381815506,-0.011135704128504417,-0.009801117671098609,0.004482394665864188,0.005128681860970985,-0.0047874843914434,0.0086048275942821,-0.06745408678867523,0.01256710893232986,0.008592126238327778,0.0858981508316841,0.01818448972984618,0.008678107151715485,-0.0016480658272383917,0.003197470757534509,0.08488648908709298
