f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1.0,1.0,0.03569182516758567,0.08449495902004495,-0.007858114176499367,0.20983818066734902,0.01575026328506433,0.03451484951414089,0.2551871284056319,-0.04130065309396966,-0.023850796973270045,0.004609779825864411,-0.011764142642879501,-0.012820578579650218,0.006100734928888593,0.1545499294207811,-0.0049087175176419215,0.0020076103636186724,-0.009335206588099746,-0.02065652196505452,0.8175023850310486,-0.01519114428929362,-0.03340813411314238,0.434343295033758,0.001466721807484209,-0.012003125255041006,-0.009590601811613673,0.07003308715437918,0.06581642367877942
2.0,1.0,-0.06385853301811809,0.08897563834003186,-0.008556609354395844,0.07855713700435671,-0.01029242481015466,0.014493709915244339,-0.033819531457013045,-0.042759563435925164,-0.0045287345940149965,0.007300206722380751,0.029218467128611172,0.00642480067112839,-0.004745195120549397,0.010864199864658653,0.003207601877381126,0.01634618012315252,-0.00014237844016829902,0.003839549800395678,1.6706817498728257,0.01066983208788438,-0.030057773102890734,1.7406646080938821,-0.0006790065834381906,0.06272493881935572,0.001739382389388966,0.07045831856481667,0.04415008278258674
3.0,1.0,0.20834264702550942,-0.010667620334296518,0.0002681060170640193,-0.008570419422766682,0.011564497694538448,0.06729441385944587,0.05310926134946954,0.21905219931988187,0.07210344763973675,-0.00567060868812892,0.007851457787884812,0.020174813153335393,0.09562782815507995,0.019345842225658185,0.00696978163775509,0.02477346235678574,0.016252734131781476,0.01242129338490869,0.2653741473992882,-0.0005571944136889174,-0.015731248482821005,0.19727935326032428,0.013939686145741152,-0.004756678669800997,0.0014307852610333318,-0.004535013947294369,0.06679639306299094
4.0,1.0,-0.12909914563451,0.061068338041482054,-0.022979130875157926,0.020754611609728798,-0.021253999157510813,0.006391125387684633,-0.0258375698184048,-0.061957698038301555,-0.04062957878267349,0.000572497001071147,0.0015739141611910506,-0.008095966464079105,-0.010420223962411124,0.0002653048264227168,0.0076753784773558415,-0.007363806589885748,-0.006711598815044842,-0.009280116682843008,-0.03079501784166216,0.015994592803412713,0.011162438644539962,-0.0066199264076075666,-0.003414661719749169,-0.03483897904434888,-0.0013771849879834646,0.0005040506131472963,0.05738907816616907
6.0,1.0,0.06036723298433915,0.008574488125518608,0.022591485849497685,-0.006867455091528101,0.004305146259045747,-0.019610846497580638,-0.023594000364281144,-0.021978804349712874,0.011200300998234719,-0.008033100845064553,0.006434731184186856,-0.01187203618268165,-0.02982963253637068,-0.032917764274633596,-0.017730219876141325,0.004069811216052609,-0.005084394166312451,-0.0366530908421292,-0.7075543632453433,0.0016125291536861752,0.00973726014799759,-0.6811397995285547,-0.006455515603506899,-0.004539410445954521,-0.0031790053081045644,0.002431188008823993,-0.14138971282005106
7.0,1.0,-0.2709519696254686,0.015842169187705726,-0.0028631177349444058,0.00822976958020932,0.0030325351395278878,-0.017689644812903058,-0.047684049241634004,-0.025526628076005663,-0.014415432504809221,0.004540073424514471,-0.01398378821742342,0.0010014730396257993,-0.003284425018333772,-0.0032335863815734,0.021123481451426184,-0.005411903041101588,-0.00704680302788088,0.030267966357993514,-0.5877676854479352,0.006811488248283382,-0.044037155153124355,-0.3750148012838203,0.004452326135074009,-0.016010825371087993,0.003917516374193438,0.0012253128455046872,0.026386521423391183
8.0,1.0,-0.23321831823955108,0.01718333074984596,0.012162874931182675,-0.0016561344093630908,0.007740828278429399,-0.017266649966122014,-0.02775760713353327,-0.023631433506978394,0.009724496099241463,0.0063614175072513645,0.01444436614683265,0.00503377800221886,-0.015597510410519388,-0.004648638211141666,0.01755110457299785,0.017477235566614714,0.009717989338319627,0.10670890197190394,-0.5711523201357183,0.037430925484858164,0.012391009093825555,-0.4943567709650549,-0.0029603163007745235,0.003077323168617778,0.0031839009035426087,0.002053640882605417,-0.0888653162671399
9.0,1.0,-0.17464207112519534,0.013867088737785171,-0.04699904709824948,0.0002001713689728465,0.009502518733414655,-0.02960432787906953,-0.028000715295042413,-0.023562333945607385,-0.013510029066584647,0.005583539662257229,0.009399459954148905,-0.004260480187801683,-0.012018186440397653,-0.008746838223337869,0.03286064269020552,-0.0015479217617897277,-0.009433539000146119,0.106585850351709,-0.6181097641413258,0.03924704662035452,0.015274975303770299,-0.4757444919141882,-0.00313422674906822,-0.002870363024300365,-0.00206039779372649,0.02132517418329424,-0.08579796182242261
10.0,1.0,0.16719769802363244,0.024856381960017132,-0.0031653188325553847,-0.009194074488979923,0.005622843628542272,-0.02043146464252921,-0.0223545061706478,-0.04804812722306613,0.013611634431051014,-0.003060998263359983,0.0009023910017175943,-0.005281153477561201,-0.038305654089054106,-0.03577523100529751,-0.0029670717051556127,-0.00325385341295684,-0.0009560870974838911,-0.012849660991875452,0.03233582033762571,0.0201430426371955,0.012527422005306077,0.022760527604501334,0.012707555500055555,0.0012022085234932001,-0.0023846250076636445,0.0025725956333197816,0.07179568247974984
11.0,1.0,0.17763731517313391,0.027857223894317377,0.0023550819670630084,-0.008472053096317671,0.006331239915015301,-0.015258355418205007,-0.021280236727078093,-0.04446909774587668,0.019867468098930516,-0.003529892909617369,0.001421196685244749,-0.0021815540633678015,-0.0357092169918818,-0.034229114118111865,-0.001995463859077896,-0.002961344979158213,0.001327710065789747,-0.001186249054366457,0.03253994317957907,0.02443908874676837,0.01567656364413242,0.030652110358258947,0.014100724285649093,0.003893751011190325,-0.0017412494250900329,0.025518663395860522,0.07504053263745139
