f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1.0,1.0,-0.0177829693487108,0.01892405776518427,0.0017781339647283047,0.15224564681741812,0.020962790098341275,-0.009013858356961068,0.15885033312214403,-0.045838006215807164,-0.03938802205682814,0.05079442234703816,-0.012075250095033633,-0.020443652645013282,0.019746370017565774,0.2723126900508207,0.002513963082123258,0.007561305752512198,-0.055929864260278135,-0.0051960733842763415,0.8433020443231656,0.027841770261234477,-0.0004888903598111394,0.4413241946728283,-0.011143928590702628,0.03167347082556931,-0.016085248984800994,-0.0005691550721382795,0.07617325479223681
2.0,1.0,0.15475380071085929,0.017428319372734178,0.017575162007205204,0.04633211851567196,-0.003971203072370686,0.016810973989346327,-0.020754490188441877,-0.019258175707090333,-0.026853855157630228,0.03537497880366829,0.015229034062393476,0.002647566105978127,0.007921801243286399,-0.0038694197690969075,-0.008842726810330995,0.023285716514378583,-0.01711587171556591,-0.0011570200566568124,1.6106534249219153,0.028703785771220514,-0.019381221697780473,1.9073044942240192,0.016177624498282427,0.04078406525981712,-0.00017478769717949776,0.0001674911966468031,0.04402823275302189
3.0,1.0,0.036806075384760335,0.028288000507884672,0.02816810803484433,-0.00405094920188666,0.03816421743618824,0.008974680998911,0.07771219340565899,0.23544956411437662,0.049365020826785636,-0.0019138357347105522,0.0046081903314847605,0.042816272435041124,0.0939622378370625,0.018340446327122662,0.016571690466618206,0.012380758199104827,0.016802284710164466,0.00989532200864746,0.3344702667121303,0.016667346953825088,-0.008466717626401207,0.2666688400364398,-0.011591768003354144,-0.0037136017273713385,-0.005052877528983099,-0.0012703429913146916,0.0756335585390697
4.0,1.0,-0.05832727965794564,0.0010113898026222895,-0.05553273099850751,0.017225678850479462,-0.028094520524002197,-0.03466239203680247,-0.02865639499505417,-0.06087137459273734,-0.05154327201755992,-0.0017372935196978325,-0.0006907167032031597,-0.007117767949257282,-0.01830032543663022,-0.004304314415848359,-0.005474044646368773,-0.001041117275100704,0.00654937791339485,-0.0037486008156195623,0.11574640637730936,0.015619166078131418,0.006801108992203617,0.020689301577343076,-0.002226809693851699,0.02311833782671991,-0.014770593645502806,-0.0019909478137408046,0.06512841662405396
5.0,1.0,0.021460690807889718,0.005266316094561487,0.040571651566367994,-0.003396140065134553,0.005118813813697556,0.004504052790250217,-0.023348192283565338,-0.01752391117820063,0.021404320096319006,0.005465316025554833,0.001293567851150261,0.01624222239249173,0.018486750171485735,-0.007368749437894706,-0.0024732279959655303,0.020343593332710824,0.002757985556940178,-0.0055861450316266464,-0.7282988152374968,0.010110795397707142,0.008902172323183395,-0.6687362719031719,0.015210830917192105,0.015966012467946877,-0.004444818499637755,-0.001565106850037333,-0.12146866226483008
6.0,1.0,0.0065535555615910505,0.004584797813459321,0.029899939513246734,-0.0046463136015318695,0.004033582702078401,-0.006171455900285436,-0.049093283710437884,-0.011981426844044421,-0.0012905238141371154,0.0020601346525459083,-0.008418259786007914,0.0006953097229717823,-0.006693576950315538,-0.008860515217745484,0.001934740345531254,-0.006992587907089173,0.004116573283716451,-0.013823615600876669,-0.7419923918876541,0.0038347877653296786,0.009737057068916501,-0.6820246656081937,0.001647465923353643,0.00800880758122041,-0.0044174656893722075,-0.0013947765478502453,-0.1291325534598195
7.0,1.0,-0.02755656345621811,0.0040048441595876335,0.006106953640629421,0.0027178675088445686,0.000523026114001791,0.006506052948585979,-0.023750948129707437,-0.011998966910975814,-0.015077301757706212,-0.009368026927940597,-0.022882600128891182,-0.007144292995693483,-0.014836823294936935,-0.0033776803080910766,0.006997026543164857,0.0044455479495255626,-0.02406051697648215,0.009673530033154229,-0.668502452010077,0.020381529487667447,-0.02184207075639974,-0.3371777049600086,-0.0012959975672298674,0.02162915570867799,-0.00887538336335373,-0.0014821721865517859,-0.010546412259293803
8.0,1.0,-0.015547330685036725,0.0051533093766952,0.0065890209627091235,0.0024695465719969025,0.006784797073571145,-0.007321429617944989,-0.014394145527179958,-0.008525884104630843,0.009170360963720233,-0.002907637378293098,0.006832242737051012,0.0039914330540491046,-0.003957160032338809,-0.002005357452587164,0.01182244056791309,-0.005468613842222211,-0.02069407229810696,0.05337365507432003,-0.6655925536682429,0.048762886954980475,0.010949696421244607,-0.6647987932999102,0.00229223723204313,0.009631975497828888,-0.008272464329517778,-0.0009401961351668572,-0.07574009777298955
9.0,1.0,-0.012490138278924959,0.004528073812326955,-0.11203025850738386,0.0013370125514032523,0.007271374252410374,-0.011097816485008594,-0.015060336881138706,-0.006429371987559963,-0.017222794481349654,-0.005912180189151006,0.010329762634236328,0.001707790651415948,-0.002531785081629062,-0.002886163302183906,0.009025328543739424,0.008434619923927298,0.004927154169520086,0.056456254198522265,-0.7102390304682403,0.05478635497980743,0.01358262872207336,-0.5781050045931764,0.002760932999036392,0.0285779041354108,-0.0032823634332761562,0.0021675993952990904,-0.08263770428393455
10.0,1.0,0.024068311343545097,0.0027449998972544822,0.014116531391930243,-0.003259518318640498,0.005780712544722791,0.06490943651093586,-0.02460123753167932,-0.03468474042813634,0.014535928896218615,0.00992926359688992,0.002559776962847955,0.0007537341571574662,-0.013753404615221957,-0.016297839370858287,0.010545007613539825,0.0068165893111465075,0.011064367027172133,0.0008837859351882334,0.06157135166624048,0.028772109257168933,0.00956110974545545,0.05377186866571591,0.01448258709922563,-0.0027627304321090167,-0.0037423028134995484,-0.0015516710753253919,0.072488273270469
11.0,1.0,0.027074098391773514,0.0031294719252882366,0.020460678600196444,-0.003187523465975781,0.007186532125073359,0.06945867190879938,-0.022363877867457898,-0.03094880882726919,0.021811112665985354,0.008475066662287034,0.0028543617145547727,0.004659744406273743,-0.012112486813903884,-0.014487316957853873,0.010843661221023895,0.014741166980172672,0.014269440825661195,0.005690751874348064,0.0629868289462406,0.02823635524234565,0.010675010756096125,0.07525005291911686,0.014120870478706984,-0.0016650956444236985,-0.0013817161229979441,0.0015690304599071012,0.07233733654860089
