f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
2.0,1.0,-0.40196731503118804,0.026601678901271467,-0.09737443674294999,-0.019034233421715497,-0.025686410418070394,-0.02242577877227323,-0.06479059156518882,-0.06366440925387121,-0.024335642222506348,-0.0006384957644631816,0.005184502263406561,0.0012182281501899733,-0.05344262123241364,-0.03070094532608955,-0.004272497471057619,-0.003501427807560546,-0.009212108897226541,0.26206041489920257,-0.05769971547695857,-0.14276762211436644,0.015361011809374374,0.15785668332747949,-0.0002573366604080269,-0.04186734447866789,-0.019884124588321495,0.002165145798985408,0.07352297561232855
