feature_name,feature_importance,rank
ela_meta.lin_simple.intercept,0.38103262912110797,1
ic.eps.s,0.3321439145766266,2
ela_level.lda_qda_25,0.10017248218149476,3
disp.ratio_mean_10,0.095751701786838,4
pca.expl_var_PC1.cov_init,0.08826691758187251,5
ela_distr.number_of_peaks,0.036551662410552355,6
ela_level.lda_qda_10,0.032962754368005734,7
ela_distr.skewness,0.030651765245898768,8
ela_level.lda_mda_50,0.02692637376064203,9
ela_meta.lin_simple.coef.max_by_min,0.02424568156173712,10
ela_meta.quad_simple.cond,0.02356079166385688,11
nbc.nn_nb.cor,0.02178877075668728,12
ela_level.lda_mda_25,0.020929722848724318,13
ela_level.mmce_mda_50,0.020626591909549286,14
ela_level.mmce_qda_10,0.017372304682943738,15
ela_meta.lin_simple.adj_r2,0.014574553634588401,16
ela_level.lda_qda_50,0.014201472445628633,17
ela_level.mmce_lda_25,0.01221221359286172,18
ela_meta.quad_w_interact.adj_r2,0.011069753584866067,19
pca.expl_var_PC1.cor_x,0.010736197747478781,20
ela_level.qda_mda_25,0.009012936835056573,21
pca.expl_var.cor_init,0.008933813785991852,22
ela_level.mmce_lda_10,0.008622799552395087,23
nbc.nb_fitness.cor,0.008110005627299409,24
ela_level.lda_mda_10,0.00783705567146829,25
ela_level.qda_mda_50,0.007220025038582492,26
ela_level.mmce_lda_50,0.006337789522937917,27
