f_id,i_id,disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
11.0,1.0,0.08968392918347497,0.017032620119995415,-0.012430626207429324,-0.0077864550497183755,0.00263763169836561,0.08630850454912892,-0.025925413798131795,-0.04527467719952355,0.0027514969190875122,-0.0019249593952599458,-0.0017091603897221835,0.006541944878510277,-0.03254365256409038,-0.04124267651037689,-0.016368940537147058,-0.00038399869893240824,0.009985368661414487,0.003808552602931692,-0.12864414251902037,0.017295937690088355,-0.0013489610680455688,0.08189091149773613,0.009410169252077733,-0.011809185330484995,0.01914551902383075,0.07052565536588369
