f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
1.0,1.0,0.014193601683560273,0.09830630478437838,-0.04505404294426312,0.32551767261678666,-0.012028483513123715,0.008691319528682621,0.24429520348945513,-0.006300513449730241,0.004428112799957718,-0.0020866905526094486,-0.0007971637374642434,0.023368610145323248,0.03222076037920209,0.1853667925410948,-0.001774565608571953,0.0032203520116602016,-0.006475284148718145,-0.08785313271039755,0.9359794615581903,0.03265356314800426,-0.01846140862464115,0.29251625334510206,-0.017812786348219617,-0.006189137377920938,-0.006755102287605825,0.052674151597350706,0.010463629577493186
2.0,1.0,0.9606096020853235,0.07396828203558989,-0.0009401584148277502,0.17198549920733286,-0.004345940043441053,-0.009926437102225672,-0.0013282638124023935,-0.010845388116981979,-0.006134697676039128,-0.013676756306056349,0.009400898811788613,0.0063044867833833874,-0.005472898474597992,-0.007638831929622214,0.01831927238134381,-0.0008453583535187139,-0.0027321942613780913,0.03604670730155267,1.5109774172571964,0.029610998932690008,-0.035128585474039506,0.4828845619327068,-0.01569691105617135,0.06442563757599071,-0.006137751149777692,0.059662456548506576,0.006024495264418995
3.0,1.0,0.03971430814706547,0.07692645018951945,0.0162595059539574,-0.01723455070106451,0.009121381316438476,0.0016029961744111658,-0.015675024647194166,0.04325474979215582,0.09383352501475452,0.000914817339672394,-0.006804777807568093,0.02671336640431515,0.04731718022980558,0.008849667773380681,0.010096595167518754,0.00013100591881831918,0.009254686148635817,0.05635992884328332,0.3403654843907028,0.054302989374909516,-0.01692541773425797,0.2454502669234418,-0.012007570874498668,-0.027419698919806057,0.0010258179162258455,0.08547109457407626,0.0018639251083253483
5.0,1.0,-0.009422903222554102,0.04096248075545316,0.041246786230708,-0.021248970162705366,0.014765741304787803,-0.0030416068944719675,-0.007999678156050204,-0.01027175577689967,0.012089665877033726,-0.0042867973392894275,0.001068893451672154,0.010358523194518235,0.005139264700556879,-0.019078248198540204,0.01598320050163372,-0.01002596353756726,9.33033347909739e-05,0.008384837715465015,-0.5331732907920327,0.021282201397260263,0.015281205441593138,-0.41358035832696105,-0.004654663477055727,0.009790781520652485,0.0007200034993804774,-0.173984010911297,0.0017042712287443328
6.0,1.0,-0.0572763662273665,0.039550572263487904,-0.009222295602775618,-0.020985382208329028,0.014910565113685862,-0.007779983126161036,-0.020290313951552303,-0.015008116357676148,-0.013261800521300927,-0.006928862703630248,-0.006455921609717533,0.003472840219353364,-0.024824741939616594,-0.018678379794797976,0.012748106504424086,-0.0030259116867083088,0.009405548546276624,0.0021659385303759307,-0.5400895707487234,-0.008975191490504965,0.012815855305925244,-0.39453737767046804,-0.01811719703966308,-0.001365360202442684,0.0006435082755392515,-0.16115583887536003,-0.000309220701717393
7.0,1.0,-0.2554904258815978,0.04957484735570555,-0.14063480340596168,0.07540943878246295,0.003961685200157049,-0.02035381406984536,-0.027511294930804245,-0.020586989800649654,-0.02411376620357119,-0.028100998022243327,-0.0024044137639554534,0.006257781671123442,0.005728063519637191,-0.017211679788543308,-0.003215971208497637,-0.004946619270824807,-0.0038493607235012125,-0.021384395731345054,-0.6204539757685913,-0.008681795724812062,-0.052568356598410255,-0.28413549707452984,-0.026891964304914213,-0.0017225176591617554,-0.009272683802095026,-0.070398881709748,-0.0003376625168966512
8.0,1.0,-0.08383911494598799,0.04325173080750032,-0.0028619885052767113,-0.03117349187265473,0.020790295320184355,-0.005627012962749581,-0.0068638683704329816,-0.008332182277143696,-0.009586339437485453,-0.01666893615518793,0.010127217314661666,-0.007458856362436498,-0.027276150844015523,-0.001152954335049586,0.004535171662629645,0.03419328425084643,-0.005089536113706407,0.10917001705328086,-0.5295697050091326,0.04202571072438017,0.023733097177353446,-0.3450230147111315,-0.007678639275242206,0.009621009728951826,-0.0031240535800138784,-0.13840866029372695,0.001892653026445927
9.0,1.0,-0.08528930738258815,0.04067655914994935,-0.13517636800334715,-0.03098894042105819,0.002929253856287949,-0.007414004080399331,-0.007924643498541621,-0.0065497567968657525,-0.020354578835107846,0.0045330662920528226,0.01694188460114495,-0.005717322480178042,-0.027539352017911564,-0.0042871720480034976,0.00697671227811137,-0.02356877700168183,4.983590511864151e-05,0.11745371306643776,-0.5437771397828383,0.04566727869108763,0.023681322830391753,-0.27104211321532257,-0.004031757547034198,0.00845868963725702,0.0015793450730206247,-0.15900330890177347,0.011418240544422937
10.0,1.0,0.014997610069672332,0.08307002546523623,-0.025468024641905947,-0.029835201250550128,0.02342226856302569,0.07533824009815271,-0.013957104335248995,-0.009182341537944557,-0.008539002078049536,-0.0019088929583585986,-0.0059149306760586575,0.007612187697968853,-0.03544195389454117,-0.021569210286502626,0.012295236270470683,0.005496875206537637,0.003821330897498508,0.0027630869532782984,-0.050642376324639755,0.0011035484401320486,0.013673170013156209,0.10344780132913838,-0.015865911990297205,0.0025195602933603995,-0.00010800033929746623,0.0834578074558498,0.0004468478247895409
11.0,1.0,0.02911503828303811,0.09217916832241364,-0.010571001649196356,-0.026942575107174266,0.027331632821498683,0.0884144650469033,-0.012882183206919333,0.02198769478596734,0.004318647328872695,-0.004160754365656852,-0.001539086754057282,0.02504671426475797,-0.013184793473565038,-0.020476582449662953,0.01746679902937371,0.019945995294072316,0.013141653765359345,0.03336097623079741,-0.03310592450741798,0.02953861665223246,0.014515220430989179,0.11876678164377692,0.011285263301181788,0.01744209801235503,0.00024074905029919684,0.08916737577359596,0.01795426107047541
12.0,1.0,-0.03005528216438072,0.03737981712529193,-0.16107669654315335,-0.020554055728896032,0.012630603042034245,-0.004343160195648055,-0.010353140615911251,-0.014443346989937145,0.008305332905111939,-0.0057720587956433195,-0.0029050623397229042,0.0066613899755569,-0.017983554778257426,-0.02391016063715692,0.012044283672502492,-0.025041573259843932,-0.0027877983782321585,-0.03562783496693163,-0.59751912658076,-0.006091650053863225,0.014747462850040922,-0.48030063819703245,-0.018535501674950237,-0.013294575084491299,0.0007200034993804774,-0.1944156717084429,0.0007857911701240693
