f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
3.0,1.0,0.06160668447429292,0.01093770110354093,-0.09704637119371913,-0.0372953998410312,-0.031112717638791657,0.06417704728569619,-0.02359303110251418,0.009419588976960732,0.016258742311375838,0.0011881616784580645,-0.00022173673253912695,0.031707101506727044,0.030198730971003656,-0.008927683902757718,0.02755435387336374,-0.010007484143650698,0.015056307089046341,0.00900418610051792,0.1910208241891536,-0.06562686215113481,0.005314701033629411,0.23718220235469992,-0.02061213598129741,0.012283952340809074,-0.0018436165479861011,0.08422989806737739,-0.004733716770630796
