f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
11.0,1.0,0.006139364413174114,0.02604940953792264,-0.0736281678789543,-0.003265077104184118,-0.00808048776886827,0.03640986534193665,-0.014806833192980078,0.004295072675416126,-0.01018914792463245,-0.00623220568549524,0.004097576888021134,0.008780302563070256,-0.015003788315079834,-0.010014676777290888,0.008813991117811908,-0.00874883057344381,0.0027100486689728767,-0.0046072443821035996,-0.12478391256040479,-0.13941786741881187,0.01388601333665633,0.0784091466239364,-0.050031145175821405,0.018825598659979986,0.005681671550874343,0.06962880503666463,0.012359668144615477
