f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
1.0,1.0,0.027416769344907346,0.0781544758852986,-0.07998443102127166,0.0883405445357953,-0.022945553690011153,-0.009125838987718467,0.004650765285770923,-0.0020854829156397537,0.007809515374689101,0.02128652258591941,-0.011213106847002602,0.002692407554621685,0.14534291854774042,0.1012229983234579,0.01613011991257947,-0.005540766952660404,0.017171540662001217,-0.006156979140140613,0.8418915435580677,0.30138463567886037,0.007242139713126549,0.5408239840204345,-0.039883734546345015,-0.018027607395396685,-0.003097521482232102,0.041852944467311304,0.006905828807353628
2.0,1.0,0.9851544812391163,0.09273351295851076,-0.05663626202065926,0.10976271843129538,-0.022016929248196853,-0.012305654517028964,0.0018214815893592196,-0.011261743436137107,-0.007249649122722253,0.013588482218626578,-0.0014109955806066586,-0.002940095167913402,-0.013084240980264967,0.002443018056618782,0.02067787263254677,-0.003163619268548694,0.026634615114187028,0.008711457490460055,1.3580122836631479,-0.10084034174664536,0.007984985218653044,0.8817042565694027,-0.03858021227221891,0.013533700067220189,-0.00308770879564642,0.039598653018745544,0.0055205780558970725
3.0,1.0,0.07223584249284816,-0.016733596437182773,0.004080450428786606,-0.028564821761920916,-0.02299183520070795,0.014937891965598835,-0.0020796316745812075,0.012828946409932962,0.06764081525319117,-0.0108229404548286,0.008306460588423244,0.03357532168727557,0.1054715234885456,-0.012688895217407714,0.019933996368800666,0.015488833174228535,0.024688692548637186,0.03434181143028766,0.1848547714483953,0.09462909158492327,0.02426213183680153,0.3694366221675384,-0.00395135864873006,0.004914569534332819,0.002444702592742499,0.05033048471190061,0.0017410332303046437
4.0,1.0,-0.14307530260459045,0.0506492639235828,-0.09256792108893877,0.011058125852607827,-0.026422408498191625,-0.03216668195782295,-0.005701162185389698,-0.01819227850681998,0.04209823127742057,0.004122645951704609,-0.0041012780532640285,0.0024315413267777535,-0.02191764237869396,-0.006748101069105799,0.005187979513158962,-0.018353433601426616,-0.004282336013418549,-0.012553873069585707,-0.014456316495120256,-0.07546895342857425,0.009094596852237865,-0.18043134568549754,-0.04467836084328718,-0.03404440960169722,0.0024510026784682884,0.04195660713400519,-0.0011373476042347169
5.0,1.0,0.042874268153573696,0.03411812178691352,0.033889079405914985,-0.004291693225098192,0.007437142737707344,-0.002568272026118852,0.01252223333360741,0.0019358292151344424,-0.03278376629967921,0.0013110295830988045,0.000911284746338793,0.020217758525177616,0.0142481290302738,-0.008894786879691701,0.0013015533238622597,0.0001794548478306411,0.012730255295766584,-0.011625151547572054,-0.5398804453700385,-0.07606519952368142,0.017256526360476806,-0.3926010041646304,-0.020600574004342096,0.025855168118392422,0.0018710394862569775,-0.08319871718705724,0.0015938638684325004
6.0,1.0,-0.06921248676124526,0.03103845108460003,-0.0062580741009865435,-0.002522755013236658,0.009617618224681435,-0.019547139719258772,0.00308848549409324,-0.00019891398708346385,-0.03037438852933034,0.002127613741014227,0.00015931184314311718,-0.0020636498637376034,-0.007361154296920151,-0.010309970348538635,0.0015709638259810248,0.001504059447818499,0.005847872678422376,-0.01579987068841115,-0.5233290074325959,-0.08408225215311048,-0.007678956575604377,-0.39282658243859697,-0.05118835650058926,0.015164794301525559,0.0010687039307094811,-0.07687091093242933,-2.1385941695494003e-05
7.0,1.0,-0.23471285253655272,0.02933643503865319,-0.15649457737398065,0.01208330667848858,-0.006381375902045069,-0.019760883899034257,-0.010987665433749128,-0.007656116739497683,-0.034996530388962666,0.000589993340053132,-0.024122827475760833,0.00045711244192868524,-0.03291318922905051,-0.005167451012579569,0.0024823785590968594,-0.012152210814113594,0.002998763208961834,-0.03378512829131984,-0.5786306941680295,0.08634472013590236,-0.02342069801056163,-0.2016279700240819,-0.08139848797268172,-0.03567577392416117,-0.006653588205547069,-0.06606748794974196,-0.0005798786972216247
8.0,1.0,-0.08218986796220254,0.032079311213386266,-0.061025932934525295,-0.004465810781687232,0.01509739025712969,-0.007816610685461377,0.010518141304856694,0.005434497240663897,-0.02136505026436493,0.002912142760418791,-0.009125177578503712,0.0005144170393037025,-0.0007522761239330858,0.0014569574227538717,0.011614060955623248,0.014321721851054164,0.02417382432533483,0.06441581590502984,-0.4925363808520711,-0.05881710148662966,0.06145124885901442,-0.3587220606967255,-0.05058431742581453,0.019889219122913922,-0.005850398453926788,-0.07290382781501165,-1.4537359494388264e-05
9.0,1.0,-0.0854698835852756,0.031167857035731855,-0.11751270447623725,-0.0031120402191393863,0.009261700825931621,-0.0060862483434065565,0.010922551879522725,-0.010262331738416196,-0.014158103174602529,0.010394507981352375,0.00623335639698244,0.008246754488874079,0.0015605083168906638,0.004197452663984438,0.008479824815927088,0.0029664569147582953,0.0033126352707470406,0.08599753338210572,-0.5043118033156954,-0.05090646035787638,0.05769489746775298,-0.20317142231254856,-0.04479911694275563,-0.016199415951170172,0.0034843752326984318,-0.08253432522817752,0.0112997588777235
10.0,1.0,0.05801828357346314,0.04551027929274138,-0.005360353431129802,0.001998533146402082,0.019130337666741833,0.15466179819523565,0.012409922314353674,0.0035948085534360766,-0.011353705140638156,-1.5009186536008067e-05,0.0032456687614208874,-0.0034916091166280116,-0.0044285133213380545,-0.009170304171411365,0.0082569852201351,-0.007398603435847106,0.012121177163924947,-0.007463521544602599,0.057278782924139134,-0.07701554754161137,0.02362077430562585,-0.0471028431094937,-0.021524737555974723,0.03181658200086308,0.0011305639305532959,0.047431851088840134,-0.00217640329163942
