f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x
8.0,1.0,-0.08921575619216204,0.03817788650925015,-0.09325044447956199,-0.015186782029405967,0.009691813897649362,-0.015169757645444771,-0.02980292761753363,-0.015094668210785719,-0.025597623561476903,-0.005606698133719212,-0.00029590125655908767,0.00025625932907443296,-0.043822385667668745,0.0011151590774495504,0.0006105323617621673,-0.0007752540742866417,0.07045807785429099,-0.5014774188435802,0.04590406710693107,0.01593996981435923,-0.6342078479336496,-0.03709416620885472,0.007921243644140413,-0.0003266244842048686,-0.10407563916289665,0.09181551590918155,-0.003549121959741477
