disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
1.0019284317292785,0.0527829819763146,-0.0594252957234585,0.0520002885860809,-0.0169731459828341,-0.0170917821947622,0.0001621565299858,-0.0298942964861011,-0.0108601407966366,-0.0109926254896439,0.0040560768080284,-0.0045452922079097,0.0055275764705324,0.0020511392801405,0.0072520808413758,0.0158461285213816,0.0166116314471408,0.0215253957445825,0.9065422752132573,-0.1278975881650263,0.0217360682581569,0.5006423885332241,-0.013423953359622,-0.0009683511454111,0.0815334947767561,0.0052321658314881,1,,,,,,,,,,,,,,,,,
0.1153184830173608,0.0665956819925361,0.0169101361024498,0.0110984934472005,0.004878364353246,-0.0002628970895602,-0.0035173189117814,0.0306361060326498,0.0189472788433489,0.0013830641040714,-0.0048837156285914,0.0335272714553424,0.0037240561089867,-0.0028468586594197,0.0290431119327595,0.0253731686925497,0.0179013383756699,0.0326563230267009,0.3038702677953513,0.043963044686769,0.0314090522344152,0.229418619908519,0.0016700431882231,0.0012491089174203,0.0925634400286942,0.0059800177015102,1,,,,,,,,,,,,,,,,,
-0.1347511943758245,0.0522919569372208,-0.0691216551749912,0.0487037404182704,-0.0186216033606084,-0.036080913651343,-0.0037779264009811,-0.0249226935795683,-0.0142073437950408,-0.0112333118568469,0.0121193121550973,-0.0092153348771212,-0.0157493999721656,-0.001742292194392,0.0169444569277983,-0.0219038153302978,-0.0015866962732921,0.0075088300218326,0.1590907211889315,-0.1284629183437205,0.0177528791629409,-0.0511770859259807,-0.0201812665181412,0.0009556541373487,0.083307813316044,0.00249676529831,1,,,,,,,,,,,,,,,,,
0.0550436826323021,0.0256876743866949,0.0220288094905596,0.006501710505992,0.0134553156095943,-0.0048169396109386,0.0112285864680533,-0.0102739701075359,0.0039511632007275,0.001759896280911,-0.0073290054988534,0.015418580227275,-0.016668509968244,-0.0078758435185154,0.0234314646181265,-0.0001663768244297,0.0150359677724445,0.0159493058891327,-0.5617736624763592,-0.0501545728140856,0.0107721595677426,-0.2387591623227241,-0.0001604216134865,0.0004827677715199,-0.1661070187401315,0.0015686463591511,1,,,,,,,,,,,,,,,,,
-0.0456005377459654,0.0235609393421551,0.0049891173468554,0.0041394318590204,0.0135966878558744,-0.004930965156924,-0.0105189280725823,-0.0118565387867533,-0.0023722502876911,-0.0006396760149072,-0.0059795958177653,0.0015638155963053,-0.0174602282427593,-0.0054055107215839,0.0243762045738304,0.0100980157939387,0.0112450226026775,0.0041023325727562,-0.5456040165683128,-0.0618542684388109,0.0101498435285694,-0.2374925737762178,-0.0077860996473853,0.0010713015369931,-0.1529763868231651,0.002602120449072,1,,,,,,,,,,,,,,,,,
-0.2960326910127578,0.0323156474150303,-0.1354004446804262,-0.0207990304981494,-0.0135779499600653,-0.0260475141669718,-0.0075337425289038,-0.0081628014809595,-0.0064518108452311,-0.0117748600793802,-0.004185298756467,-0.0102515762477916,-0.0028756869131903,-0.0048926425976256,0.023559521136632,-0.0027003013705646,-0.0330317907664387,-0.0307949383825451,-0.631183471880106,0.0876913801301192,0.0017082179839244,-0.0517477433898549,-0.0225304228699518,-0.0007628874858375,-0.0680004088109327,-1.4149797856393073e-05,1,,,,,,,,,,,,,,,,,
-0.1103535159904314,0.0230841024662174,0.0046265233895407,0.0019699295813032,0.0142420835690318,-0.0079807063914728,0.0183576371372442,-0.0050415043109791,-0.0012065310074249,-0.0070687067601339,0.0122052371322765,0.0030118805210434,0.0040835896983179,0.0109791708389653,0.018573380946567,0.0191124502815763,-0.0170454325067384,0.0850940232557923,-0.4852817073087735,-0.0541287902986056,0.0470521116913443,-0.1830762753616457,-0.0124169765195502,-0.0003739252603198,-0.133231765790603,0.0035411790802269,1,,,,,,,,,,,,,,,,,
-0.098911464637869,0.0200195531950379,-0.1178641487095698,0.0009439781957907,0.0055807386184471,-0.0288114495250877,0.0192224678879479,-0.0003429054838063,-0.0153011935742614,-0.0031100659620965,0.0014813299186844,0.0019696481317629,0.0010329550366642,0.0041669550356427,0.017928677566506,-0.0074850645990349,0.002597865077838,0.0975777606684349,-0.490797442003401,-0.0480080483361725,0.0548270021068093,-0.0848858407691043,-0.007543130826254,0.0015629623904131,-0.1715643220200144,0.0138216564617437,1,,,,,,,,,,,,,,,,,
0.0859188428926565,0.0511740685795025,-0.0427198214030756,0.0062604550276554,0.0147612004846204,0.0756125858419316,0.0068368218057606,-0.0061499293792742,-0.0112605938104561,-0.0040636329163435,-0.0128631219600464,0.0045853302220258,-0.0220382537907027,-0.008319360305922,0.0296618208196965,-0.0017679114025445,0.0226357292437991,-0.0098655620416227,0.1973421154497635,-0.1011349467774439,0.0387725155784613,0.0279632036224378,-0.0108047945270042,0.0008967703379894,0.0806736946736479,0.0028709948087807,1,,,,,,,,,,,,,,,,,
0.0978446167652457,0.0583490238498869,-0.0374177940851331,0.0055791798365919,0.0199852735199966,0.094675327195357,0.0084959100179707,0.0250493530058673,0.0057151663076363,-0.0019051858977427,-0.0120041843453285,0.0276727447376211,-0.0200536107311854,-0.0068054098175136,0.0289495947868578,0.010734569917351,0.0515944453995247,0.0251018514634261,0.2102103154859321,-0.0721649323067933,0.0253122307267973,0.0466475736636952,0.0028137755489715,0.0003494791287373,0.0800938618854421,0.0165502487519124,1,,,,,,,,,,,,,,,,,
0.0239635352408587,0.0214042896684393,-0.1634794403641065,0.006087968330924,0.0118482334890731,-0.0082395971826223,0.0048832184420305,-0.0098324761947482,-0.0241392811127144,0.0018106490815797,-0.0074459928464071,0.0089160654305408,-0.0179004816006615,-0.0077266310213853,0.0204051014448367,-0.0114680685399837,0.0125424447638663,-0.0507705768336273,-0.6343695971224187,-0.0633312243194904,-0.002203126414281,-0.2850147111806513,-0.0112922991760478,0.001005541640071,-0.1956608357007177,-0.0002261306699241,1,,,,,,,,,,,,,,,,,
-0.1655533764323952,0.020774423858183,-0.1687283802691595,-0.0166217172497901,-0.011334033110466,-0.0131650674333076,-0.0079944850374815,-0.0087970091274654,-0.0069074465715492,-0.0122089230471089,0.0044772165176009,-0.0121319021421337,0.0001756666124154,-0.007551619112314,0.0170695420362202,-0.0137286066748171,-0.0329429433560213,-0.0118909210801664,-0.6413865349456338,0.0588768763650747,-0.001855626240752,-0.2733003942684124,-0.0240390620479957,-0.0006800626967795,-0.1954889485225097,0.0104725919853811,1,,,,,,,,,,,,,,,,,
0.0397737743179219,0.0184187393106174,-0.1535853834134587,0.0010355708039688,-0.0138692880998889,-0.020741507551792,-0.0051978642038422,-0.0201910181356789,-0.0146411757822636,-0.0093630208969368,0.0012002630601779,-0.0072407471197296,0.0046950143904602,-0.0033450923386606,0.0016552839336712,0.0120127305800393,-0.0268431666904186,-0.0341825233742938,-0.574315309115036,-0.116447383539788,0.0079183024850671,-0.190893324349916,-0.0044200813346528,0.0031292540354739,-0.1805074346632267,0.0001917583336237,1,,,,,,,,,,,,,,,,,
-0.3069599574119613,-0.2318378949297877,0.0026857915807352,-0.0225025118700234,-0.0297600257252991,-0.0263784039066473,0.0095755285985688,-0.034782055186595,-0.0196328643038743,0.0012345558276962,-0.0201320380130707,-0.0068960657671897,-0.0059860546187664,-0.0123036459346091,0.0098183444114425,-0.0201218457604797,-0.0017540079897372,-0.0800642170413687,0.1189969529297106,-0.1461121123732312,0.0111315586539882,-0.0381281683584074,0.0112191715075906,0.0035338038637708,0.0674481670844477,-0.0342493915952409,1,,,,,,,,,,,,,,,,,
-0.0296857967315101,0.0232563018878992,0.000879941132453,0.0022748482475434,0.009369837675742,-0.0051351483596314,0.004142918624204,0.0121731899624011,-0.0112345394635367,-0.000908021545292,-0.0116865458797313,0.0082960943574463,-0.0179130031915067,-0.0076144781590402,-0.0185986065251925,-0.0151292273030793,0.0109125316059918,-0.0363280343416562,-0.598630850076142,-0.0612653944772354,-0.0027367213177774,-0.2521167682436014,-0.0074202601586085,0.0007396628738044,-0.1715727925502568,-0.0315628451359184,1,,,,,,,,,,,,,,,,,
0.0432009624668904,0.0657904627573501,0.073509275301089,0.016418096896058,0.0194780605833172,0.0363130637922733,0.005666557721784,0.0416766487555715,0.0764469935213355,0.0016079501436735,-0.0012271420562285,0.0324913974783019,0.0580374371396855,0.0081431561745427,0.0654310162235305,0.0475170218785388,0.0186389270654176,0.0366444678714433,0.3541674837651142,0.2949240954346923,0.0421186456832057,0.2765527450921607,0.0323548526793302,0.0054664467054016,0.0969306358625664,0.0060257402281952,1,,,,,,,,,,,,,,,,,
-0.0710094484872307,0.0511160529431953,-0.072826108158636,0.0032356341203312,-0.0162396024929572,-0.0239084028115134,0.0077304186283806,-0.0180197715449981,-0.0078932209498887,-0.0033593036253237,-0.009246385712425,0.0096747751267314,0.0052325951779405,0.0090906096681006,0.0152145763827384,0.0061275148543441,0.0032813694834649,-0.0848045901971597,0.1898991066965414,-0.1278457648759524,-0.0542235600204911,0.1783594378900737,-0.0176138599134722,0.0011763604217297,0.0705100196808118,0.0019353654776887,1,,,,,,,,,,,,,,,,,
-0.1082781905857818,-0.1907452386266156,-0.0886943835518933,-0.0503771625226558,-0.0169251717203189,-0.0208498012344072,-0.0056310267655403,-0.0290269217106301,-0.0163148538733683,-0.0095441485462887,0.0013870017608815,-0.0212043919735284,-0.007893620254619,-0.0059145271974764,-0.0446786265342453,-0.0116965355674047,-0.0433820312975541,-0.0643151013238942,0.1106098860119863,-0.1568657395008389,-0.0975390195686397,-0.0203240423553783,0.0047531290589647,-0.0001673638412906,0.0634446807914147,0.0098747355381894,1,,,,,,,,,,,,,,,,,
0.036456485851232,-0.1711656947662042,0.0412445019013062,0.0130703357706538,-0.0034492753304717,-0.0081034702642902,-0.0076255082873133,-0.0199901802712231,-0.0113525539597185,0.0005997979290543,-0.0004153304248579,-0.007020454552548,0.0009003727190163,-0.0017342436934438,-0.0218419450421131,0.0176119261675872,-0.0050645523240493,-0.1097562759016936,0.1919490075543792,-0.2116341125071635,-0.0586346608498002,0.242708440449508,-0.0209236611177715,0.0008111773821748,0.0800787548219997,0.0034831699706218,1,,,,,,,,,,,,,,,,,
0.0111797239477326,0.0579500074709408,0.0415563553802299,0.0094160176210628,-0.0243350427950453,-0.0007788561669025,-0.0097756472350934,0.0270587953097832,-0.0003323015887286,-0.0019325603645081,-0.003221785636698,-0.0190690499684366,-0.0241113917847523,-0.0053406727507539,-0.0304871517262999,-0.0001881537234704,-0.0089241637666316,-0.094303446872656,0.2477561168695839,0.2004271166169016,-0.0230683500575335,0.2373886723240129,0.0207070860777376,-0.0011343761902966,0.0845112019571138,0.0028301309224018,1,,,,,,,,,,,,,,,,,
-0.0950921341966209,-0.1942347480393066,0.049574146288663,0.0186001771059268,-0.0046176422065733,-0.016790990742178,0.0001543617102386,-0.0293553255621929,-0.0025514910372756,0.0004591438530997,0.00644585977675,-0.0114980037686194,-0.0018564071381664,0.0106994078422618,-0.0212540402713207,0.0050386009470651,0.0041895761408949,-0.0568265882193875,0.1332620419398258,-0.1380816090241857,-0.0470351024862357,-0.0114316212956917,0.0152709450637859,0.0022303270064601,0.0699326791740556,-0.0314354567052701,1,,,,,,,,,,,,,,,,,
-0.0922225520529004,0.0617514878542311,-0.0677892707728525,-0.0113302762231788,-0.0258915322762261,-0.0226736178596463,-0.0057098466254409,-0.0199822010518473,-0.00639490669535,0.03000111195798,-0.0009827026436423,-0.0060251926740532,0.0109271896078453,0.0021457413026979,0.0177913472250373,0.0038517835293201,0.0049562626937875,0.0143860692501161,0.1877247833544236,-0.0778500546048158,0.0406039061450876,0.0338777503886007,-0.0087835394093605,0.0010359758659806,0.0847924802297816,0.008719727403961,1,,,,,,,,,,,,,,,,,
-0.1510483546112088,0.0662510941364258,0.0604957895212163,-0.0065326410904951,-0.0022728229949181,-0.0090998483851448,0.00502463914941,-0.0190261887849841,0.0042199547094395,0.0313815148965956,0.0015328978414579,-0.0145324690339613,-0.0073424768403538,0.0095307569225319,-0.0313622888313632,-0.0029366805321762,-0.0123356468842401,0.0083123323654071,0.1719325548262774,0.1328092527904538,0.0303621505701197,-0.0453389023146406,0.0211239889084701,0.0015825561759853,0.0844666978499119,0.0116123180203289,1,,,,,,,,,,,,,,,,,
-0.0680989501220298,0.0516151166388823,0.0199255961962077,0.0072901344878293,-0.0266243724355014,-0.0165020918840791,-0.0016429597275257,-0.016642524855373,-0.0236532778218547,-0.0045246409116381,-0.01092928183374,0.0247700137508353,-0.0018129329475831,0.0091580392960558,-0.026777371632056,-0.0008585213917018,0.0211612411526693,0.0251172229345952,0.1784781944047248,0.1019880681942307,0.0181734908728548,-0.0230011797634032,-0.021512353428457,0.0017454909927977,-0.1604562622427122,0.0116229191022148,1,,,,,,,,,,,,,,,,,
-0.0928649347364366,0.0641198885801766,0.0364274339911141,-0.0249643521570955,0.0141995058830789,-0.0209951560140674,0.0047281820096528,0.0001711335607087,-0.0128317807957699,-0.0184527318276753,-0.0041391216804846,-0.0115910593912992,-0.006181221051379,-0.0001353790528535,0.0144340613588457,-0.0041965600523018,0.0034931546785381,0.0077840768895584,0.1773427173577854,-0.08450879770981,0.0271274834655911,0.0168377099982456,0.0112109473545564,0.0013110759277819,0.0782772090147361,0.0010589826471812,1,,,,,,,,,,,,,,,,,
-0.0893920051219104,0.0642808183971165,0.0579511112278178,-0.0231759827600478,-0.0082428316440022,-0.0227385098567746,0.0085440717415242,0.0017754386484588,-0.0027540591898444,-0.0124282884662223,0.0118709955189938,-0.0059021316623854,0.0101274670707924,-0.0053739797875764,0.0339601139240996,0.002579276727678,0.0014574529487165,0.0669698058596774,0.1876634580284183,0.0268843583362807,0.0253577858464704,0.0243742894177523,0.017841064493939,0.0013121350632332,0.086167215496958,0.0144634679248758,1,,,,,,,,,,,,,,,,,
0.1027188583201739,0.0638897441880708,0.0375474039829207,-0.0071983567309471,0.016094418811243,-0.0051734700552174,-0.0035515897001754,0.0033473187871939,0.0065063764168955,-0.0011517569570129,0.0191348417702802,-0.0132407682785196,0.0084047661989365,0.0030692207539367,0.0166280117366461,-0.0002389093399052,0.0195477553897842,0.0525871387361992,0.1818070800024477,-0.106222651533123,0.0344976617021763,0.0387216150475613,0.0160471788608973,0.0021832276297661,0.0966909857727276,0.005392758225732,1,,,,,,,,,,,,,,,,,
0.1354515328152689,0.0716437325536494,0.0889000288578106,0.01817934725623,0.0098620975915089,0.0037109302219916,0.009929917108375,0.0067326728475131,0.0259874515207457,-0.0056443311406995,0.0244617907600053,-0.0019907207841179,0.0355696179584221,0.0025460682676774,0.0343695708900895,0.0156917134520357,-0.011691205711064,0.0328247573979756,0.276477147820151,0.1858290971043618,0.0449744957757227,0.2623022417617074,0.0211121366406333,-0.0017767316676685,0.0921515928533171,0.007031303933763,1,,,,,,,,,,,,,,,,,
-0.0406209499035027,0.0687009721472628,0.0834975839053106,-0.0047862760700192,0.0038706365060541,6.408671081970657e-05,0.0006653933799341,-0.0010359390544189,-0.0041742240415751,0.0093308570131713,0.0113471791946888,-0.0011274673842436,-0.0052573287877875,-0.0043906194605023,0.0073197815868487,0.0041098798560579,-0.0094480364817544,0.0680691644606107,0.1971978329122247,0.1641823540952535,0.0311414622795983,0.2086729110611153,0.0271305092260166,-0.0021781863482911,0.0872619755419401,0.0085405613372056,1,,,,,,,,,,,,,,,,,
0.0049079329676798,0.1051891037648161,-0.0608491610802467,0.1606718333907164,0.0752655357588841,0.0547157100532889,0.1435141967831434,-0.0165504683611023,-0.0110671538360319,0.0031299843850322,0.0221583646478594,-0.0053961014658142,,0.2926653445232743,-0.0089574729028143,0.014864097616101,-0.003643203494186,0.0327033176038998,0.2582279258781446,0.8302712148833886,0.0073218088081727,0.2605593395079325,0.0085527337216805,0.0143221423312559,0.0725411922938801,0.0050001535541188,2,0.1112795999375421,0.0133814170957515,,,,,,,,,,,,,,,
0.1613280891624342,0.0505800273913738,0.0100252983926295,-0.0049934605962251,0.0433841284182104,0.0742798688603163,0.0044947288990375,0.0185064260905072,0.045019669983156,0.0029007951499266,-0.0007152810546298,0.0314910260866684,,-0.0071402814839198,0.0202929573763089,0.0083319693089713,0.0055073016514724,0.014296575062225,0.296678107043041,0.007367328462507,-0.0025180101512543,0.2430740881969824,-0.0033947184483181,-0.0125268284531935,0.0729260792962989,-0.0018195290550015,2,0.0865542866084159,0.0031899306206035,,,,,,,,,,,,,,,
-0.0707348261322144,0.0688522743372794,-0.0614690481770989,-0.0142983535934662,-0.0267239367788898,-0.0360943448683225,-0.019168829503052,-0.0216233446929092,-0.0237133251322544,-0.0128908585556351,0.0108596848290976,-0.0128217809707417,,-0.0220517200234169,0.0192397903235968,-0.0206386349695024,0.0057115976357442,-0.0089930682304434,0.1988997700045922,-0.1749397080011439,-0.0011649761484653,-0.0450553434494407,-0.01634448784857,-0.0006621109673567,0.0675535041324817,-0.0023236883782673,2,-0.0388342558653799,0.002378020030714,,,,,,,,,,,,,,,
0.106640385597205,0.0382599255190451,0.0477772520711833,-0.004866261224686,-0.0126833795405034,-0.0078024428725929,-0.0031102858960016,0.005610011358385,0.0001152205544386,0.0040377749857145,0.0001696783033736,0.0236950143104319,,-0.0301540545070852,0.0095589464013125,0.004789199317474,0.0026400637021727,-0.0025581066008439,-0.4672752798031001,-0.1002651847472647,-0.0022060852580836,-0.2273605198832389,-0.0157685779493728,-0.0016782818996846,-0.1617063957882865,-0.0098769990155667,2,-0.0408605403076349,0.0192516682177756,,,,,,,,,,,,,,,
0.0336854946203016,0.0363115629726491,0.0125235207655371,-0.0081640570681561,-0.0143068552002566,-0.0094413363258908,-0.016873508152857,0.0037971935636621,-0.0126224372152666,0.0042058192373259,0.0030295720507445,-0.0039251221789417,,-0.0342388089753835,0.0084036969542125,0.0055169426311157,-0.0012226443049687,-0.0125684743515714,-0.4458083123207982,-0.1124715871092594,-0.0163504704727902,-0.2459355325145099,-0.0090934241441638,-0.0023746458375601,-0.1459065504723235,-0.0068095286124116,2,-0.0384799225487651,0.0119424421395591,,,,,,,,,,,,,,,
-0.1999768420745406,0.0480541322313357,-0.1584871822267913,-0.0129677248527418,-0.0146740506545273,-0.0250257395148905,-0.0214639208847188,-0.0144498297742822,-0.0179003819649761,-0.011108935306529,-0.0128705372833923,-0.0119356122602313,,-0.0227479294688615,0.0179575358336958,-0.0036765791111496,-0.0197650477587562,-0.0121332568163774,-0.5763383933491121,0.0189734362605761,-0.0088830637776268,-0.0052940720407611,-0.007355149211518,-0.0014937184952183,-0.0788498819057439,-0.0009324675636917,2,-0.0358654291443973,-0.0100215406833967,,,,,,,,,,,,,,,
-0.0434141338572735,0.0391814925926059,0.0025476839006033,-0.0074462721889104,-0.0097421849240471,-0.0116172867266487,0.0035266218743593,0.0050088255263338,-0.0092052664961481,-0.0106156713942991,0.00716177479948,0.004359026580921,,-0.00860826241016,0.0178745076702876,0.0142969267394011,-0.0118949936830387,0.0503670883413995,-0.3964638848298364,-0.0945061831285822,0.0919466160596521,-0.1556059855053676,-0.0103543601963807,0.0005461575905825,-0.1395459079155993,-0.0051297176983148,2,-0.0261634562954188,0.0193639407865295,,,,,,,,,,,,,,,
-0.0254193001572123,0.0401497381395718,-0.1419488528185746,-0.0139518322207021,-0.0104282515855512,-0.0371193660971152,0.0038940754025875,0.003082685691877,-0.0253451916367613,0.0001829997060605,0.0056840606983227,0.0064327938918428,,-0.0078841909431075,0.0159856031262824,-0.0075866416646355,0.0101966709217627,0.0565127081437609,-0.4194088445195316,-0.0901928013428224,0.0986205076836349,-0.0753575546994805,-0.0068573027928317,-0.0001969794331202,-0.1532094993869801,0.0133223754311369,2,-0.0283785871945701,0.0209162831409167,,,,,,,,,,,,,,,
0.1395970994928319,0.0712041855692102,-0.0197538528095738,-0.0004379611772403,-0.0087671915720251,0.0945411196767144,-0.0069314820347717,0.0047086176808212,0.0006110441411166,0.0018693213031304,-0.0025302421520511,-0.0060064496061891,,-0.0335220729567299,0.0166038876895964,0.0066033134722033,0.0007507992888614,-0.0079546213257808,0.2288619831085015,-0.1407191565630393,0.028189575769412,0.0559066059414181,-0.0138832681195673,3.531391136627794e-05,0.0715107531124473,-0.0072067171624184,2,-0.0287028311036883,0.011787354552181,,,,,,,,,,,,,,,
0.1601499936328118,0.0786938874814644,-0.0156553861624982,0.0001206521746808,-0.0058769808083567,0.1072612189082178,-0.0081985402460123,0.0175976544638727,0.0139501855162417,0.0031781325231299,0.0020415231587188,0.0337307443372987,,-0.0346568398050249,0.0184572574293559,0.0201515336818447,0.0091209249378246,0.0078808674969278,0.2455752383852646,-0.1206579771218312,0.0094738124283868,0.0677565994499713,-5.6954794518820646e-06,6.071891158337429e-05,0.0756103894477272,0.0189172494327802,2,-0.0139258358047326,0.0210713100040305,,,,,,,,,,,,,,,
0.0928680874382791,0.0361471069232254,-0.170801348632723,-0.0061278249550533,-0.015270760861632,-0.0123249640490203,-0.0043902581256727,0.0044698557501877,-0.0037144652032998,0.0034716634190785,0.0003117218137381,0.00656376364725,,-0.0388316132975153,0.0088612612244995,-0.0050460692474058,0.0028114276588197,-0.0173578504817638,-0.560057511953822,-0.1136748879751308,-0.0263570967650672,-0.2800884327565427,-0.0101879991388635,-0.0016908010925598,-0.1863149824461403,-0.0113794469900089,2,-0.0507296681100947,-0.0094382518782802,,,,,,,,,,,,,,,
-0.2014610340907711,0.035968813992934,-0.1914826307142501,-0.0070569932509264,-0.0172456056318583,-0.0107719535626425,-0.0233331132971621,-0.0128293496385155,-0.0108474460129993,-0.0095695531273312,-0.0128718302811879,-0.0141714078027028,,-0.0269695922597312,0.0138143527143568,-0.0173795480283511,-0.0199373443488608,-0.0064249077337084,-0.5857243620323327,0.0036602560091635,-0.0157621935897643,-0.289905605095463,-0.0053745583887204,0.0008582694343972,-0.1603043652011515,0.0042574499311993,2,-0.0472831560431888,-0.0273736771558705,,,,,,,,,,,,,,,
