f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
1.0,1.0,0.0262140135758044,0.12622136122851124,0.0012930320429947626,0.0674525906066264,0.00431091226208958,-0.0021512626110643633,0.04060398287384687,-0.02108739298227041,0.0056700965600110466,0.023202632101189967,0.0043212762720680874,-0.007288966695170866,0.15415441755818107,0.2314989806460516,0.01332525685539044,0.005622205876845485,0.032520552113898184,-0.012170698081685409,0.8433215917551594,0.06173360195930081,-0.019145712154212357,0.5463704427469198,-0.018571196079507954,-0.027361404033626847,0.0020494814482332124,0.04527800357338711,0.04003916632056588
2.0,1.0,0.8235803567040008,0.09733067291257452,-0.021205575559533882,0.08033115438356658,-0.0034354468947063862,-0.007788686900172853,0.004774578629416022,-0.017763193632389894,-0.015005149867208507,0.023985448929228756,0.00902382000639568,-0.008127282212311618,-0.02105217313245855,0.00037877008621239395,0.002138060528962479,0.0006991777114604746,0.044968679316513695,0.002131402084624229,1.3146509959622605,0.03440881851113213,-0.024154848988265927,0.9693192628739016,-0.05521014987931549,0.07196306820952408,0.00040031605264475895,0.04671878310617606,0.04374920610496963
3.0,1.0,0.07820665794282697,0.00818447800018084,-0.048919479183336015,-0.010331514671279261,0.018832410110865717,-0.0028330795775956263,0.004157592313652945,0.0518714061466443,0.06563542532893157,-0.004970242622650208,-0.004354456720795568,0.05183951796946702,0.15037249899654803,-0.0033358075201199875,0.01586510713990587,0.03511333854919052,0.018941865319325894,0.016699900763490916,0.23701713819186332,0.05503760888324546,-0.014552539435125158,0.4347801336921185,0.015433377087646888,0.01007916392204823,0.0006363330002674719,0.06527388500130829,-0.0059399449464554565
4.0,1.0,-0.18675702838393934,0.07126442138333312,-0.02988869798623073,0.035185963321561146,-0.00609093269150334,-0.010403198481784722,-0.0037165759528541287,-0.04550164141585386,0.013639195908077283,0.0038172345304550936,-0.004036752821378284,-0.014025535415856558,-0.03463650358672384,-0.009847001770546553,0.002100845354796261,-0.007468912377205168,0.004407770613599919,-0.000569709434349855,-0.005821214449763846,0.022838129963014746,0.023753273534176573,-0.20281531194992927,-0.04674937011645965,-0.029069670047671813,-0.00022136824163564254,0.04989739548415134,-0.0033061514964068434
5.0,1.0,0.048441247641520836,0.031299603013690266,0.041674121775994125,-0.0005964618923971639,-0.003246879987956245,0.009183842228355615,0.004009446224529433,-0.004101363515902468,-0.018986277645134234,0.001181140814263895,0.0031672680453419047,0.026514657276585907,-0.03501035320631267,-0.0171473861468756,0.005304533446854059,0.015984120410939315,0.016302228175540355,-0.004977251616629242,-0.5267200760807959,0.009364044494601232,0.01878043351020216,-0.4904465795985697,-0.0408698179394356,0.026257381869698976,-0.0010471990132268775,-0.11429420322434462,-0.0038121139525635955
6.0,1.0,-0.044866519525110865,0.024902137332894203,0.012609207282234813,-0.00019254633673966679,0.0017532053789686857,-0.008131055390907818,-0.008305255588047976,-0.007322683319220181,-0.026585920771991057,0.0010479329381206024,-0.003558130974888001,-0.013350723317530944,-0.028169804033800178,-0.025327282478686954,0.006455742361837875,-0.0017461507520590996,0.009524914508814585,-0.00885629437098765,-0.5185592355415255,0.00014068291629232456,0.02556426140189134,-0.474352701972642,-0.06042858320586783,0.017366910783884578,-0.0008177343288671781,-0.09987415224064634,-0.003422458397755075
7.0,1.0,-0.2568930566994918,0.028362218563559766,-0.10929367876801835,0.014507186261200821,0.0016391903593451795,-0.02157706614745807,-0.005085398164832295,-0.02181403525278933,-0.029073458254904205,0.005721928347819719,-0.027532630050175828,-0.004353461411259797,-0.0096297244466824,-0.00906734319795678,0.0012422080552437803,-0.010814824823964852,-0.0076198574220741186,-0.024629214568914273,-0.5613251359068048,0.004384429193986982,-0.04943650771563279,-0.21769690609162817,-0.05127512641178127,-0.04060607001797914,-0.003972693463952293,-0.05278681955444548,-0.003931500049121373
8.0,1.0,-0.11253242263994245,0.026162146434025774,-0.009228600169790074,-0.0025039535021090355,0.006505648018202605,0.004825002744225894,0.00848098125022656,0.0008156357325137277,-0.01949767773352277,0.0006668241286243574,-0.012416597063983407,-0.005833823582328355,-0.03087942626569968,-0.004472116830950542,0.01179078410806142,0.008348284431567796,0.013208958727730633,0.054989310262792086,-0.49099592305643613,0.08360282062695022,0.029089631077629553,-0.39721611932612394,-0.0469861668122652,0.018983735410752253,0.0004001141753814375,-0.09675283350022096,-0.004824619793536241
9.0,1.0,-0.12101296401534216,0.0310467576331017,-0.06685915142345591,-0.0026601679292627706,0.00078111818557369,-0.00034351741465874646,0.00448781324154899,-0.006498095060521231,-0.02584581067805744,0.009046445176822992,-0.00018275125822672742,-0.001633512376165448,-0.020965527810045327,-0.001734261542091745,0.00486936946155211,-0.003865005927181396,0.008755149748722267,0.06044427205259932,-0.4888169710993987,0.08034850599872254,0.02571049325454848,-0.22641031641069648,-0.044667828217489346,-0.019593120111036685,0.0023781497656256336,-0.08358928364409406,0.019264071959464626
10.0,1.0,0.0914793096074315,0.0397312399444632,0.005299575861088843,0.0035084821913893114,0.00012585578047706147,0.08831132808537046,-0.003148134794182434,0.006686866056707767,-0.028100614794427006,0.0024083606421325416,0.00091299872622229,-0.006864848022589441,-0.026941486324496607,-0.017765575479952257,0.009450161773767117,0.004083765734592433,0.01630721825620901,-0.00788390870814292,0.05778972779825609,0.03545350186360576,0.020174521356276752,-0.04598354920236539,-0.0492422189357667,0.02873469999773001,-0.0017303070280818675,0.05994003371214555,-0.006807067664327025
11.0,1.0,0.10080026036235727,0.04141112285305575,0.004815819652213744,0.002726922604365072,-0.0030604705185067,0.09159460026322258,-0.0031831178960267385,0.045632549405838344,-0.005356222007079367,0.0031644692518453706,0.002630508660629446,0.034404070504998926,-0.008667474173758433,-0.015941433988346767,0.011810410862498009,0.009831233344211718,0.024205014657116067,0.016994539806942523,0.063917027571545,0.03709828741244997,0.023235603692618307,-0.03154749387091547,-0.02751785416453538,0.02928701056538547,-0.000614922660862881,0.06923397320283724,0.024975737636922193
12.0,1.0,0.03883959299739363,0.02473765380917719,-0.11877198814162153,-0.0006054576543684767,-0.0010341773249861411,0.005416571960815063,0.003088838514447628,-0.004037105709626986,-0.019141029259518192,0.001138340307599815,0.0018578247815605679,0.003292575265278569,-0.03531402243142839,-0.019659387075113714,0.0012707833625645584,-0.0022742641373677723,0.014509255213958032,-0.027396004765495606,-0.5805202614210703,-0.0014156951790261856,0.018421497969937358,-0.5537828522218817,-0.051344171417798845,0.005189034864367549,-0.0016577138483537001,-0.13156902948357221,-0.004361961646858077
13.0,1.0,-0.1792824044563806,0.026370975905137175,-0.12507576704544343,0.012814229674146953,-0.0013342257164337848,-0.007384730217428705,-0.0048877084905399135,-0.020172650869981462,-0.01606322096322373,0.0032315017177597456,-0.03433599683040216,0.0016678550066346817,-0.013976632781705032,-0.012707841735309897,0.002666975983046874,-0.0067114425024923825,0.0001745420663529897,-0.02438127033246793,-0.5926905257206401,-0.007146903686918618,-0.04466713233205408,-0.5072941291397548,-0.05017452845514615,0.03110686362462067,-0.004364755131715761,-0.10381206529635534,0.013211969678424616
14.0,1.0,-0.006869986580966188,0.02599627357976834,-0.12551865133463547,0.00974349977248237,-0.005607990419611148,-0.005235212366062049,-0.006275686281669397,-0.022543049956431038,0.0008397258595471589,0.004184191761796023,-0.015479077997304984,-0.007974625017865963,-0.036042034209694665,-0.011413958190108944,-0.00406482607337976,-0.006691187555650277,-0.05821828104955628,-0.01663421115343887,-0.5668618878175161,0.007176943279690218,-0.049304629852727634,-0.4769465967392704,-0.049218578551505215,0.019345374642794726,-0.0011718240721190101,-0.0897984213236793,-0.004362002236010278
15.0,1.0,-0.32114713544291046,-0.17380659352245797,0.006046489064627872,-0.015579164707552511,-0.005658407316717736,-0.03188772535038912,-0.00228192142053033,-0.043121774646328145,-0.04102197975234234,-0.015704515691739068,-0.0022657205348223016,-0.01966581990313137,-0.02893143397703308,-0.03227078068765315,-0.0031124653930543543,-0.00275371323822144,-0.010311421577470222,-0.05394000803159092,-0.02455903153307928,0.007056305300921978,0.016499141944852844,-0.12036360370350546,-0.0028945147890349246,-0.04239340704387653,0.0009021419157808153,0.045127173080695304,-0.01078698264776088
16.0,1.0,-0.029233241342288385,0.015393367355999573,-0.005895255618758198,-0.0020864407079119506,-0.00453953010409322,-0.0007752924597412058,0.0007092089544777999,0.010194283228202986,-0.01974592376816993,0.00047486697830512897,-0.0007303738031510131,0.0013149219737933627,-0.04032426526571586,-0.01974445391545534,-0.01818861595892994,-0.009829984927917175,0.01111509706815043,-0.022139382053415202,-0.5502113082650509,-0.0016941817171835859,0.02017941302126935,-0.4919802621012653,-0.052729545617359874,0.007017267776416986,-0.0006974149063754291,-0.1206894246989183,-0.01159026332734486
17.0,1.0,0.046364206486019605,0.03301178853635323,0.0397351365380678,-0.007268607020270081,0.02675736766772695,0.011848483123429798,0.013044234443642947,0.07082012976403447,0.13140267162427682,-0.0023800417807087935,-0.005821866236436722,0.05752252424307672,0.16599064950118955,0.005894211704822218,0.025682070633807366,0.046192749157713736,0.024874725030300218,0.028228010406124864,0.2740004248602465,0.05407686672272905,-0.012961447703556594,0.4945478174176928,0.1012328638440895,0.022995732239843015,0.005961035651314488,0.0688354400324153,-0.005801646305422474
18.0,1.0,-0.055418816244338795,0.018263106544695085,-0.011481849628136902,-0.00856163679636211,0.0001907254540436847,-0.0001651525253164491,0.006642732243352992,-0.027241608945491203,0.017783980418550102,-0.0031251217568750633,-0.022893514435967974,-0.012072839273628375,-0.032826318437468596,-0.01055285237015128,0.008725289529944504,-0.012555761011889752,-0.014518577872112812,-0.01206830184568012,0.20645355935719364,-0.08797513517947296,-0.02257553247678365,0.3520492164236028,-0.0925676229880495,0.016171759800424266,0.0018544863203604047,0.04891194267043464,-0.00736054458194413
19.0,1.0,-0.16658574958190409,-0.15078504953984195,-0.05672711574227753,0.0017534280753566203,-1.0065377965754905e-05,-0.013096185454061497,-0.0031657137051014058,-0.046144640827515494,-0.04814501563244232,0.0030188155574076606,-0.027247100309743345,-0.019910192043050202,-0.00748475346628742,-0.008431277290099456,-0.0023952464317663746,0.008253179733061094,0.00012884390629783578,-0.054942235001529414,-0.044470625442212634,-0.07359665604525213,-0.04275788832869212,-0.1896444439361661,-0.010998097957984234,-0.03893799447724597,-0.0020681633261382675,0.044610251113747904,0.012523857977528854
20.0,1.0,-0.04326996512900265,-0.18714749752520915,-0.060802846159873844,-0.013124922696668415,0.0009521837951607446,-0.005271753385966468,0.0037777613360579,-0.026471087195650694,0.0042918790212768225,-0.006769194964118692,-0.045847483305155194,-0.019061914728074694,0.10880300874534404,-0.026804472740458742,-0.002961820978382752,0.01861901067271131,-0.024740039378516786,-0.041495839236877184,0.6396367271464707,-0.12408322020532098,-0.016317681858511502,0.3596647280383013,-0.06394371216326714,0.004295768498697736,0.0008355980579913154,0.04389464428555031,-0.009354098643756685
21.0,1.0,0.01534859777876461,0.0031809187385090877,-0.02472438848608771,-0.0017573503069963246,0.0006635765856455248,0.009662589745464493,-0.006343190140067418,0.037816918985259365,-0.019351186812878257,-0.0021546376797597164,-0.004498251403585606,-0.01924155472695742,-0.008565661861631511,-0.010719034696135957,-0.0038649249996542023,0.007071170986685752,0.03780962879553828,-0.013845436602505503,0.2567180059227663,-0.016449110199804495,-0.01531440184218341,0.37233324503463827,0.05384718557694518,0.010976699467842225,0.00020491671552415935,0.05522399648945092,-0.013212018772274159
22.0,1.0,-0.09088995137234844,-0.1631663240974056,0.012510689605767254,0.005245935495169288,0.005128805950112139,-0.016569639244039886,-0.0037510432622161324,-0.023111972261173976,-0.03057221467938887,-0.013340738400472696,-0.002463221249999088,-0.012994761482061173,-0.005446744082290917,-0.026488075677843836,0.003816887431839563,0.004703820808882125,-0.009077106667018215,-0.030058717009543573,-0.02949026515111417,-0.05585793169802083,0.013502570173924937,-0.1284100159301223,0.01921101974611657,0.01635649274255493,0.001854321973200694,0.04561823153665252,-0.008095223134405341
23.0,1.0,-0.1213570898438583,0.07546231195467007,-0.02622769520002416,0.02354455526839034,-0.0017331324906236195,-0.002406285845936948,-0.005191370453006737,-0.04361578999638694,-0.0011372672485294535,0.006388064749850679,0.009919725214093808,-0.014987584162925066,-0.023143564255227116,0.015136325662241462,0.012349711269873956,0.01654430951193187,0.011396817192618066,0.0080411167566166,0.010069832320213705,0.033696765547414534,0.018278047743476276,-0.09808643101796409,-0.030307883157292787,-0.03133942434233349,-0.0001699182544939349,0.05543312486986934,0.020461268446229777
