f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
14.0,1.0,0.09886970852349855,0.019749489226861983,-0.1426667199539364,0.015197651958132694,-0.024229747866106884,-0.019865825308995468,-0.02138002176806345,-0.007825265448702795,-0.004958571596424315,-0.015833810752297395,-0.017285566558060995,-0.007007333538290284,-0.029830910770047753,-0.0016533897078794446,0.01512408520986574,-0.010459066610817244,0.008532826897344206,-0.012965796291263803,-0.5898831310453525,-0.12855602117932188,-0.008472421225243687,-0.5540929534648595,-0.015243655406841592,0.0004066199328867611,-0.0808822895658469,-0.0005656571723307987
15.0,1.0,-0.28304438094527584,-0.16723892094439252,0.029939564074197723,-0.00972228533338516,-0.028926965504787603,-0.031110998993031783,-0.006634770541311384,-0.02477297801202142,-0.020551971183073336,-0.0009146068496408545,0.0034188249123436347,-0.020050721283899234,-0.027759568192114354,-0.014990140823289744,-0.026972320927771683,-0.005007232596456024,-0.006247797936843225,-0.048227749752554255,-0.11269454617485336,-0.06685549933284861,-0.01567018332296249,0.13164833301593185,-0.020630097261319237,0.0011537399847078263,0.03948063567277548,-0.07885020533069555
16.0,1.0,0.008057690285996422,0.01615003685061382,0.019516233563699387,-0.0050672486110425775,-0.007119289076467289,-0.00920153159613874,0.0014810293740207625,-0.0024722149056747556,-0.03463787340882773,0.003962003973263015,0.0014252655953286327,0.007351310289289234,-0.02510412628267424,-0.019723616558214807,-0.007942687183060284,-0.010503913278159126,0.0017489327844381834,-0.024914659651165138,-0.5379636980669725,-0.047165710039235,-0.006163726451986988,-0.5729447096915086,0.0037715296184286447,0.0011535691947194828,-0.1031407194006944,-0.0336978980220799
17.0,1.0,0.1502475322812331,0.04020333326102378,0.09749364329375194,-0.0050241563555196884,0.0730863973709251,0.0703791724433719,0.002581302557818381,0.02597237983447846,0.07820540738635026,-0.0016948340713505727,0.00621173061994716,0.02969376926526546,0.17184652057491578,0.030800261448926416,0.05278825553118887,0.015842996361412703,0.009154745571082689,0.02693121295883896,0.3054029962180282,0.14862630327386006,0.023522098581074746,0.3713543708167905,0.004047540464415758,0.0001542780022376443,0.06496697816033299,0.004065232492217567
18.0,1.0,-0.02691848273910673,0.03796994060366496,-0.062040835261292414,-0.004408425510330865,-0.02363620100098831,-0.02199908138123424,-0.0006344638487940086,-0.0046095780622858774,-0.0015047923586255858,-0.00011893455800359305,0.0006114254509718383,-0.0027599408698059293,-0.023198513599491988,0.007843778257559171,0.01370081017565506,-0.0029413728704970254,-0.002806432394229488,-0.040072511855566956,0.30150880968028954,-0.05326272469189005,-0.015748300896500905,0.30191411461301393,0.005557473640023698,0.0010015163449192798,0.04537153501967067,-0.0010432991133726924
19.0,1.0,-0.2207918887002899,-0.1648352915522351,-0.07024366723420056,-0.018077505323232906,-0.040005003046898954,-0.023154580232631155,-0.009534864536007942,-0.009649109109315584,-0.009485217454356872,-0.00664464307333816,-0.01888101846223135,-0.012598618461270621,0.0068445258051700745,-0.009466231402819814,0.00016387349376052886,-0.014758122974868046,-0.01094894997365988,-0.05412553933006314,-0.17240984247160748,-0.12901880167214985,-0.02155465259343985,0.0537474354452533,-0.0013813233647538507,-0.006024928105961535,0.047221708565722664,0.021209777322596372
21.0,1.0,0.08313334700327141,0.008098726509371764,0.03642131850392081,-0.003079265135622014,-0.022297208678807225,-0.00551174032294848,0.006917431829478085,0.013644173713085544,-0.015620639267822763,-0.0014281149808278398,0.001783243845529205,0.009719935301578535,-0.013432545082072934,-0.02404263467899704,0.0019444910619780095,-0.00047122379263583647,0.00017815168573774405,-0.03319028438932975,0.29500093126313975,0.10734706238755204,0.007219449712344949,0.4890596248523465,-0.019270740133754165,-9.181145865344749e-05,0.05313808442679161,0.004584312592830004
22.0,1.0,-0.1138634912306532,-0.14752442354538636,0.05077562361095548,0.003032659680670714,0.02567629230168339,-0.014640364879508047,-0.00574374638210461,0.0019264696819974174,0.008747723097242786,-0.00139975159751214,0.0028430185201245026,-0.009978657022672692,-0.0012838701986854681,0.0026398014126446127,0.01123273186198477,0.0085847841148621,0.008592377659347696,-0.039245693011822964,-0.1637245577897674,-0.06928784656252623,-0.021941526962752447,0.09592463276885509,-0.01149718353142348,0.0003603295900986547,0.04450883736926895,-0.06077491399435135
23.0,1.0,-0.16989722046439987,0.05074961304074785,-0.04361463127359054,-0.00786884753643805,-0.022498651763369192,-0.008891810414536752,0.019765845839811377,-0.009604051605943765,0.010095860730492092,0.014471699635853371,0.0015975411000854725,-0.006891241388049934,-0.016049382213428384,0.0085947800091828,0.023251472130189205,0.014402448928198017,0.009681069293452978,0.028926965308128532,-0.10083557058798735,-0.023436224776243714,0.017226289906348766,0.20142740063745532,-0.004213649298597937,9.932167797063019e-05,0.06181021567036051,0.020617689683056613
24.0,1.0,-0.20528396754871125,0.03905406782557968,0.07868397151148676,-0.004963450787581588,-0.003942330971572755,-0.005296764924593868,-0.007235596318223415,-0.009065441176142745,0.0038361994428905287,0.015224048805320382,0.012099788308709307,0.007181007603500352,-0.0033269636253863318,-0.004935506301751101,0.009971369478550108,-0.0014948831333524274,0.004357556659974315,0.02193411047137311,-0.09212676003578119,0.07457636800798773,0.008049365268488325,0.17254943491603603,-0.006522432255897133,-0.0028543150985509847,0.05868453159131828,0.032482508766749886
25.0,1.0,-0.09135048180352982,0.029670798711050675,0.07213787318362438,-0.0011023798338161252,-0.023597722813576295,-0.0010969643002050086,-0.011039187792116954,-0.0033466177709544154,-0.006900670758818133,0.0019066283969871435,-0.0008609822525587707,0.01929143042561598,-0.03787811875691634,0.007322553136143099,0.006500448477895334,0.0018284140278292354,0.0020364679144053706,-0.002106681225701813,-0.11008519476263853,0.07967966654260647,-0.00831423955706553,0.014695816516723734,-0.00861696830742518,-0.002010157259188373,-0.06849141174291452,0.01886765482195714
26.0,1.0,-0.16971244974577832,0.04036306231474861,0.05153364541254305,-0.008551109685885612,-0.0012939405073410426,-0.01620725196524455,-0.004773956384988761,0.0062287728288657395,-0.0019629447606881933,-0.002829000186172249,-0.0028577491186529283,-0.0018862932998414549,-0.029491513197513235,-0.004027970298526354,0.004730891316598832,-0.006181815916875958,0.005336740198761184,0.020640601115823748,-0.11360378339894782,-0.04058640676545323,0.015017584829933995,0.17448268667944772,-0.005995111145692541,0.0012719607267816311,0.0554399377370938,0.0018521745564991459
27.0,1.0,-0.08864992784082222,0.04390018304527858,0.07775793263107902,-0.009238182730158341,-0.016140930108168937,-0.008089677419364564,-0.0051111283977905006,0.01217369834960467,0.021799604512004814,0.0018916769361067964,-0.00448345697581644,-0.008158849850723527,-0.03073856954493341,-0.0067731408745440634,0.03057337018769259,0.006239210039422912,0.010203831961728424,0.04162603315201536,-0.10632082240395316,0.007784345554359606,-0.005601796892947389,0.16838487904469399,-0.002651955794114392,0.0015513635444525085,0.06294962176515202,0.02899353411819173
28.0,1.0,0.10656485130591753,0.05446550266788355,0.06447018439497335,-4.9448856697987187e-05,-0.002061928693750517,0.0019392236522014718,-0.007495593836454285,0.006820989036866669,0.0020893522600352703,0.006766781833940725,-0.0054372900818988375,0.0034308825045654594,-0.0021676298735430538,0.012455110530927356,0.0018093286549129557,-0.007887249975712086,-0.0006819974838882991,0.05089291066606787,-0.08079701651033105,-0.05262462425471059,0.017518179299593133,0.20339508259281242,-0.009712377005935541,-0.0014949207116591082,0.06172449137405895,0.001972672047505868
29.0,1.0,0.17746840964260427,0.04330224634051486,0.10135851143804828,-0.007443532484430214,0.005087524644748028,-0.003006708971531021,0.00013118714054136357,0.0007972296430918937,0.036742312898141616,0.016280495934411505,0.006020033037386227,-0.011387481301599452,0.0032935013167302604,0.015515816410685083,-0.00116449780435701,-0.0052758178309951715,-0.0026409523050638355,0.022589212820753893,0.22997771267028388,0.11318539311270942,0.0065291642358787216,0.24627138771622245,-0.01133486980253383,0.013546900299457007,0.05681188831024418,0.002403911387752406
30.0,1.0,0.0024730918897570195,0.04324039449129261,0.09609400292610347,-0.003893404715173658,-0.007483704580325968,-0.0005134105258256111,0.012580066506863191,0.001351376033437677,0.004829056596841165,0.005952611441778426,-0.009911677200268238,0.0015554104539659249,9.694219153627082e-05,-0.008447950974454155,0.029123281476808375,0.006075183366973792,-0.0004020283720043244,0.05375559542073692,-0.028465241689753486,0.08886007373949108,0.011470253908398953,0.20400251201962444,-0.01209118388087714,0.003945344541029238,0.06840984579846174,0.028239410448177606
