f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
9.0,1.0,-0.12854326325540216,0.02196914789702922,-0.12999557955404192,-0.021834684883029462,0.0021123075152036804,-0.0214609359897769,-0.006937371698747081,-0.015036308171840387,-0.0290423057012731,0.0020537308750549696,0.012413028175242771,0.003995282186019215,-0.017223297747383116,0.0020646934926681223,0.0011029354158317466,0.0003087072700095503,0.004384937743476968,0.032404777077615514,-0.5786325966093361,-0.08393595176251584,0.009996534603843353,-0.39252230219573847,-0.03965893413978706,0.00046018351610025517,-0.13130447393357209,0.009325122636886495
