feature_name,feature_importance,rank,fold_number
ela_level.lda_qda_50,0.0358507597184083,10,20
ela_level.lda_mda_50,0.0320259957428733,11,20
ela_distr.skewness,0.0317332305108589,12,20
ela_level.lda_qda_25,0.024779671234259,13,20
ela_level.qda_mda_25,0.0180370656795568,14,20
nbc.nb_fitness.cor,0.0117538652576948,15,20
ela_level.mmce_qda_10,0.0101432115628516,16,20
ela_level.mmce_lda_25,0.0056323577622021,17,20
ela_level.lda_mda_10,0.0052548371691802,18,20
ela_meta.quad_simple.cond,0.0052123005386265,19,20
ela_level.lda_qda_10,0.004781489345733,20,20
ela_level.mmce_lda_10,0.0014913505341575,21,20
ela_meta.lin_simple.adj_r2,0.0013586543906935,22,20
ela_level.qda_mda_50,0.0011829623295216,23,20
pca.expl_var_PC1.cor_x,0.0010818452709119,24,20
ela_level.mmce_lda_50,0.0010785775074335,25,20
pca.expl_var.cor_init,2.5135424282318394e-05,26,20
ic.eps.s,0.8842071627268664,1,21
ela_meta.lin_w_interact.adj_r2,0.3944068783751632,2,21
ic.eps.max,0.3536901773163186,3,21
pca.expl_var.cov_init,0.0714236865789459,4,21
ela_meta.lin_simple.adj_r2,0.0557017018829927,5,21
ela_meta.lin_simple.coef.max_by_min,0.0549255207800129,6,21
ela_distr.number_of_peaks,0.0362984541134796,7,21
ela_meta.quad_simple.cond,0.0348931490802191,8,21
ela_level.lda_mda_25,0.0334270903023174,9,21
ela_level.qda_mda_25,0.0257928886576718,10,21
nbc.nb_fitness.cor,0.0248614258001085,11,21
ela_level.mmce_lda_50,0.0227413640010078,12,21
ela_level.lda_mda_50,0.0101559888215405,13,21
ela_level.mmce_qda_10,0.0101557571103335,14,21
ela_level.lda_qda_10,0.0100108754062661,15,21
ela_level.mmce_mda_50,0.0090672452940853,16,21
ela_level.lda_qda_50,0.0089410209958647,17,21
ela_level.qda_mda_50,0.0062916153080008,18,21
disp.ratio_median_02,0.006251462637047,19,21
pca.expl_var.cor_init,0.0051340457860845,20,21
nbc.nn_nb.cor,0.0039362545170916,21,21
pca.expl_var_PC1.cor_x,0.0032253678505552,22,21
ela_level.mmce_lda_25,0.0019267909609348,23,21
ela_level.lda_mda_10,0.0019040937481449,24,21
ela_level.mmce_lda_10,0.0015490949726501,25,21
ela_distr.skewness,0.0011752709103374,26,21
ela_distr.number_of_peaks,0.2022935327652483,1,22
ic.eps.s,0.1952219576952091,2,22
ela_meta.lin_simple.intercept,0.1409364918704512,3,22
pca.expl_var.cov_init,0.0808498224496981,4,22
ic.h.max,0.0805178890235632,5,22
ela_distr.skewness,0.0758094915587799,6,22
nbc.nb_fitness.cor,0.0633995956474663,7,22
ela_level.qda_mda_25,0.0605691009915646,8,22
ela_meta.lin_simple.coef.max_by_min,0.0485817246964942,9,22
disp.diff_median_02,0.0373764844336026,10,22
ela_meta.quad_simple.cond,0.0210892229330701,11,22
pca.expl_var_PC1.cor_x,0.0202346633677907,12,22
nbc.nn_nb.cor,0.019381295387699,13,22
ela_level.lda_qda_25,0.018841804974615,14,22
ela_level.lda_mda_25,0.0187976744845749,15,22
ela_meta.quad_w_interact.adj_r2,0.0122638668541466,16,22
ela_level.lda_mda_10,0.0121753739740465,17,22
ela_level.mmce_lda_10,0.0099342268626368,18,22
ela_level.lda_mda_50,0.0075718983453435,19,22
ela_level.qda_mda_50,0.0065696424856258,20,22
ela_level.mmce_mda_50,0.0055596859980893,21,22
ela_level.mmce_qda_10,0.0050896762022821,22,22
ela_level.mmce_lda_25,0.0049414815019941,23,22
ela_meta.lin_simple.adj_r2,0.0038166336208756,24,22
pca.expl_var.cor_init,0.0031419353211865,25,22
ela_level.lda_qda_10,0.0025933975307976,26,22
ela_level.mmce_lda_50,0.0023262208276537,27,22
ela_level.lda_qda_50,0.0018684674821879,28,22
ic.eps.ratio,0.146874325651107,1,23
disp.ratio_median_02,0.1296743143798226,2,23
ela_distr.skewness,0.0934304916931736,3,23
ela_meta.lin_w_interact.adj_r2,0.0783016343632929,4,23
nbc.nb_fitness.cor,0.0515134174983284,5,23
ela_distr.number_of_peaks,0.0492915611515549,6,23
pca.expl_var.cov_init,0.0447142555510215,7,23
nbc.nn_nb.cor,0.0419753219993636,8,23
ela_meta.lin_simple.intercept,0.031259966591438,9,23
ela_level.lda_mda_25,0.0296775776772015,10,23
ela_level.lda_mda_50,0.0280365560033487,11,23
ela_level.lda_qda_25,0.0194682992867443,12,23
ela_level.mmce_mda_50,0.0193818158725563,13,23
ela_level.lda_mda_10,0.0170645229689535,14,23
ela_meta.lin_simple.adj_r2,0.0145739228436212,15,23
ela_meta.quad_simple.cond,0.0144674895800004,16,23
ela_level.qda_mda_50,0.0112670378893485,17,23
ela_level.mmce_lda_10,0.010848030730403,18,23
pca.expl_var_PC1.cor_x,0.0103541280735095,19,23
ela_level.qda_mda_25,0.0083995292708579,20,23
ela_level.mmce_qda_10,0.0065912623990371,21,23
ela_level.mmce_lda_50,0.0063624981417448,22,23
ela_level.lda_qda_10,0.0057890225962121,23,23
ela_meta.lin_simple.coef.max_by_min,0.0056744939526019,24,23
ela_level.mmce_lda_25,0.0043269896171669,25,23
pca.expl_var.cor_init,0.002525449423352,26,23
ela_level.lda_qda_50,0.0018389842877102,27,23
disp.ratio_median_02,0.1893271066173733,1,24
ic.eps.ratio,0.1604713102486469,2,24
pca.expl_var.cov_init,0.0547921404506613,3,24
ela_distr.number_of_peaks,0.0478613924241614,4,24
nbc.nn_nb.cor,0.041247767645967,5,24
ela_meta.lin_simple.adj_r2,0.0344152415523626,6,24
ela_distr.skewness,0.0334532232516362,7,24
ela_level.lda_qda_25,0.0293013493773662,8,24
ela_meta.quad_simple.cond,0.0282441422575838,9,24
ela_meta.quad_w_interact.adj_r2,0.0254379687493234,10,24
pca.expl_var_PC1.cor_x,0.024574079856046,11,24
ela_level.mmce_qda_10,0.0158109044019481,12,24
nbc.nb_fitness.cor,0.0157975784799997,13,24
ela_level.lda_qda_50,0.013749696544298,14,24
ela_level.qda_mda_50,0.0115362525313409,15,24
ela_level.mmce_mda_50,0.0073449587932498,16,24
ela_level.mmce_lda_25,0.0065569691766635,17,24
ela_level.mmce_lda_10,0.0064149640216081,18,24
ela_level.qda_mda_25,0.0057850028498014,19,24
ela_meta.lin_simple.intercept,0.0055467615532673,20,24
ela_meta.lin_simple.coef.max_by_min,0.0048548484798138,21,24
ela_level.lda_qda_10,0.0041611024374425,22,24
ela_level.lda_mda_10,0.0037879400004081,23,24
ela_level.mmce_lda_50,0.0034713803390519,24,24
ela_level.lda_mda_50,0.0032176774728272,25,24
ela_level.lda_mda_25,0.0007365826938612,26,24
pca.expl_var.cor_init,0.0007058919244654,27,24
pca.expl_var.cov_init,0.3257950825789439,1,25
ic.eps.ratio,0.1665509779471018,2,25
ela_meta.quad_w_interact.adj_r2,0.0757965260726708,3,25
ela_level.mmce_lda_50,0.0738378033828432,4,25
disp.ratio_median_02,0.0667081456309749,5,25
ela_level.qda_mda_25,0.0525313515740419,6,25
ela_meta.lin_simple.intercept,0.0522071651094152,7,25
ela_meta.lin_simple.adj_r2,0.0361581087728757,8,25
ela_level.lda_mda_25,0.0351020676803762,9,25
ela_distr.number_of_peaks,0.0287094416805502,10,25
ela_distr.skewness,0.0235010639162166,11,25
ela_level.mmce_mda_50,0.014707747735641,12,25
pca.expl_var_PC1.cor_x,0.0129750162579251,13,25
ela_level.mmce_lda_25,0.0102534916662821,14,25
nbc.nb_fitness.cor,0.0093409288772252,15,25
ela_level.lda_mda_50,0.0087952518746127,16,25
ela_level.lda_mda_10,0.0032328739057877,17,25
nbc.nn_nb.cor,0.0028761904199639,18,25
ela_level.mmce_lda_10,0.0023274059178617,19,25
ela_level.lda_qda_25,0.0022205444269793,20,25
ela_level.mmce_qda_10,0.0020377486019443,21,25
ela_meta.quad_simple.cond,0.0017465459230758,22,25
ela_level.qda_mda_50,0.0016429734509133,23,25
pca.expl_var.cor_init,0.0014400249276105,24,25
ela_meta.lin_simple.coef.max_by_min,0.0010131115518887,25,25
ela_level.lda_qda_10,0.0003657731558152,26,25
ic.eps.max,0.2032670758859185,1,26
pca.expl_var.cov_init,0.1522631206798605,2,26
disp.ratio_median_02,0.1401181859277216,3,26
ic.eps.ratio,0.1021896434609189,4,26
ela_meta.lin_w_interact.adj_r2,0.08584134489981,5,26
nbc.nb_fitness.cor,0.0622556194070586,6,26
ela_distr.skewness,0.0551771863315067,7,26
ela_meta.quad_simple.cond,0.0307484522608809,8,26
ela_level.mmce_mda_50,0.0257131312913455,9,26
ela_level.mmce_lda_10,0.0254490737989756,10,26
pca.expl_var_PC1.cor_x,0.0210786315602873,11,26
ela_distr.number_of_peaks,0.0209412981984826,12,26
ela_meta.lin_simple.coef.max_by_min,0.0170649896240632,13,26
ela_level.lda_qda_25,0.0126764596507558,14,26
ela_level.lda_mda_10,0.0116739180401581,15,26
ela_level.qda_mda_50,0.0098014940505778,16,26
ela_level.lda_mda_50,0.0094615067290945,17,26
ela_level.mmce_lda_50,0.0069982676867547,18,26
ela_level.qda_mda_25,0.0067332981443545,19,26
ela_level.lda_mda_25,0.0047257321049672,20,26
ela_level.mmce_lda_25,0.0030306433200618,21,26
nbc.nn_nb.cor,0.0029235052950787,22,26
ela_level.lda_qda_50,0.0010029373800885,23,26
pca.expl_var.cor_init,0.0006603143294642,24,26
ela_meta.lin_simple.adj_r2,0.0003880601201027,25,26
ela_level.lda_qda_10,0.0002653956105933,26,26
ic.eps.ratio,0.1436302727772733,1,27
disp.ratio_median_02,0.125345096195504,2,27
ela_level.mmce_lda_25,0.0806331508898364,3,27
ela_distr.number_of_peaks,0.0707897364226522,4,27
ela_meta.lin_simple.coef.max_by_min,0.0616874177764036,5,27
pca.expl_var.cov_init,0.0588892016902854,6,27
ela_meta.quad_w_interact.adj_r2,0.0477599693941674,7,27
ela_level.lda_qda_50,0.0333144517672318,8,27
ela_level.mmce_mda_50,0.030776376896408,9,27
pca.expl_var_PC1.cor_x,0.0307264329251288,10,27
ela_meta.quad_simple.cond,0.0273490864412606,11,27
ela_level.mmce_lda_10,0.0267723864827166,12,27
ela_meta.lin_simple.intercept,0.0214492431282344,13,27
nbc.nb_fitness.cor,0.0186605182916725,14,27
ela_level.mmce_lda_50,0.0186599830266346,15,27
ela_level.lda_mda_10,0.0184988363120981,16,27
ela_level.lda_mda_50,0.0129492089798305,17,27
ela_meta.lin_simple.adj_r2,0.0127542419562961,18,27
ela_level.lda_qda_25,0.0110105061530197,19,27
ela_distr.skewness,0.0070190823641682,20,27
ela_level.mmce_qda_10,0.0049198347994853,21,27
nbc.nn_nb.cor,0.0036243116057633,22,27
pca.expl_var.cor_init,0.0033231899270132,23,27
ela_level.qda_mda_25,0.0021937858096178,24,27
ela_level.lda_qda_10,0.0018365846303747,25,27
ela_level.lda_mda_25,0.001411306268022,26,27
ela_level.qda_mda_50,0.0013759514032555,27,27
ela_meta.lin_simple.intercept,0.1219582760413431,1,28
ic.eps.ratio,0.1038225555781536,2,28
pca.expl_var.cov_init,0.0751748811323629,3,28
ela_distr.number_of_peaks,0.0677148730069116,4,28
ela_distr.kurtosis,0.0568274352387229,5,28
ela_meta.lin_simple.coef.max_by_min,0.0562880527165764,6,28
disp.ratio_median_02,0.0400454054082082,7,28
ela_meta.quad_simple.cond,0.0379388661502237,8,28
ela_level.qda_mda_25,0.0351205088063011,9,28
ela_distr.skewness,0.0299461125743341,10,28
ela_level.lda_mda_50,0.0267844752890428,11,28
ela_level.qda_mda_50,0.0237462783539654,12,28
pca.expl_var_PC1.cor_x,0.0205570183374032,13,28
nbc.nb_fitness.cor,0.0157315054630489,14,28
ela_level.lda_mda_10,0.0149128935067624,15,28
ela_level.mmce_lda_25,0.0138168077162233,16,28
nbc.nn_nb.cor,0.0112554888159126,17,28
ela_level.lda_qda_50,0.0111231677347076,18,28
ela_level.lda_qda_10,0.0089169710350526,19,28
ela_level.mmce_qda_10,0.0085662070331151,20,28
ela_level.lda_qda_25,0.0082868706480119,21,28
ela_level.lda_mda_25,0.0053701555130157,22,28
ela_level.mmce_lda_10,0.004730850469956,23,28
ela_level.mmce_mda_50,0.0041785357009634,24,28
ela_meta.lin_simple.adj_r2,0.0038849385964579,25,28
pca.expl_var.cor_init,0.0003150238275533,26,28
ic.eps.ratio,0.2183805464572168,1,29
ela_meta.lin_simple.intercept,0.1242102621649561,2,29
ela_distr.number_of_peaks,0.0870685003533795,3,29
ela_meta.lin_simple.adj_r2,0.0571827449661182,4,29
pca.expl_var.cov_init,0.0482983796765532,5,29
nbc.nn_nb.cor,0.0473450035992848,6,29
ela_level.lda_qda_50,0.0404266931106133,7,29
nbc.nb_fitness.cor,0.0317341500693277,8,29
ela_level.qda_mda_50,0.0299545827011688,9,29
ela_level.mmce_lda_25,0.0265696018578532,10,29
ela_distr.skewness,0.0225583638747013,11,29
ela_level.lda_qda_25,0.0216358540064672,12,29
pca.expl_var_PC1.cor_x,0.0169890249686977,13,29
ela_level.lda_mda_10,0.0139889135348544,14,29
ela_level.qda_mda_25,0.0124040648863689,15,29
ela_level.mmce_lda_50,0.0118772757525619,16,29
ela_meta.quad_simple.cond,0.0112436937296937,17,29
ela_level.mmce_mda_50,0.0110418256116428,18,29
ela_level.lda_mda_50,0.010761778344185,19,29
ela_meta.quad_w_interact.adj_r2,0.01025864414474,20,29
ela_level.lda_mda_25,0.0101366385176854,21,29
ela_level.mmce_qda_10,0.0092523604429663,22,29
disp.ratio_median_02,0.0089452379358349,23,29
ela_meta.lin_simple.coef.max_by_min,0.0077398984499837,24,29
pca.expl_var.cor_init,0.0057391831139211,25,29
ela_level.mmce_lda_10,0.0012963716607296,26,29
ela_level.lda_qda_10,0.0003229197438732,27,29
ela_distr.number_of_peaks,0.0839086745465029,1,30
disp.ratio_median_02,0.0620764450776764,2,30
pca.expl_var.cov_init,0.0545866636402712,3,30
ela_distr.skewness,0.0419810844412826,4,30
ela_meta.lin_simple.coef.max_by_min,0.0394761063516359,5,30
nbc.nb_fitness.cor,0.035178992037219,6,30
ela_meta.quad_simple.cond,0.0330672447335314,7,30
ela_level.lda_qda_25,0.0322118458772164,8,30
ela_meta.quad_w_interact.adj_r2,0.0317046410678621,9,30
ela_level.mmce_qda_10,0.0315911666491469,10,30
ela_level.lda_qda_50,0.0308161782848619,11,30
pca.expl_var_PC1.cor_x,0.0210020358787402,12,30
ic.eps.ratio,0.0197267426630322,13,30
ela_level.qda_mda_25,0.0109866493658207,14,30
ela_meta.lin_simple.adj_r2,0.0106950030988527,15,30
ela_meta.lin_simple.intercept,0.0095897278006506,16,30
ela_level.lda_qda_10,0.0091648703493958,17,30
nbc.nn_nb.cor,0.0061929272854912,18,30
ela_level.qda_mda_50,0.005030506224022,19,30
ela_level.mmce_mda_50,0.004289149396633,20,30
pca.expl_var.cor_init,0.0039031756926995,21,30
ela_level.lda_mda_10,0.0038354853447284,22,30
ela_level.lda_mda_50,0.0026272325108541,23,30
ela_level.mmce_lda_25,0.0024060775258248,24,30
ela_level.lda_mda_25,0.0021925677475592,25,30
ela_level.mmce_lda_50,7.955903405116894e-05,26,30
ela_level.mmce_lda_10,3.0441508959533348e-05,27,30
