f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
27.0,1.0,-0.12534509619550405,0.07078973642265227,0.0070190823641682705,-0.018498836312098168,0.0014113062680220236,-0.01294920897983056,-0.001836584630374774,-0.011010506153019784,-0.03331445176723183,-0.026772386482716678,-0.08063315088983646,-0.01865998302663463,-0.030776376896408008,-0.004919834799485325,0.00219378580961784,0.0013759514032555063,-0.012754241956296196,0.061687417776403665,-0.021449243128234437,0.0273490864412606,0.04775996939416741,-0.14363027277727336,0.01866051829167254,-0.003624311605763388,-0.0033231899270132117,0.058889201690285435,0.030726432925128836
