f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.max,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
26.0,1.0,-0.14011818592772166,0.02094129819848263,0.055177186331506776,-0.0116739180401581,0.004725732104967293,-0.00946150672909456,0.0002653956105933184,0.012676459650755817,-0.0010029373800885916,-0.025449073798975645,-0.0030306433200618585,-0.006998267686754726,-0.02571313129134553,0.006733298144354577,-0.009801494050577874,0.00038806012010275627,-0.01706498962406328,-0.08584134489981009,0.0307484522608809,-0.20326707588591852,-0.10218964346091891,0.06225561940705866,-0.002923505295078797,0.0006603143294642811,0.15226312067986056,-0.02107863156028731
