f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
14.0,1.0,-0.19848663856186916,0.03598994700329787,-0.17607425297137794,-0.010471354920672563,-0.016306548664861413,-0.030922471394465884,-0.021525737093148967,-0.015925858257139054,-0.015580407056750104,-0.009301758268338275,0.0009284381701599941,0.0018740470959311053,-0.03316774517025266,-0.022351483700855462,-0.009062234089525084,0.0037092315022465247,-0.021851214295261268,-0.02229985528867907,-0.5045343109421555,-0.17093036775920775,0.018530507313021,-0.18693356021318458,-0.009056672773961336,-0.02543021101063461,-0.0021466995848940127,-0.1536238490281789,-0.0016010053436973574
15.0,1.0,-0.23606203940845522,-0.24036425364867736,0.006990815600357411,-0.022725171689287105,-0.018726901637380642,-0.04120582663071769,-0.010033010556688862,-0.023245720027752943,-0.03939398036202844,-0.005788694849604726,-0.006136170563174088,-0.011730693348363153,-0.03602421561477033,-0.03450460147084575,-0.00016284606281392734,-0.02169904581827646,-0.005984014408805161,-0.0577230645638379,0.19608148007886933,-0.17561363757817605,-0.0008833060587313515,-0.010712343463612425,-0.01519482272145141,0.0012936478081118422,-0.00015004562353547598,0.05288925592064853,-0.008992714809446056
16.0,1.0,0.0334682379767354,0.020591113202149892,-0.0044431522696539265,-0.006636693526676169,-0.017938238259771665,-0.013285893820164848,-0.005666645590668809,0.00655745374613782,-0.011142539281581045,0.0018592494900846936,-0.0001139480330406156,0.005100945821972526,-0.05206495677669713,-0.03549660770213535,-0.03158580259354971,-0.008316342456753709,0.0020536203674599678,-0.015222453604845134,-0.5296792611020164,-0.10637142909164711,-0.01595922866271313,-0.24621841275047512,-0.012048126454583516,0.014595797773608418,-0.0016771559688661484,-0.16161913700676703,-0.013746278235992677
17.0,1.0,0.07399488433332047,0.04069350673800629,0.050738346221877235,0.00519865487202283,0.07907747867634699,0.09581997751090128,-0.02677162050621932,0.022402308327038142,0.07588955516879738,0.0036965013552372594,-0.006102531875001614,0.03676140034020812,0.11476586839008777,-0.000966817357249035,0.06006888271789791,0.041430603972589776,-0.001653725037314204,0.010664417259567573,0.343957423138008,0.4094753456921657,0.018529275850308002,0.2743632423618197,0.030389721855233986,0.011476976450597294,-0.009516870077248368,0.06965213450431477,-0.001973328705671488
18.0,1.0,0.02459847605565416,0.05489838921220347,-0.04584830935908064,-0.0021627710934719107,-0.03156641615199849,-0.024380081531382453,-0.009022373050551211,-0.02697626588804108,-0.024981929595040843,0.004431202210463341,-0.001700530027904924,0.00028351902558126853,-0.035447080017076124,0.00414247233447347,0.016719838047215156,-0.004088893798040453,0.0021689154974612783,-0.016548575444817522,0.23151590488167054,-0.15281489217664573,-0.06161386683698543,0.16128895487604528,-0.018667246098275667,0.00201832548406919,0.0006102417967983414,0.055947921145244474,-0.0025511137196219387
19.0,1.0,-0.024776254746829426,-0.19467415536237953,-0.07950398687551881,-0.051965712018539376,-0.025938392940987126,-0.0438685234936052,-0.019655781318049105,-0.02400320444394212,-0.028099522477392485,-0.006736324046098048,-0.02379025320770981,-0.013568996981561686,0.014154831786960167,-0.029106491007215636,-0.04525205211886469,-0.02559673959487163,-0.014209072767977213,0.0204959878632704,0.19169540475158858,-0.1948123534309126,-0.10453444472850054,-0.002842485161298816,0.01049017365295914,0.0014381040096620376,-0.008360553217670002,0.044633060424412375,0.002692427611568671
20.0,1.0,0.06024075683922386,-0.2006410271869061,0.025501389046254597,0.0015577010411254044,0.04662902525705277,0.061473410287486735,-0.0361244493520593,-0.031023269399694596,-0.0005554045106051956,0.0037405443121920207,-0.005206436478639987,-0.019153558338778902,0.08788698540725015,-0.016009281244083958,-0.008972191727948248,-0.009322877826224988,0.0028444071650515477,-0.05208147935138054,0.21808247248176932,-0.23077242364842082,-0.05518723615574486,0.12849051450389032,-0.027208902296762396,0.0010873934183990015,-0.011349197162856657,0.05358476973919683,-0.0030519792286384942
21.0,1.0,0.051074779525707985,0.03525292321745188,0.027920579499303922,-0.014272851442927177,-0.0324086025019739,-0.011267621876949435,-0.00812769519853212,0.004296452111100349,0.004897035500346328,0.0017320615356415964,0.0020583399079385774,-0.017140504553386626,0.026006367978609654,-0.030637248131337527,-0.02240512279273313,0.005564453204790102,-0.005994068445147449,0.026524626332333726,0.2631972849895277,0.5656235556040086,-0.029952374754914586,0.20606221658247822,0.014839351499192311,0.0001744951647795544,-0.0011370684065710528,0.06467925841693194,-0.003478944206550618
22.0,1.0,-0.009765717076910931,-0.18204893154088375,0.025743150436290035,0.013203416174203838,-0.026439052415790913,-0.014930657492864879,-0.007570284144007507,-0.01854984274008385,-0.017970321969765186,-0.002081988237226906,0.004667496210079406,-0.011105821796652048,-0.0162808608877645,-0.0030845039543067033,-0.0008562323010193546,-0.0050325356811694874,0.009662837482764093,0.01886616477864875,0.20031608899869674,-0.15476480070879078,-0.0641695319906408,-0.001457146981549947,0.015415465862091587,0.008279208842211679,-8.320570552089327e-05,0.05052205594802293,-0.01268500010003056
23.0,1.0,-0.004423878946791218,0.07655993247242872,-0.054761683347472216,-0.009153651584105148,-0.024860667460518765,-0.02019100169868117,-0.01785137968219553,-0.024869840411756067,-0.01387790635191902,0.011647621666354942,-0.0011982087957820582,-0.008996589943696625,-0.02628523600669077,-0.00823345398018784,0.02038529905970401,0.005036279080449963,0.011554868376507042,0.011236651486324245,0.22650698482218645,-0.12058983843575836,0.035057783293511446,0.04782139246849174,-0.007385555476557603,0.0018879430558535898,-6.496143745163534e-05,0.07875676839801422,0.014114791388810761
24.0,1.0,-0.055363449628332013,0.0706282593181051,0.04175289311796693,-0.00692644770678683,-0.011683027335885323,0.006765495163822477,-0.011133205373458755,-0.017610783346443223,0.01012422451397168,0.0075032042649246025,0.017317793768873144,-0.009101136123536815,-0.013921732688092022,-0.016469419396273225,-0.026623516769196144,-0.004690985584128462,-0.0075953104903605595,-0.020786684490890103,0.22642422158477862,0.34032532485404376,0.01015853189577601,0.004455880084388497,0.005739700603469773,-0.0035378505804527795,-0.0009419817025506305,0.07707125407361302,0.01701970920274146
25.0,1.0,0.015281977953426916,0.05310816633135163,0.0335076458266115,-0.004292270021184373,-0.025544980788224696,0.058452436530250014,-0.022572847548020438,-0.014359434723738991,-0.021617090843331632,0.00510224226440187,-0.005049036123832942,0.01995078542872637,-0.02522210162232838,-0.010196183038271285,-0.023728829533373606,-0.01019746685252099,0.007602509598855567,0.0008056283139037329,0.23088150450726425,0.028877177096015484,0.0053153088894244,0.026108660351854465,-0.012859109915627212,0.004396926260596873,-0.0011285559557659324,-0.1271911104926589,0.00937433466640169
26.0,1.0,-0.02067052871309868,0.06098618542636953,0.02551515105230545,-0.012674911521764316,-0.00882548835937819,-0.014715334740272479,-0.0044093937476203035,0.0027535001244054615,-0.02121700442966049,-0.013164969790521517,-0.0009279500932403105,-0.020012115862416066,-0.029940352706482088,-0.01621879774143966,0.018565093478794713,0.004243167536291777,0.010156030474433217,0.0013508056381750571,0.22084835390100369,-0.13362089147056533,0.026032952660734777,0.04458069754963937,0.009221614036763635,0.007683992607339882,-0.00025386199786986375,0.06679682360391918,-0.005297265274039455
27.0,1.0,9.58496462859378e-06,0.06050415623967113,0.04881443310196203,-0.01827077129763032,-0.009524238623262389,-0.01972213315667823,-0.0019570590618148125,0.003125016244757628,-0.009852829720532835,-0.015734405464857798,-0.014439037598261225,-0.0067025759214072375,-0.024756682694247294,-0.007898558955719366,0.0320747242001355,0.004782478571347479,0.010241243941345615,0.035909881842036265,0.24161966216655606,-0.011044328706715626,0.0054438158936955024,0.057162544425695565,0.01753307040158591,0.013271949713962332,-0.0008286312292292105,0.06677142688894057,0.016644487766213408
28.0,1.0,0.13605849938516207,0.07462873808709218,0.037827672066516556,-0.01034394953885733,0.0002808357043297675,0.010461584442734933,-0.009682642159092852,0.008144107876247126,0.005509043328766243,0.0009054993002613366,0.02285733175505524,-0.008566818055377477,0.013234409514100808,-0.011365755250028286,0.019194863486904253,0.012323524461148561,0.0004528251938962448,0.02499273723351989,0.24874275071562565,-0.1492551534082542,0.025467295919279185,0.05658601793639954,0.004867041950910083,0.015142150324435713,0.000239557554287968,0.08021569120206086,-0.0018444645653218216
29.0,1.0,0.19640676953063793,0.0790915210303228,0.06784465802274413,0.007467830761968344,0.002614649397539385,0.03126793329692112,-0.010132045916956982,0.0034065688653257702,0.022865300437702574,-0.00300019880096083,0.0014720541673439243,-0.0032872428746057152,-0.010886088341105294,-0.0027770493209752045,0.03090848720974445,0.0013240337232588628,-0.011435712376752168,0.02919883030204895,0.312693076851041,0.12065304474795048,0.035767729452803654,0.2947521577185393,0.024197316788113,0.02686422596683497,-0.001966913156010667,0.08765529507186484,-0.004793228625106177
30.0,1.0,0.03746268035857973,0.06986574836504551,0.06854335333638609,-0.01967314227878974,-0.008689385611022967,0.01932601831082053,0.009354762935270633,-0.005072929735513246,0.012241243481262133,-0.0010743409630774167,0.01223475197548654,-0.005740073425796223,-0.0096566069905154,-0.022662577129308584,0.008891283118510456,0.014056971626459636,-0.009676306295050766,0.03139589699580969,0.26713423975060707,0.10849867711920344,0.017332501347274928,0.23500371678155002,0.017091195992572323,0.007388567103736214,-0.001450406983785956,0.07163234273700234,0.012850534319806714
