f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
12.0,1.0,0.033467373924045744,0.003884712558997993,-0.13059380069671397,-0.0002694738198291337,0.0010444606415176009,0.0045349801809911145,-0.02303480486909137,-0.018992353765239535,0.006139440219370603,-0.005374366535903186,0.00594725941793877,-0.021581033633114574,-0.036725423948389645,-0.011330542818970649,-0.010012965039317792,-0.0038413447768368496,0.007421381885235836,-0.06310521408226921,-0.5543892525218187,-0.12839820627991227,0.008186867085804348,-0.442248687635652,-0.043663015399312784,-0.013958112529706272,0.005046270264833174,-0.10619516436601092,-0.008077149662695472
13.0,1.0,-0.21892272671630217,0.0035455532337368353,-0.11997346284818511,0.03623840781164703,-0.008628298041480312,-0.0019586225419036913,-0.03288816022563713,-0.022171984083329547,-0.019240706626892645,-0.003960938856966058,-0.019553323346652152,0.006737147033162651,-0.0041764653294972766,-0.01102319565908175,0.010336057288619164,-0.0021180072182207517,-0.02136928616146379,-0.012950797726774033,-0.5953807226527007,0.13166230631632617,-0.002231946011090486,-0.456185815582221,-0.03499348071088552,-0.02188582371153229,-0.01843628522172019,-0.09270667207932383,0.01103092257457933
14.0,1.0,0.19727041477295842,0.009755175088707609,-0.13678320396952323,0.01967719733915152,-0.013751809270890012,-0.009120359522719909,-0.031210543319183538,-0.03357153263388283,-0.0034915320884118845,-0.003559858186994617,0.0021474576061718863,-0.03308097759317888,-0.011396382421835905,-0.002713915933051948,0.015255221064661642,-0.002323894744233589,-0.03730693345945825,-0.04136739049862753,-0.5006725541009863,-0.14616936506281716,0.00532876439248221,-0.31974274194534863,-0.04260934079355469,-0.02512225467210346,0.0037321124181270873,-0.09664011216779969,-0.0066517116034117306
15.0,1.0,-0.2950505213535545,-0.13396620553936125,0.036712925519613,-0.036259650981534074,-0.026544975217209086,-0.03463684747304299,-0.02640913435944535,-0.02215064906197769,-0.02813752282237381,-0.014221149666790825,-0.0009049144116361444,-0.017369990065731002,-0.02097179238540655,-0.00754882725703813,-0.007999347826721022,-0.009841648408506294,-0.0053505968975886345,-0.05178512535182653,-0.12750622191005043,-0.1927449995527694,0.0010983574597124065,0.002533921862920561,0.005753411468638645,-0.013536218171805559,0.0058677989989472535,0.04045750885090414,-0.048201307983824764
16.0,1.0,-0.03712580895335278,0.012039175371865668,-0.055737923678842484,-0.001735477594589452,0.004203479412362988,0.010656636077609262,-0.023932417528462126,0.03861998634483798,-0.021107070633780808,-0.004176307984186536,0.0028508602635404145,-0.016608126268799744,-0.036917099292953046,-0.013800835140858152,-0.026068255164981617,-0.01099790703710843,0.003683650247785654,-0.027529229124609228,-0.5053025806069265,-0.1156531412792896,0.005925978401994158,-0.37411566119180517,-0.04193745644169503,0.016866273535310665,0.0015539070945305951,-0.1014653247757113,-0.021921875936346143
17.0,1.0,0.024272212744368988,0.017509681332372018,0.07048402842586454,0.003888634985943318,-0.004463214039548838,0.008418221228119136,-0.023518182909419854,0.07366013534052746,0.1227413348104081,-0.003957740633695047,-0.002367216037227597,0.01597399186947133,0.08000803753651443,0.027742432349221396,0.06323641262271494,0.039716048001842155,0.01700969592706407,0.010476285205750904,0.3511355737667093,0.3941043252881287,0.01772267819993157,0.11161093726830605,0.07774370322460059,-0.0035721759704991536,0.00409061855946484,0.04385410582370395,0.004243630805535947
18.0,1.0,-0.0715768324795842,0.02172855463662844,-0.018331944681529058,-0.014354957575821118,-0.006300028068070776,-0.02949889626916641,-0.007641047939856862,-0.012541216562506383,0.0032720351070261696,-0.0026941423943541445,0.0005894442015801208,-0.006300629797283773,-0.015151983684605328,0.012504343989903504,0.01749421889827405,-0.0011183249954672772,0.008108340488589097,-0.04299373683742902,0.3266764759663129,-0.14498729416794817,-0.058914349183813504,0.09266110621060684,-0.01981943017171229,0.018204043267236326,0.003543465997046862,0.045072209782993235,-0.002938860382154178
19.0,1.0,-0.1058285911013369,-0.12524231190692206,-0.07499628507792307,0.02808098535411784,-0.011665616027316038,-0.03618615814822231,-0.03322764826791748,-0.020737713428042252,-0.04448817314798278,-0.0015153024367376942,-0.014321193630388224,-0.026467182376792343,0.00845388043744201,-0.003133449680209687,0.0009325420567842075,-0.03251078579193605,-0.03796272215441665,-0.0313662723388924,-0.03464147955602984,-0.13408828232151093,-0.06582702725025273,0.04575628616340982,-0.015600082277481999,-0.013720613436402383,-0.018502306058144718,0.03155720653185207,0.016279378766418533
20.0,1.0,-0.0189367648536494,-0.12463304001114814,0.0034990787510897794,-0.00800623682217644,-0.0020536637946097958,0.005439431149458046,-0.02086116801001474,-0.012027428208560155,0.0024514498338275795,-0.007312291746278662,0.0011275273212834878,-0.020211606373425207,0.017089486549836178,0.009762153964007026,0.015750480004590523,-0.011867706318973749,-0.0005188747048990763,-0.04727035740422523,0.7136583261687401,-0.2195017301922767,-0.06683567163644062,0.33947693042668453,-0.040432141788234045,0.010594846913449025,0.004711154284549827,0.0294743626440968,-0.0064271421127769365
21.0,1.0,-0.003212959082194691,-0.016789337470498586,0.027951302507665244,-0.011256709614682198,-0.01741067219560594,0.026423148555290942,0.04169239005358606,0.049683485170821814,-0.0332385705288701,-0.005074178870653206,0.001608453295621012,0.013118148874970596,-0.009302285689049231,-0.011740251505767938,-0.01782347267551801,-0.004308506994937996,-0.01156350332657197,-0.02322605659329756,0.26514644966618867,0.41889536667556626,-0.04554272803340333,0.20510479787275657,0.03333955576983507,0.004447236622218964,-0.007738674157375423,0.041265052504318264,-0.00030961460102326603
22.0,1.0,-0.10586634775622068,-0.11429962520963763,0.0543033637637856,-0.011314672801317253,-0.007828502971091295,-0.021182335969698925,-0.016211653221984097,-0.019444851882732386,-0.023409244887813735,-0.004135369560436647,0.009810307628774264,-0.014197167662615506,0.0016765084585919458,0.004899238928900145,0.01062518832518295,-0.0016453086863702818,0.0019474190127156245,-0.02797316728014504,-0.07774242410954564,-0.16904067793692137,-0.052567537452955754,0.01919148917239217,0.018772073163437236,0.013826005749867977,0.004711431157846826,0.03506493065358099,-0.038196743630786775
23.0,1.0,-0.07622068625900506,0.05717640905132943,-0.03684804710910936,0.050768788678894644,-0.010839942877167861,-0.02555797873492515,0.04382820102015235,-0.019585068215694782,-0.004032540430435986,0.007089018011159531,0.011830872305110556,-0.029656217889631284,0.013162467590413462,0.009748765366412256,0.020550039511928037,-0.007412665088746577,0.012711764656066868,0.01615957942699767,-0.05743593065561633,-0.09465550787776124,0.03912316726321004,0.10338816982881985,-0.01863684337923719,-0.008044616507610205,0.005551535252344644,0.052694203153930544,0.020040732096824086
24.0,1.0,-0.13578009969069874,0.03666003638106645,0.07179209510821019,-0.012471220301503758,-0.005035957736514564,0.02178418046730712,-0.02068086374706138,-0.019744738024601197,-0.034000795136461544,0.007547241770235264,0.0056076180054309465,0.03260544784610684,-0.001988415015829378,0.004842191253998729,0.0050391977556446515,-0.003317489242726115,-0.036695075530982696,-0.0066562325165056965,-0.06462557490520832,0.32980314152975737,0.03416641318795476,0.0845714828826069,0.03529549722752436,-0.0026846647516285413,0.005128018316676347,0.04846807706216401,0.022348899973734362
25.0,1.0,-0.08954443341050536,0.026168232167804145,0.06710320552359138,-0.004260648441053805,-0.019510582385184116,0.02040274708162563,-0.02214760550108038,-0.02113460659387262,0.010463730180038478,-0.005744978567941839,-0.003031636358854097,-0.010019001744554782,-0.019505558476341563,0.009777932289482885,-0.006688886290103616,-0.006544236265054128,0.0029004671177574708,0.011979289937997493,-0.07493070752092096,0.11412054264785981,0.01179628942520046,0.04635673161718766,-0.0164954859302304,0.001096756864451874,0.006362488777082708,-0.07764803300633735,0.020037109607844064
26.0,1.0,-0.07844832591459598,0.0421049108724683,0.060216007398790274,0.04969238778150084,0.020482413600796237,-0.030350203634875204,-0.02084643447767897,-0.00942255396691466,0.015487482220972765,0.010137656839931135,0.003754168601903209,-0.032757691966000216,-0.026984145581522977,0.002938979885144,0.008802607297040993,-0.0021546223820813606,0.0035361485307819724,0.0072464917213514,-0.03230996626999534,-0.11672142427272338,0.035521097289921554,0.09593550866001066,0.027381971056215457,-0.007592213461738973,0.005416540905394851,0.04619737826894207,-0.0024675528166751568
27.0,1.0,-0.07568803426771083,0.0431367627008099,0.07986380627041985,0.028231585355910253,-0.010081058798762156,-0.02301732072416969,-0.014513153262777788,-0.011160171454382042,-0.0010985442304706629,0.011400075877426594,-0.0027963193392721705,-0.011591569886968111,-0.009153346339672113,-0.002375810083569874,0.018195182675303827,-0.004105723515749398,0.0021983263680998527,0.0557973555631876,-0.015585748109945053,0.05752365623166382,0.014911271551800689,0.09747976958783378,0.05512255827542178,0.01632491483606056,0.0049372490154376445,0.0460438763730759,0.0286590295805652
28.0,1.0,0.090164396327083,0.054519983789543244,0.05224484359479974,-0.03692846319919723,0.024474420827717485,0.012885784670578859,-0.01161676802915885,-0.010091163256410235,-0.022685587974423542,-0.0030672469457631297,-0.0013342913066513931,0.0288421051115173,0.012073132581387955,0.008024129833360821,0.048181002548430045,-0.0032060162524817828,0.0026927476555736415,0.056925527714531174,-0.011114245596728484,-0.1458235204922028,0.04313399252408885,0.10462717636762121,0.04528470507243569,0.0168814547785565,0.004902227993027918,0.0540149338789132,0.0019226440659501555
29.0,1.0,0.11505503534339129,0.03194802268538499,0.07791039952370506,-0.0006873452487030302,0.026780329069296234,0.031001998572681704,-0.014495161469700563,-0.010618089679976545,0.006195564572490121,0.004358575079578951,0.005227242331864037,-0.0046633011463669966,0.006102874684837125,-0.0031752775756969894,0.02432440778080875,-0.0009619759281042494,-0.04582991095302384,0.02413796975834287,0.263202656283385,0.2028893687136661,0.03662617016941378,0.0822018401229459,0.06478492740948354,-0.001957113877247731,-0.0074089767731576476,0.05104529795912596,0.002052984128538138
30.0,1.0,-0.016118574594174494,0.039571359243368825,0.08367262008174847,-0.002850411942639355,0.02085325409592091,0.04356286210428128,0.05490393238488517,-0.010604054246514144,-0.015270936508937703,0.0049128325173028176,0.0005491569877070627,0.0398708002286095,0.0091812276694003,-0.009308698051965818,0.026646236698559995,-0.0034257157925410217,-0.03456411407022812,0.050311833387931715,-0.02664576699781502,0.19443076834139353,0.03314049736504447,0.06959226684474344,0.05324529735195207,0.017489820324226565,-0.01250515173453374,0.05301588773588404,0.023624077782004305
