f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
12.0,1.0,-0.00468119480990926,0.037225282466833,-0.16266374666962166,-0.01031048539734743,0.01434654750302828,-0.0031499824018906882,-0.01009572053906897,-0.00557814314159505,-0.004399879076219942,0.0008283234841016039,-0.0075133644080667234,0.00911582947162964,-0.010503041526216403,-0.011490606149366199,0.011270666198145698,-0.013026007724824725,0.007126966436666979,-0.037189043395546906,-0.6440833590614196,-0.07768971179322381,-0.015331841171981367,-0.3663109241906599,-0.019246226483986537,0.005918722706666516,-0.000571798811055737,-0.23104380393371884,0.0036051783740819717
13.0,1.0,-0.176021115895179,0.035572001210744504,-0.1857648376493315,0.009540200027156442,0.00340855480952712,-0.009620191276686988,-0.02252315896640704,-0.003622003631660503,0.007643176914512483,-0.0039746760716669206,-0.008035830042597263,-0.01709672904612554,0.00198991040409994,-0.011006615409802502,0.014685563071805846,-0.014002024450119119,-0.015893966902961264,-0.0030761817846922473,-0.6488991190441392,0.012043212645836828,-0.00862722156863837,-0.4186528194540099,-0.021290940544314556,-0.05047828304516831,0.000490368837150295,-0.19109162303782204,0.004035056171648917
14.0,1.0,0.2920309427619624,0.03514421131505947,-0.14852046454534706,0.012617643731306232,0.003358055092463993,-0.03145511854938468,-0.02214425099673322,-0.009326851386101538,-0.009141759833586838,-0.0020960104972737033,0.005776179661223248,-0.006717437786082448,-0.015114798694321249,-0.007326807578882114,-0.005346039724452188,0.003187611875567072,-0.01536181563091806,-0.031167643904110028,-0.5911157570504485,-0.1484740555913775,0.006623200319565065,-0.29605749851790897,-0.013916023435286466,-0.04423527860256019,-9.439685336209524e-06,-0.15999771818926642,-0.0006692069167984591
15.0,1.0,-0.2780984360235612,-0.16993829326940937,0.00888481813312317,-0.025752315776887066,-0.015583361356034423,-0.05142730902992965,-0.028454849113874935,-0.03631102721687826,-0.027031770762602176,-0.01350068166948792,-0.008022770276123069,-0.011778118076331038,-0.01754132453257486,-0.021798608979339582,0.004703777092276979,-0.01811799983716225,-0.003336169155836395,-0.044946933641455106,0.013865604738236509,-0.1158798060610428,0.006205807297594422,-0.05870677813552255,0.00745371982365706,-0.028441389946238765,0.004283286984369704,0.0688981574004426,-0.03343723341533721
16.0,1.0,-0.020898372647008393,0.02572200078027923,0.006864955936414725,-0.010514465023503916,0.008746037213126959,-0.002006267861484944,-0.008818213980083183,0.018605524047824337,0.0013533888896112515,-0.000172656071334103,-0.00714453709377152,0.009449559123918396,-0.011203966252094933,-0.010594028768923878,-0.02096291961893982,-0.013921969306208254,0.004476979751306153,-0.035844456481125726,-0.6032617035772737,-0.07681026989006749,-0.018141189978146212,-0.3281636626686636,-0.017052459692166424,0.014198883325406182,-0.0008319632118823073,-0.2151230407733177,-0.024740881331633886
17.0,1.0,0.0628764158645702,0.06072757364049217,0.059938581970748785,-0.019654091896658565,-0.027715052758192103,0.07834927808312038,-0.017847859869502245,0.0026152076674322814,0.027896278051826838,0.0002139866795630509,-0.003974287996286851,0.04386528824317716,0.04805367881695808,-0.006050777948044553,0.05406503001720435,0.019222648887096655,0.0016599921811054847,0.021735915121281084,0.21335629011318344,0.35148308547947116,0.029251671760904346,0.3174164886829731,0.04941294369480893,0.02518590748635121,-0.00060946434381261,0.08360320877697067,0.003083203001412232
18.0,1.0,-0.026416570351058363,0.06265091111199406,-0.046587689310312756,-0.03289743856987354,-0.025502506475043357,-0.03541704420447169,-0.0007847047792256357,-0.017666936821747584,-0.0237877141028531,-0.0001336940162893318,-0.0020191961049445036,0.010872318689451217,-0.010797880568490743,0.0019469184848395487,0.02270150038174083,0.016378495401374874,0.003999507092472108,-0.02928326835765258,0.2014594060593606,-0.0908040082061079,-0.04921744488110383,0.23254746058567377,-0.01909379619805167,0.018335278859417322,0.001227665139599546,0.06987673657660567,-0.013455009639188322
19.0,1.0,-0.08371029220517501,-0.12153355405719984,-0.06867934812786534,0.01145090644273839,-0.06294977131543794,-0.031880715713622054,-0.016312359244004135,-0.029806745023711303,-0.016199265874253403,-0.003988742608416233,-0.02622797328132279,-0.024164275126810908,0.001899499858869968,-0.016228369602342294,-0.03397981349578614,-0.03415451540594006,0.01570722165337332,-0.04856367403560119,0.009652697818238081,-0.16480218796968668,-0.07526041543919322,-0.10480138893962938,7.729692298892718e-05,-0.018349085987219033,-0.015085967521710809,0.06547468048624187,0.00696797957128547
20.0,1.0,0.004554716661657488,-0.1420217078747751,-0.030409879880785785,-0.04163527262779384,-0.03707153918030338,0.0574706389088519,-0.028709443783777974,-0.01351285358063828,-0.03516747774150167,-0.0005550500540546081,-0.027767838171112114,-0.009188785166223082,0.010890303898398079,-0.010854860386697696,-0.020944215442096105,-0.007204793477976576,-0.0015233910716972291,-0.04740288554495902,0.7287588668213221,-0.15683258304631156,-0.042616301315414946,0.24759275823840488,-0.025965309116418905,0.007074672437941294,-0.0012842739072563352,0.061490735822822024,-0.010263015950026684
21.0,1.0,0.02903926169286314,0.011825501350246412,-0.014371600056677883,-0.0322007954816013,-0.018856438178883304,0.008538311254296294,-0.009977011004938564,0.0025749576524054852,0.018581980438448914,0.002554166728249106,-0.006034158074553448,-0.001109575272112608,0.0034900976586153096,0.025154358848324204,-0.017186927390574258,0.003982428535875976,0.02247975690085841,-0.0348247501618186,0.2290796808383894,0.3667749988264955,-0.03110139286200693,0.21099312233934275,0.017564285367608873,0.011019894053389883,0.001677143849161441,0.0850665563423247,-0.006155060979212896
22.0,1.0,-0.0717224969731515,-0.13567875713445526,0.04773255511914923,0.0012260293679493715,-0.04464862461250296,-0.02855499211126172,-0.009268817714255834,-0.011861538933559042,0.022347956170804373,-0.00249909653599707,0.00023090008361694066,-0.019271404007679387,0.0027311187339740597,0.0010775168063144735,-0.005493197291597354,-0.012724706344740594,-0.0005961034813801466,-0.04308976608315789,0.012400893233300963,-0.10092089547140005,-0.04270921339458519,-0.06636331758114379,0.011793209352132693,0.029741047585793864,0.00229150534307588,0.07953952942415357,-0.030861041969697123
23.0,1.0,-0.06525607450638664,0.06721981203399657,-0.04580686955243958,0.010983928241577793,-0.01614389203576758,-0.030217556499160164,0.004484396601335108,-0.01664692680608427,-0.007850805671249341,0.0039510009368691765,0.005852582884867859,-0.011518044712455017,-0.006011562909937642,0.003488740508667408,0.020421301197672583,0.001428730396196257,-5.257170881986712e-05,0.011232318625807215,0.08412535034334662,-0.053835927497094385,0.03336999014845541,-0.055107982075631154,-0.011027473810238405,-0.012962241026622905,0.0011981276551953205,0.0929237912337504,0.012422129441867538
24.0,1.0,-0.10947490939319579,0.08469166404302922,0.04198554265105096,-0.013064412492679495,0.01131497261882905,0.015472840806936405,-0.005711662770886904,-0.015968651579811654,0.01589580943700102,0.003541489371521423,0.010924994266396672,0.0045901951463353085,0.008192014204732081,-0.00424940094392576,-0.01658249870026492,0.006161446592347908,-0.0019631064419096,-0.0013486831139126318,0.09210413946652644,0.27802550074108995,0.01075187515199546,-0.0968983947849777,0.013163908405554788,-0.023823648551887712,-0.0013529257769667425,0.10120836999075972,0.010663420291467003
25.0,1.0,-0.044857630339213195,0.04738086556239957,0.019654226443929,-0.007353667153436727,-0.028322627737479414,0.059773737507686955,-0.01592324109955299,-0.015698086922677098,-0.011974307045454345,0.0001026506680541731,-0.009309217811902573,0.027770262739785518,-0.016738669449759935,-0.003737157972287064,-0.017783716345954617,0.010276588131313838,0.00703922754164942,0.0020446263977962715,0.08189021914552913,0.04264874116456345,0.01678140316088144,-0.0820184540641984,-0.015732761008982493,-0.011713489148720668,-0.0003956024899834966,-0.15591355256055348,0.004548758862725273
26.0,1.0,-0.06879545147281581,0.05439269171889411,0.02658061767112699,0.015045846734772352,0.015410039681122197,-0.03303044344502016,-0.011085410256145482,0.001928959809758019,-0.02545795238926323,0.00379789370598505,0.00010088393222641625,-0.007947351001068246,-0.014459758523470588,-0.0054320104830501,0.016903418921671957,0.005514416977899511,0.0027931911504773597,0.0073037811755988415,0.07883306265658903,-0.07120166606467883,0.012764770725702614,-0.054842685597096846,0.00860014709890163,-0.0054078599375990515,0.0006996692384082109,0.09047759304353128,-0.0003541262239656893
27.0,1.0,-0.050132370001491955,0.05230157195351725,0.04586039818971969,0.017609571923262457,0.010444920028840548,-0.02471313874557268,-0.011725646534187265,-0.0007027597864184491,-0.002839272014431031,0.007238032721362035,-0.01896549545788742,-0.008473934381173026,-0.0028892742732650922,-0.004506391807665217,0.02149660796914096,0.004093447365046031,0.0023387232652303446,0.038611130461115244,0.07910421147566382,-0.053862190718109396,0.014189194226178214,-0.06517143393255838,0.02226155275325912,0.026298449810806975,-0.00020704937090270298,0.09230724978215676,0.01958799763992577
28.0,1.0,0.07617320481007765,0.07220553972334513,0.05168221169388117,-0.013298032283920434,0.026929230445643493,0.017575940752921435,-0.009600146662591878,0.004343751453990848,0.017210286647353013,-0.0012497527210163627,0.011898102152772459,0.019948628936371,0.003620719924745566,-0.005455165464963809,0.01596823320564564,0.005677834934072928,0.011317872771657385,0.03262469891614186,0.1120880869940332,-0.09514249859864053,0.01934740724119522,-0.008785508671139865,0.021926884946066736,0.020988623272780418,-0.002164390439258586,0.1070729977054097,0.005140053778851437
29.0,1.0,0.07937498919414047,0.10157418850690919,0.06766620697123851,-0.03006815880132356,0.045286515059791865,0.040274549165780424,-0.009601824586105827,0.010525214524161984,0.04414054362947156,-0.006999036632504687,-0.008019679385674936,-0.016484302689740524,0.007182536059212397,-0.006366451288503453,0.026008088555733392,-0.007380865303327056,-0.011663175206169241,0.017873537538386018,0.1637554705713136,0.12403225833689656,0.03680145123663811,0.3277204330516304,0.041074136621455946,-0.0037171817193593143,0.010636006367071191,0.1005532295069759,0.00035853048054642543
30.0,1.0,-0.017649835796382452,0.04372402725949956,0.06261830851452728,-0.03700334574414821,0.021004985314480123,0.022547541955598587,-0.0117974645128164,0.005346989125783547,0.021442989722997265,-0.004007931495571402,0.0040878190050428346,0.014123191328563468,0.005957330007762369,-0.0113945659955028,0.0026424403288180763,0.01035333573559145,0.002624458880614592,0.03857728535935987,0.11319054732152531,0.10646536443112713,0.023198008875889447,0.1816695742754363,0.024435914103025414,0.024139105480009016,0.0023765561063003454,0.09117458054475162,0.014921423332704981
