feature_name,feature_importance,rank,fold_number
ela_level.mmce_mda_50,0.020946169054923205,13,4
ela_level.lda_mda_50,0.020596499822581146,14,4
ela_level.mmce_qda_10,0.017686422526126018,15,4
nbc.nb_fitness.cor,0.01709201797085133,16,4
ela_level.lda_qda_25,0.015586624064619388,17,4
ela_level.qda_mda_25,0.01459041726458545,18,4
ela_level.qda_mda_50,0.013844227897386763,19,4
ela_level.lda_mda_25,0.013446578771872431,20,4
nbc.nn_nb.cor,0.013342027098495864,21,4
ela_level.mmce_lda_10,0.012311781055694252,22,4
pca.expl_var_PC1.cor_x,0.011638798997038333,23,4
ela_level.mmce_lda_50,0.011381651321832338,24,4
ela_level.mmce_lda_25,0.007805473568568883,25,4
ela_meta.lin_simple.adj_r2,0.004812457661578584,26,4
pca.expl_var.cor_init,0.003154754982058876,27,4
ela_meta.lin_simple.intercept,0.3411085175728377,1,5
ic.eps.s,0.28452571889598977,2,5
disp.ratio_median_05,0.14612508582946268,3,5
ela_distr.number_of_peaks,0.07381553496071415,4,5
pca.expl_var_PC1.cov_init,0.053897324348277056,5,5
ela_distr.skewness,0.0428487220180889,6,5
ela_meta.lin_simple.coef.max_by_min,0.03838635709609345,7,5
nbc.nb_fitness.cor,0.033068109148855405,8,5
ela_meta.quad_simple.cond,0.032653665005545625,9,5
ela_level.lda_mda_10,0.032227648232397335,10,5
ela_level.mmce_mda_50,0.031195903131036755,11,5
ela_level.lda_qda_10,0.031066757227824756,12,5
ela_level.qda_mda_25,0.029582598856609934,13,5
ela_meta.quad_w_interact.adj_r2,0.026549969329941248,14,5
ela_level.lda_qda_50,0.02101807644550863,15,5
ela_level.lda_qda_25,0.02083254112206873,16,5
ela_level.mmce_qda_10,0.019873297497376288,17,5
ela_level.qda_mda_50,0.016860260484763506,18,5
nbc.nn_nb.cor,0.01344001911122478,19,5
ela_meta.lin_simple.adj_r2,0.013423069502639917,20,5
ela_level.lda_mda_50,0.013206537521422684,21,5
pca.expl_var_PC1.cor_x,0.011738743695307918,22,5
ela_level.mmce_lda_10,0.008685457349057358,23,5
ela_level.lda_mda_25,0.00854154860855265,24,5
ela_level.mmce_lda_50,0.007584163813660155,25,5
ela_level.mmce_lda_25,0.007423756335365777,26,5
pca.expl_var.cor_init,0.0030437395072423316,27,5
ela_meta.lin_simple.intercept,0.3386377716075901,1,6
ic.eps.ratio,0.17984345152903988,2,6
ela_meta.lin_w_interact.adj_r2,0.1371954141383205,3,6
disp.ratio_median_05,0.11555771059465286,4,6
pca.expl_var.cov_init,0.07600631246973297,5,6
ela_distr.number_of_peaks,0.05592410887755478,6,6
ela_meta.lin_simple.coef.max_by_min,0.03817333971678717,7,6
nbc.nb_fitness.cor,0.03744216232712777,8,6
ela_distr.skewness,0.033716335626142624,9,6
ela_level.lda_mda_50,0.02513135456852383,10,6
ela_level.qda_mda_25,0.024700160219912726,11,6
ela_level.lda_mda_10,0.023104979430983778,12,6
ela_level.lda_qda_25,0.019143840356096974,13,6
pca.expl_var_PC1.cor_x,0.018901686206760818,14,6
ela_level.lda_qda_50,0.018584039382462218,15,6
ela_meta.quad_simple.cond,0.016942750391046417,16,6
ela_meta.lin_simple.adj_r2,0.016141080363536522,17,6
ela_level.mmce_mda_50,0.013980825534020186,18,6
ela_level.lda_qda_10,0.010543619118037405,19,6
ela_level.mmce_qda_10,0.010409802634063792,20,6
ela_level.mmce_lda_10,0.009946303810457295,21,6
ela_level.mmce_lda_25,0.009771528237109669,22,6
ela_level.qda_mda_50,0.008676390787969173,23,6
ela_level.lda_mda_25,0.007483403272054486,24,6
ela_level.mmce_lda_50,0.007275077323774872,25,6
pca.expl_var.cor_init,0.004446294166285842,26,6
ic.eps.ratio,0.36389516351902,1,7
ic.eps.max,0.15892052415615648,2,7
pca.expl_var_PC1.cov_init,0.1371062899128421,3,7
disp.ratio_median_02,0.12877565453175363,4,7
ela_level.lda_mda_10,0.06846103274354966,5,7
ela_distr.number_of_peaks,0.060204098026996,6,7
ela_level.mmce_mda_50,0.04678632706477488,7,7
ela_distr.skewness,0.046339787615636195,8,7
ela_level.lda_qda_10,0.035003395945093364,9,7
ela_level.qda_mda_25,0.0343388315215749,10,7
ela_meta.quad_simple.cond,0.031850117351247424,11,7
nbc.nn_nb.cor,0.03108432138018824,12,7
ela_level.lda_qda_50,0.030390140452427244,13,7
ela_meta.lin_simple.adj_r2,0.025252967381643166,14,7
nbc.nb_fitness.cor,0.023690159631180794,15,7
ela_meta.lin_simple.coef.max_by_min,0.023551529376473788,16,7
ela_level.lda_qda_25,0.023177513563679645,17,7
ela_meta.quad_w_interact.adj_r2,0.021974535214922174,18,7
ela_level.lda_mda_50,0.02018170079591933,19,7
ela_level.mmce_qda_10,0.019403086106768205,20,7
pca.expl_var_PC1.cor_x,0.018747610531531116,21,7
ela_level.lda_mda_25,0.014112784135228025,22,7
ela_level.qda_mda_50,0.010467738471295037,23,7
ela_level.mmce_lda_50,0.010273686747356,24,7
ela_level.mmce_lda_10,0.009353246261637242,25,7
ela_level.mmce_lda_25,0.006312387768414087,26,7
pca.expl_var.cor_init,0.002151045245392066,27,7
ic.eps.s,0.3267758938048729,1,8
ela_meta.lin_simple.intercept,0.317421796497749,2,8
disp.ratio_median_02,0.1229166986529596,3,8
ela_distr.number_of_peaks,0.08254000189108876,4,8
pca.expl_var.cov_init,0.04878725527309752,5,8
ela_distr.skewness,0.04402468736624768,6,8
ela_meta.quad_simple.cond,0.043655529152145316,7,8
ela_level.mmce_mda_50,0.0388041409060897,8,8
ela_meta.lin_simple.coef.max_by_min,0.03340918681990503,9,8
ela_level.lda_qda_10,0.03244773156045655,10,8
ela_level.lda_mda_10,0.031241519176805385,11,8
ela_level.lda_qda_25,0.030501065259770876,12,8
ela_level.lda_qda_50,0.023792114813085283,13,8
pca.expl_var_PC1.cor_init,0.02234726336641086,14,8
ela_level.mmce_lda_50,0.02040122223565803,15,8
nbc.nb_fitness.cor,0.020204771211381093,16,8
ela_level.lda_mda_50,0.018657749500611987,17,8
ela_meta.quad_w_interact.adj_r2,0.015152956975701166,18,8
ela_level.qda_mda_25,0.01421952488192407,19,8
nbc.nn_nb.cor,0.011353653578970056,20,8
ela_level.mmce_qda_10,0.010083816298949135,21,8
ela_level.lda_mda_25,0.008766041122720636,22,8
ela_level.mmce_lda_25,0.007663984156033808,23,8
pca.expl_var_PC1.cor_x,0.007162547697814637,24,8
ela_level.qda_mda_50,0.007105231605598161,25,8
ela_level.mmce_lda_10,0.003937100319880299,26,8
pca.expl_var.cor_init,0.0006074850955367076,27,8
ela_meta.lin_simple.intercept,0.33242832680848045,1,9
ic.eps.s,0.2309145558668642,2,9
ela_meta.lin_w_interact.adj_r2,0.15065339223832722,3,9
disp.ratio_median_02,0.12978428493374036,4,9
pca.expl_var.cov_init,0.0755177719772899,5,9
ela_distr.number_of_peaks,0.06811566111691215,6,9
ela_distr.skewness,0.040487561861103145,7,9
ela_level.lda_mda_10,0.03747327576218345,8,9
nbc.nb_fitness.cor,0.029453004880581692,9,9
ela_meta.lin_simple.coef.max_by_min,0.024571493512458874,10,9
ela_meta.quad_simple.cond,0.024470215820167455,11,9
ela_level.lda_qda_25,0.020991703599561568,12,9
ela_level.lda_qda_50,0.02047648110388457,13,9
ela_level.lda_mda_50,0.01805926467254855,14,9
ela_level.mmce_mda_50,0.01731768269403148,15,9
ela_meta.lin_simple.adj_r2,0.013674639266079983,16,9
ela_level.lda_qda_10,0.013519900085352863,17,9
ela_level.qda_mda_25,0.012698364184514277,18,9
ela_level.lda_mda_25,0.011369255346367159,19,9
pca.expl_var_PC1.cor_x,0.010440672882811775,20,9
ela_level.mmce_lda_25,0.008730023182539303,21,9
ela_level.mmce_lda_10,0.007493218489610803,22,9
ela_level.mmce_lda_50,0.007362016627553211,23,9
ela_level.qda_mda_50,0.005681002754448245,24,9
ela_level.mmce_qda_10,0.004813078125789417,25,9
pca.expl_var.cor_init,0.0010160137928491855,26,9
ela_meta.lin_simple.intercept,0.345216570049665,1,10
ic.eps.s,0.19030596890439555,2,10
ela_meta.lin_w_interact.adj_r2,0.1679852925360038,3,10
disp.ratio_median_02,0.12695572432814112,4,10
ela_distr.skewness,0.06182121676117846,5,10
pca.expl_var.cov_init,0.05965367646608341,6,10
ela_distr.number_of_peaks,0.04097402856729307,7,10
nbc.nb_fitness.cor,0.032854151597198934,8,10
ela_level.lda_qda_10,0.03139912655515543,9,10
ela_meta.lin_simple.coef.max_by_min,0.03115399609684402,10,10
ela_meta.quad_simple.cond,0.02933037729901103,11,10
ela_level.lda_qda_25,0.023778340426048997,12,10
ela_level.lda_mda_10,0.022180324948294798,13,10
ela_level.lda_qda_50,0.021332506300832447,14,10
ela_level.lda_mda_50,0.020765814063168478,15,10
ela_level.qda_mda_25,0.01742264607244203,16,10
ela_level.mmce_mda_50,0.016723987820908497,17,10
ela_level.mmce_lda_50,0.01668446564955978,18,10
ela_meta.lin_simple.adj_r2,0.014902602678838986,19,10
pca.expl_var_PC1.cor_x,0.013028185009938763,20,10
nbc.nn_nb.cor,0.01244354312931133,21,10
ela_level.lda_mda_25,0.01171263591004821,22,10
ela_level.mmce_qda_10,0.010954105442188347,23,10
ela_level.qda_mda_50,0.006989875009905332,24,10
pca.expl_var.cor_init,0.0069415651701836565,25,10
ela_level.mmce_lda_25,0.005865509762874265,26,10
ela_level.mmce_lda_10,0.005267169564791494,27,10
ela_meta.lin_simple.intercept,0.3902163300178626,1,11
ela_meta.lin_w_interact.adj_r2,0.18439143446891604,2,11
ic.eps.s,0.16632614321235153,3,11
ela_distr.skewness,0.09473527790518081,4,11
disp.ratio_median_02,0.08063321025532583,5,11
pca.expl_var.cov_init,0.06073157141247476,6,11
nbc.nb_fitness.cor,0.0468325686403303,7,11
ela_distr.number_of_peaks,0.033181786305543706,8,11
ela_meta.quad_simple.cond,0.03210200743162804,9,11
ela_meta.lin_simple.coef.max_by_min,0.027210971620501487,10,11
ela_level.lda_qda_10,0.022651203128481723,11,11
ela_level.mmce_mda_50,0.0222626948308176,12,11
ela_level.lda_qda_25,0.02113052521416481,13,11
ela_level.qda_mda_25,0.016833735485318337,14,11
ela_level.lda_mda_10,0.01514219735349059,15,11
ela_level.lda_mda_50,0.014315103224170653,16,11
ela_level.lda_qda_50,0.014261024961091344,17,11
ela_meta.lin_simple.adj_r2,0.014123057571457489,18,11
ela_level.mmce_qda_10,0.012368565485996809,19,11
ela_level.mmce_lda_50,0.011053757135224933,20,11
ela_level.lda_mda_25,0.010511155566477247,21,11
nbc.nn_nb.cor,0.008960735006060663,22,11
pca.expl_var.cor_init,0.008314353941890137,23,11
ela_level.qda_mda_50,0.007781510761242459,24,11
pca.expl_var_PC1.cor_x,0.006649443416651365,25,11
ela_level.mmce_lda_10,0.005690787315437414,26,11
ela_level.mmce_lda_25,0.00536439839921008,27,11
ela_meta.lin_simple.intercept,0.2981891483179553,1,12
ic.eps.ratio,0.19710111672768568,2,12
disp.ratio_median_02,0.12937130237623148,3,12
ela_meta.lin_w_interact.adj_r2,0.11526816159894619,4,12
pca.expl_var.cov_init,0.06083772094472216,5,12
ela_distr.skewness,0.057393244607073415,6,12
ela_distr.number_of_peaks,0.045557523026169236,7,12
nbc.nb_fitness.cor,0.036500182675509446,8,12
ela_meta.quad_simple.cond,0.03465595266586214,9,12
ela_level.lda_qda_10,0.024130426405988673,10,12
ela_level.lda_mda_10,0.02129082912181891,11,12
ela_level.qda_mda_25,0.020129816772035854,12,12
ela_meta.lin_simple.coef.max_by_min,0.019417576772968806,13,12
nbc.nn_nb.cor,0.018221390018351494,14,12
ela_level.mmce_qda_10,0.017452020801553437,15,12
ela_level.mmce_mda_50,0.017343927257921957,16,12
ela_level.lda_mda_50,0.01715512440151286,17,12
ela_meta.lin_simple.adj_r2,0.016019377925341347,18,12
ela_level.lda_qda_50,0.015190091612665874,19,12
ela_level.lda_qda_25,0.013423118734190031,20,12
ela_level.mmce_lda_50,0.011859843908283417,21,12
pca.expl_var_PC1.cor_x,0.011265354578216617,22,12
ela_level.mmce_lda_25,0.00908844002083241,23,12
ela_level.lda_mda_25,0.006814338427576895,24,12
ela_level.qda_mda_50,0.005696787856939707,25,12
pca.expl_var.cor_init,0.004920144510690059,26,12
ela_level.mmce_lda_10,0.003740704520136917,27,12
ela_meta.lin_simple.intercept,0.3206504945714102,1,13
ic.eps.ratio,0.182036425613755,2,13
disp.ratio_median_02,0.11193251627466447,3,13
ela_distr.number_of_peaks,0.08081452309233923,4,13
pca.expl_var.cov_init,0.07463978088245148,5,13
ela_distr.skewness,0.07101291153270947,6,13
ela_level.mmce_mda_50,0.05223915608471953,7,13
ela_meta.quad_simple.cond,0.046790896819597486,8,13
nbc.nb_fitness.cor,0.040778086909540635,9,13
ela_meta.lin_simple.adj_r2,0.03534537019786154,10,13
ela_level.lda_qda_10,0.029525141169815295,11,13
ela_level.lda_mda_50,0.024756667512056227,12,13
ela_meta.lin_simple.coef.max_by_min,0.024381924531297398,13,13
ela_level.mmce_lda_50,0.023959337126943835,14,13
ela_level.lda_mda_10,0.021778697259704695,15,13
ela_meta.quad_w_interact.adj_r2,0.01938141873809535,16,13
pca.expl_var_PC1.cor_x,0.01864009503955381,17,13
nbc.nn_nb.cor,0.01852295685107067,18,13
ela_level.qda_mda_25,0.017781155697763004,19,13
ela_level.mmce_qda_10,0.016802752009375314,20,13
ela_level.lda_qda_50,0.016459278675171617,21,13
ela_level.lda_qda_25,0.011503844596796257,22,13
ela_level.qda_mda_50,0.008080836669742153,23,13
pca.expl_var.cor_init,0.007695524105992207,24,13
ela_level.lda_mda_25,0.00561358017768407,25,13
ela_level.mmce_lda_25,0.005444272439190883,26,13
ela_level.mmce_lda_10,0.005154918795109739,27,13
ic.eps.ratio,0.23271150348702876,1,14
ela_meta.lin_simple.coef.max,0.20077370283862717,2,14
pca.expl_var.cov_init,0.17588913660726657,3,14
disp.diff_mean_05,0.10295117893687494,4,14
ela_distr.number_of_peaks,0.06661032555111498,5,14
ela_distr.skewness,0.05332781331574686,6,14
nbc.nb_fitness.cor,0.04713859406180493,7,14
ela_level.lda_qda_50,0.041332457890763986,8,14
ela_level.qda_mda_25,0.03449141617200056,9,14
ela_level.lda_mda_10,0.03403559617062952,10,14
ela_level.lda_qda_10,0.03362073047127794,11,14
ela_meta.quad_simple.cond,0.03292574577085697,12,14
ela_level.lda_mda_50,0.029903569857727377,13,14
ela_meta.lin_simple.coef.max_by_min,0.02873229267435265,14,14
ela_level.mmce_mda_50,0.027629847640413704,15,14
ela_meta.lin_simple.adj_r2,0.026348335156525265,16,14
ela_level.mmce_qda_10,0.024287199268382,17,14
nbc.nn_nb.cor,0.022449996902774574,18,14
ela_level.mmce_lda_50,0.013785940180486905,19,14
ela_level.lda_qda_25,0.010368757289406222,20,14
ela_level.qda_mda_50,0.009980049259006345,21,14
ela_level.mmce_lda_25,0.009211273590865305,22,14
ela_level.mmce_mda_10,0.00891555903215613,23,14
ela_meta.quad_w_interact.adj_r2,0.008279676800518831,24,14
pca.expl_var.cor_init,0.007550425211929942,25,14
ela_level.lda_mda_25,0.006791292306262501,26,14
pca.expl_var_PC1.cor_x,0.0064119245725534615,27,14
ela_meta.lin_simple.intercept,0.32876687102029567,1,15
ic.eps.s,0.31171589369046054,2,15
ela_distr.skewness,0.10021609844303288,3,15
disp.ratio_median_02,0.08187704909320298,4,15
pca.expl_var.cov_init,0.06811930252468595,5,15
nbc.nb_fitness.cor,0.06176963395176569,6,15
ela_meta.quad_simple.cond,0.0571509088972912,7,15
ela_meta.quad_w_interact.adj_r2,0.03304926849980414,8,15
ela_level.lda_mda_10,0.02801750111855558,9,15
ela_level.mmce_mda_50,0.021207726341829027,10,15
ela_level.lda_qda_50,0.020789320841177992,11,15
ela_level.lda_mda_50,0.020096940831892375,12,15
ela_meta.lin_simple.adj_r2,0.019295517582042586,13,15
ela_meta.lin_simple.coef.max_by_min,0.017694341543003228,14,15
ela_level.mmce_qda_10,0.01676534504600015,15,15
ela_distr.number_of_peaks,0.015178879701614963,16,15
ela_level.lda_qda_10,0.014738574506730762,17,15
ela_level.qda_mda_25,0.013391755857192897,18,15
ela_level.mmce_lda_10,0.011917434920105646,19,15
ela_level.lda_qda_25,0.011395388820155549,20,15
pca.expl_var.cor_init,0.011218100376482727,21,15
ela_level.mmce_lda_25,0.010032063992888028,22,15
nbc.nn_nb.cor,0.009907584002539492,23,15
pca.expl_var_PC1.cor_x,0.009735300373876118,24,15
ela_level.mmce_lda_50,0.009468010290663869,25,15
ela_level.lda_mda_25,0.008650227385054506,26,15
ela_level.qda_mda_50,0.006789817909548051,27,15
ela_meta.lin_simple.intercept,0.34220508295176155,1,16
ic.eps.s,0.22690160397105283,2,16
disp.diff_median_25,0.1736388736814109,3,16
ela_meta.lin_w_interact.adj_r2,0.10470305323507414,4,16
ela_distr.number_of_peaks,0.044154565280735206,5,16
nbc.nb_fitness.cor,0.04076333901448333,6,16
ela_distr.skewness,0.03675937431796722,7,16
pca.expl_var.cov_init,0.03463770566631312,8,16
pca.expl_var_PC1.cor_x,0.03170534669537309,9,16
ela_meta.quad_simple.cond,0.027965412586735967,10,16
ela_meta.lin_simple.coef.max_by_min,0.0259619619572402,11,16
ela_meta.lin_simple.adj_r2,0.023060570744649487,12,16
ela_level.lda_mda_10,0.02242890695360594,13,16
ela_level.mmce_qda_10,0.02208307031074778,14,16
nbc.nn_nb.cor,0.020647334400454246,15,16
ela_level.lda_mda_50,0.01716066966883736,16,16
ela_level.lda_qda_50,0.01587202172989222,17,16
ela_level.mmce_mda_50,0.01444413960414341,18,16
ela_level.mmce_lda_10,0.01285845676467422,19,16
ela_level.mmce_lda_50,0.012591925397945812,20,16
ela_level.qda_mda_25,0.012247101912106997,21,16
ela_level.lda_qda_25,0.008406567112106692,22,16
ela_level.qda_mda_50,0.008333998887372475,23,16
ela_level.lda_qda_10,0.008120813576753674,24,16
ela_level.lda_mda_25,0.007812518488934725,25,16
ela_level.mmce_lda_25,0.0073218429037192004,26,16
pca.expl_var.cor_init,0.002734495467842028,27,16
ela_meta.lin_simple.intercept,0.3764610779516566,1,17
ic.eps.ratio,0.18099269741161447,2,17
disp.ratio_median_02,0.1276839347417419,3,17
ela_distr.number_of_peaks,0.07897580462851646,4,17
pca.expl_var.cov_init,0.04116145553266473,5,17
ela_distr.skewness,0.03863262458246576,6,17
ela_level.mmce_qda_10,0.03524412524568213,7,17
nbc.nb_fitness.cor,0.026039299980284654,8,17
ela_level.mmce_lda_50,0.025189543975011826,9,17
ela_meta.quad_simple.cond,0.024502273269523832,10,17
ela_level.lda_mda_10,0.024394300485314782,11,17
ela_level.lda_qda_10,0.023302433457103387,12,17
ela_meta.lin_simple.adj_r2,0.021633926154150517,13,17
ela_meta.quad_w_interact.adj_r2,0.018536885050987415,14,17
ela_level.qda_mda_25,0.016556862920638214,15,17
ela_meta.lin_simple.coef.max_by_min,0.014812990440261175,16,17
ela_level.lda_mda_50,0.01449613687369455,17,17
ela_level.lda_qda_50,0.013637535130301996,18,17
nbc.nn_nb.cor,0.013615666877503898,19,17
ela_level.mmce_mda_50,0.012792827155106143,20,17
ela_level.mmce_lda_25,0.011036229493669296,21,17
ela_level.lda_mda_25,0.009972800304601147,22,17
pca.expl_var.cor_init,0.00969237383770397,23,17
ela_level.qda_mda_50,0.00902656208854123,24,17
ela_level.lda_qda_25,0.008822043900444014,25,17
ela_level.mmce_lda_10,0.007514307546116676,26,17
pca.expl_var_PC1.cor_x,0.006890253139399489,27,17
ela_meta.lin_simple.coef.min,0.31599929717879194,1,18
ic.eps.ratio,0.30499396169229165,2,18
pca.expl_var.cov_init,0.21532051908506916,3,18
disp.ratio_median_02,0.09131927847644086,4,18
ela_meta.quad_w_interact.adj_r2,0.07041401918855075,5,18
ela_distr.number_of_peaks,0.051636403425417955,6,18
ela_distr.skewness,0.051455147665807756,7,18
nbc.nb_fitness.cor,0.04655311200546713,8,18
ela_meta.lin_simple.coef.max_by_min,0.03229345171784343,9,18
ela_meta.lin_simple.adj_r2,0.027799368615780806,10,18
ela_level.lda_mda_10,0.0277963984211981,11,18
pca.expl_var_PC1.cor_x,0.022218268743628214,12,18
ela_meta.quad_simple.cond,0.02125827929662106,13,18
ela_level.lda_qda_50,0.02046213778712066,14,18
ela_level.lda_mda_50,0.01942820016915032,15,18
ela_level.mmce_qda_10,0.018571730251049422,16,18
ela_level.qda_mda_25,0.01730492865755682,17,18
ela_level.lda_qda_10,0.01484110090294273,18,18
ela_level.lda_qda_25,0.013672346856712368,19,18
ela_level.mmce_mda_50,0.011273364531991847,20,18
ela_level.qda_mda_50,0.009999739393517488,21,18
ela_level.mmce_lda_10,0.00974439663325389,22,18
ela_level.mmce_lda_25,0.008190490783909113,23,18
nbc.nn_nb.cor,0.00662586797357647,24,18
pca.expl_var.cor_init,0.006419975085518054,25,18
ela_level.lda_mda_25,0.005489502774029837,26,18
ela_level.mmce_lda_50,0.0037614785800082796,27,18
ela_meta.lin_simple.intercept,0.4413288537782409,1,19
ic.eps.ratio,0.24166567131656314,2,19
ela_meta.lin_w_interact.adj_r2,0.15432738207410424,3,19
disp.diff_median_02,0.10225176940853871,4,19
pca.expl_var.cov_init,0.06692424455533086,5,19
ela_meta.lin_simple.adj_r2,0.033268744081099505,6,19
ela_distr.number_of_peaks,0.032623003256982766,7,19
ela_distr.skewness,0.03176168337764902,8,19
ela_level.lda_mda_10,0.024622410042425637,9,19
ela_level.lda_qda_50,0.023968936032214287,10,19
ela_meta.lin_simple.coef.max_by_min,0.020832981706052443,11,19
ela_level.lda_mda_50,0.019050784603304012,12,19
nbc.nb_fitness.cor,0.018200997451379933,13,19
ela_level.mmce_qda_10,0.017640438965585797,14,19
ela_level.qda_mda_10,0.015749737258581316,15,19
ela_meta.quad_simple.cond,0.015395046217387302,16,19
ela_level.mmce_lda_50,0.013652147943932276,17,19
ela_level.qda_mda_25,0.01359308726685438,18,19
ela_level.mmce_mda_50,0.013218402578594217,19,19
ela_level.lda_mda_25,0.012801807849120458,20,19
nbc.nn_nb.cor,0.011780826069300351,21,19
ela_level.qda_mda_50,0.010743556111102231,22,19
ela_level.mmce_lda_25,0.010549883250680528,23,19
pca.expl_var_PC1.cor_x,0.009956136517152077,24,19
ela_level.lda_qda_25,0.009453799636435051,25,19
ela_level.mmce_mda_10,0.0055328263296680205,26,19
pca.expl_var.cor_init,0.0030095802209526936,27,19
ela_meta.lin_simple.intercept,0.3761381778674946,1,20
ic.eps.s,0.32354418634398424,2,20
disp.ratio_median_02,0.14789581180544853,3,20
pca.expl_var.cov_init,0.0663499626312375,4,20
ela_distr.skewness,0.06444954047440893,5,20
ela_meta.lin_w_interact.adj_r2,0.058235217173432954,6,20
ela_distr.number_of_peaks,0.046943501237621685,7,20
