f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
13.0,1.0,0.2885015713020434,0.06043318045683574,-0.08548019686483932,-0.016462159476876903,-0.007894185292098135,-0.010668844554819135,-0.03329491121273631,-0.02024335741561378,0.003176615602131024,0.0025490098162963964,-0.0009976832574136625,0.0459717649243523,0.022389070629428773,-0.005674930098959273,0.0017876697015719572,0.008894837390456958,0.07816990799963378,0.01789961352675939,-0.7325442734585105,0.010755945200810349,-0.0566597191037592,-0.2428751529861424,-0.027437314891640814,0.10688276546727345,0.004823883073606767,-0.11070833569547257,0.025934720699941207
