f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
18.0,1.0,0.005472190186331449,0.023243054251963866,0.027685571676312352,-0.017300804761636826,-0.0011688365129768976,-0.007588035933106324,-0.01588447378725847,-0.014219976828237734,0.00998294647724604,0.008327252394592805,-0.005672730290241442,-0.0002802580587326481,-0.00015000336887864286,0.013017376331515725,0.017994982104481416,-0.011372580875858242,-0.016039622484785764,-0.006014426897998822,0.40518542955665016,-0.08118216034100442,-0.0827796091069231,0.6699470234752981,-0.03756475887755119,-0.004289308335595837,0.003437486896426414,0.1661799879839832,-0.013617512324038938
